booking_count,total_revenue,density_score,avg_revenue_per_booking,hotspot_rank
0.0,0.0,9.743104481557953e-07,0.0,4324.0
0.0,0.0,1.1589901758133262e-06,0.0,3815.0
0.0,0.0,1.079086169364335e-06,0.0,4027.0
0.0,0.0,7.700849332983223e-07,0.0,4931.0
0.0,0.0,5.568565929552201e-07,0.0,5617.0
0.0,0.0,9.40196485854495e-07,0.0,4417.0
0.0,0.0,1.1692887083501572e-06,0.0,3780.0
0.0,0.0,8.476637916423611e-07,0.0,4698.0
0.0,0.0,5.88514059478366e-07,0.0,5517.0
0.0,0.0,2.2825624934961775e-07,0.0,7029.0
0.0,0.0,4.969353667959638e-07,0.0,5821.0
0.0,0.0,1.0592709808207266e-06,0.0,4063.0
0.0,0.0,4.0816484809118223e-07,0.0,6196.0
0.0,0.0,3.9317504592047717e-07,0.0,6254.0
0.0,0.0,2.2683904284467264e-07,0.0,7038.0
0.0,0.0,7.008508435941216e-07,0.0,5156.0
0.0,0.0,2.6651767910330015e-07,0.0,6855.0
0.0,0.0,5.670421317394729e-07,0.0,5584.0
0.0,0.0,6.015681326281507e-07,0.0,5469.0
0.0,0.0,3.6410023498973713e-07,0.0,6377.0
0.0,0.0,3.195727392856702e-07,0.0,6577.0
0.0,0.0,6.218196761367891e-07,0.0,5416.0
0.0,0.0,2.828251680676171e-07,0.0,6768.0
0.0,0.0,2.766895398505414e-07,0.0,6802.0
0.0,0.0,3.869066412442281e-07,0.0,6277.0
0.0,0.0,5.127969868307254e-07,0.0,5770.0
0.0,0.0,1.9458490653036618e-07,0.0,7220.0
0.0,0.0,3.4909747696666616e-07,0.0,6433.0
0.0,0.0,5.086715652236935e-07,0.0,5783.0
0.0,0.0,3.058486776999957e-07,0.0,6651.0
0.0,0.0,8.491040811070843e-07,0.0,4696.0
0.0,0.0,9.307474839162268e-07,0.0,4447.0
0.0,0.0,3.8129047398007923e-07,0.0,6300.0
0.0,0.0,7.011476674898499e-07,0.0,5154.0
0.0,0.0,9.991488993985567e-07,0.0,4241.0
0.0,0.0,3.4058885335888196e-07,0.0,6480.0
0.0,0.0,2.045241731752932e-06,0.0,2512.0
0.0,0.0,1.1800000236836737e-06,0.0,3761.0
0.0,0.0,1.7490355283863002e-06,0.0,2858.0
0.0,0.0,2.1471399185474267e-06,0.0,2405.0
0.0,0.0,1.093518108538167e-06,0.0,3991.0
0.0,0.0,2.169854169763926e-06,0.0,2386.0
0.0,0.0,1.6095403697251591e-06,0.0,3045.0
0.0,0.0,1.4276000883179135e-06,0.0,3310.0
0.0,0.0,1.6820016479942414e-06,0.0,2933.0
0.0,0.0,1.6022465705540864e-06,0.0,3051.0
0.0,0.0,2.237449644704136e-06,0.0,2317.0
0.0,0.0,1.99701564478123e-06,0.0,2568.0
0.0,0.0,1.3181219377664265e-06,0.0,3497.0
0.0,0.0,1.8747345313135856e-06,0.0,2697.0
0.0,0.0,1.043327341420944e-06,0.0,4106.0
0.0,0.0,2.2525127619521544e-06,0.0,2306.0
0.0,0.0,1.9200493460677507e-06,0.0,2647.0
0.0,0.0,2.097056879999251e-06,0.0,2458.0
224.0,38939.49,2.0928983549362125e-06,173.8370089285714,2467.0
0.0,0.0,1.2971866858619479e-06,0.0,3541.0
0.0,0.0,1.7786624440512956e-06,0.0,2807.0
0.0,0.0,2.174559190357362e-06,0.0,2378.0
0.0,0.0,1.0141757062799337e-06,0.0,4186.0
0.0,0.0,1.8144643682491853e-06,0.0,2770.0
0.0,0.0,1.547788421606333e-06,0.0,3134.0
0.0,0.0,9.634813174355433e-07,0.0,4353.0
0.0,0.0,2.0413485693094497e-06,0.0,2520.0
0.0,0.0,1.6452820302974409e-06,0.0,2985.0
0.0,0.0,1.7625470052492661e-06,0.0,2838.0
0.0,0.0,1.8690051552860134e-06,0.0,2705.0
0.0,0.0,1.6139748666772545e-06,0.0,3038.0
0.0,0.0,1.2519023981131126e-06,0.0,3621.0
0.0,0.0,1.8008112696840285e-06,0.0,2780.0
0.0,0.0,1.8440776647771255e-06,0.0,2733.0
0.0,0.0,2.0725258159886024e-06,0.0,2481.0
0.0,0.0,2.159581804053414e-06,0.0,2393.0
0.0,0.0,1.2209394677380636e-06,0.0,3682.0
0.0,0.0,2.121542332907869e-06,0.0,2429.0
0.0,0.0,1.920094265799152e-06,0.0,2646.0
0.0,0.0,1.685898532130002e-06,0.0,2927.0
0.0,0.0,1.480330571950507e-06,0.0,3223.0
0.0,0.0,1.743730490094663e-06,0.0,2866.0
0.0,0.0,1.8982612338216668e-06,0.0,2669.0
0.0,0.0,8.867259798166438e-07,0.0,4577.0
0.0,0.0,1.857249222359447e-06,0.0,2717.0
0.0,0.0,2.1907485063651856e-06,0.0,2364.0
0.0,0.0,1.3904350665125138e-06,0.0,3370.0
3861.0,780376.3,2.3096191990732046e-06,202.11766381766384,2265.0
0.0,0.0,2.144573285106002e-06,0.0,2407.0
0.0,0.0,1.8348976104938935e-06,0.0,2748.0
0.0,0.0,2.2752234566017947e-06,0.0,2287.0
0.0,0.0,1.4731564523175994e-06,0.0,3241.0
0.0,0.0,1.3054506078877665e-06,0.0,3526.0
0.0,0.0,1.575169923025848e-06,0.0,3085.0
0.0,0.0,1.7625865034226912e-06,0.0,2837.0
0.0,0.0,1.9486045878043112e-06,0.0,2628.0
0.0,0.0,1.7758643052042612e-06,0.0,2815.0
0.0,0.0,2.2447428181064796e-06,0.0,2310.0
0.0,0.0,2.264318865830584e-06,0.0,2295.0
0.0,0.0,1.5914220409347346e-06,0.0,3064.0
0.0,0.0,1.2043120575798545e-06,0.0,3711.0
0.0,0.0,1.639837664766994e-06,0.0,2995.0
0.0,0.0,1.507899227311104e-06,0.0,3186.0
0.0,0.0,1.222767817411347e-06,0.0,3675.0
0.0,0.0,8.219995753172646e-07,0.0,4771.0
0.0,0.0,1.0129172254810025e-06,0.0,4192.0
0.0,0.0,6.803596305860495e-07,0.0,5217.0
0.0,0.0,1.3437717834266526e-06,0.0,3456.0
0.0,0.0,9.326214741037526e-07,0.0,4441.0
0.0,0.0,1.5896692462334086e-06,0.0,3068.0
0.0,0.0,2.0360574823665798e-06,0.0,2527.0
0.0,0.0,8.3563644731599e-07,0.0,4732.0
0.0,0.0,7.429189113092316e-07,0.0,5010.0
0.0,0.0,5.924992291991502e-07,0.0,5507.0
0.0,0.0,9.298092572085689e-07,0.0,4448.0
0.0,0.0,1.286333165087022e-06,0.0,3563.0
0.0,0.0,1.3906754591943035e-06,0.0,3369.0
0.0,0.0,1.192570922556721e-06,0.0,3734.0
0.0,0.0,8.194009996968039e-07,0.0,4777.0
0.0,0.0,8.268053032738764e-07,0.0,4759.0
0.0,0.0,7.70114029148217e-07,0.0,4930.0
0.0,0.0,8.856844451264215e-07,0.0,4579.0
0.0,0.0,1.1276202204724772e-06,0.0,3889.0
0.0,0.0,1.3329891563766817e-06,0.0,3473.0
0.0,0.0,8.354087965044871e-07,0.0,4733.0
0.0,0.0,6.855174485467381e-07,0.0,5199.0
0.0,0.0,1.0954421920443168e-06,0.0,3984.0
0.0,0.0,7.451750243230308e-07,0.0,4996.0
0.0,0.0,7.805631257367777e-07,0.0,4896.0
0.0,0.0,1.604928741609688e-06,0.0,3047.0
0.0,0.0,9.514517116919548e-07,0.0,4386.0
0.0,0.0,1.4097216447350274e-06,0.0,3333.0
0.0,0.0,8.38349535067962e-07,0.0,4723.0
0.0,0.0,1.1736495666388779e-06,0.0,3773.0
0.0,0.0,6.569319897874695e-07,0.0,5301.0
0.0,0.0,9.899095389860714e-07,0.0,4274.0
0.0,0.0,1.1013570159875817e-06,0.0,3967.0
0.0,0.0,9.542250183178574e-07,0.0,4376.0
0.0,0.0,1.114107133632254e-06,0.0,3931.0
0.0,0.0,8.875180019796347e-07,0.0,4575.0
808.0,96961.1,8.033994006680915e-07,120.00136138613863,4824.0
0.0,0.0,1.2826562314351322e-06,0.0,3571.0
0.0,0.0,1.881705938699622e-06,0.0,2689.0
0.0,0.0,9.284492631666578e-07,0.0,4453.0
0.0,0.0,1.7778481119140577e-06,0.0,2808.0
0.0,0.0,2.63056011554684e-07,0.0,6877.0
3.0,850.04,4.613268708078267e-07,283.34666666666664,5961.0
0.0,0.0,1.70843479572481e-07,0.0,7346.0
0.0,0.0,6.024920667138752e-07,0.0,5466.0
0.0,0.0,4.948117329716265e-07,0.0,5832.0
0.0,0.0,6.254166360232746e-08,0.0,8077.0
0.0,0.0,1.4030090979753946e-07,0.0,7528.0
0.0,0.0,1.9440596168045147e-07,0.0,7221.0
0.0,0.0,5.850484974406764e-07,0.0,5528.0
0.0,0.0,9.302237540794954e-08,0.0,7844.0
0.0,0.0,2.926110457454899e-07,0.0,6728.0
0.0,0.0,1.560372749274494e-07,0.0,7437.0
0.0,0.0,3.6979802787536173e-07,0.0,6356.0
0.0,0.0,1.0356191651545524e-06,0.0,4125.0
0.0,0.0,9.688583497243359e-08,0.0,7805.0
0.0,0.0,9.904861281193952e-07,0.0,4269.0
0.0,0.0,9.958317811178607e-07,0.0,4251.0
0.0,0.0,1.6867824087414768e-06,0.0,2923.0
0.0,0.0,7.408641347992662e-07,0.0,5019.0
0.0,0.0,1.5658657179906277e-07,0.0,7435.0
0.0,0.0,2.525848017637787e-07,0.0,6923.0
0.0,0.0,4.5681138472746745e-08,0.0,8172.0
0.0,0.0,8.384838120228076e-07,0.0,4722.0
0.0,0.0,2.7140248318023073e-07,0.0,6828.0
0.0,0.0,1.5188992872169224e-06,0.0,3176.0
0.0,0.0,4.88026524757474e-07,0.0,5858.0
0.0,0.0,2.013022282787956e-07,0.0,7180.0
0.0,0.0,3.3111679650595754e-07,0.0,6520.0
0.0,0.0,1.015769429368708e-06,0.0,4175.0
0.0,0.0,6.659083215790449e-07,0.0,5275.0
0.0,0.0,3.081052398073805e-08,0.0,8243.0
0.0,0.0,1.358304839525887e-07,0.0,7549.0
140.0,26038.37,1.3262285988128222e-07,185.98835714285713,7572.0
0.0,0.0,1.5664645575725817e-07,0.0,7434.0
0.0,0.0,3.218881363097115e-08,0.0,8235.0
0.0,0.0,9.162935523362952e-08,0.0,7856.0
0.0,0.0,7.786605596119683e-08,0.0,7970.0
0.0,0.0,5.216317843927639e-08,0.0,8136.0
0.0,0.0,3.462169012164243e-08,0.0,8224.0
0.0,0.0,1.1709207246533667e-07,0.0,7674.0
0.0,0.0,1.2115854055395463e-07,0.0,7642.0
0.0,0.0,1.0274942963561282e-07,0.0,7760.0
0.0,0.0,4.416782708584962e-08,0.0,8181.0
0.0,0.0,1.3672115490288302e-07,0.0,7541.0
0.0,0.0,7.497980399265992e-08,0.0,7989.0
0.0,0.0,1.4308346709995138e-07,0.0,7505.0
0.0,0.0,9.865115722602406e-08,0.0,7786.0
0.0,0.0,7.087606178159502e-08,0.0,8022.0
0.0,0.0,1.2378903664660933e-07,0.0,7618.0
0.0,0.0,3.08871303322787e-08,0.0,8242.0
0.0,0.0,6.731184256451007e-08,0.0,8043.0
0.0,0.0,3.9002645350059385e-08,0.0,8199.0
0.0,0.0,1.3103387993487015e-07,0.0,7584.0
0.0,0.0,2.7291306750838272e-08,0.0,8253.0
0.0,0.0,1.4088702569601525e-07,0.0,7522.0
0.0,0.0,3.16278388430585e-08,0.0,8239.0
0.0,0.0,1.3362332299083946e-07,0.0,7566.0
0.0,0.0,1.1937012622049353e-07,0.0,7660.0
0.0,0.0,3.7666946559904506e-08,0.0,8207.0
0.0,0.0,1.401334554621623e-07,0.0,7529.0
0.0,0.0,1.0215842673151331e-07,0.0,7764.0
0.0,0.0,5.236204855309894e-08,0.0,8134.0
0.0,0.0,3.162033002430469e-08,0.0,8240.0
0.0,0.0,7.578943160323481e-08,0.0,7981.0
0.0,0.0,9.2798921073547e-08,0.0,7851.0
0.0,0.0,1.5758867133316137e-07,0.0,7426.0
0.0,0.0,5.395904854440235e-08,0.0,8125.0
0.0,0.0,1.3801141036182932e-07,0.0,7533.0
0.0,0.0,6.289974496488821e-08,0.0,8074.0
0.0,0.0,3.331963575980679e-08,0.0,8232.0
0.0,0.0,1.0895516033330176e-07,0.0,7717.0
0.0,0.0,5.7655797516735416e-08,0.0,8105.0
0.0,0.0,2.8324058208257693e-08,0.0,8250.0
0.0,0.0,1.6007672844882614e-07,0.0,7414.0
0.0,0.0,9.280599552559411e-08,0.0,7850.0
0.0,0.0,1.1002778150652636e-07,0.0,7711.0
0.0,0.0,1.8036932147793283e-07,0.0,7297.0
0.0,0.0,1.196544104177012e-07,0.0,7656.0
0.0,0.0,3.950056889247468e-08,0.0,8196.0
0.0,0.0,1.5935376838312268e-07,0.0,7419.0
0.0,0.0,9.862999161943432e-08,0.0,7787.0
0.0,0.0,7.652100869321158e-08,0.0,7977.0
0.0,0.0,3.3401620491415305e-08,0.0,8230.0
0.0,0.0,7.869590607582873e-08,0.0,7962.0
0.0,0.0,7.19151752230704e-08,0.0,8011.0
0.0,0.0,4.557040615334413e-08,0.0,8174.0
0.0,0.0,1.4552494718747528e-06,0.0,3270.0
0.0,0.0,1.6175766918949988e-06,0.0,3031.0
0.0,0.0,9.181204735555493e-07,0.0,4484.0
0.0,0.0,6.414664016546963e-07,0.0,5345.0
0.0,0.0,1.409267462654834e-06,0.0,3334.0
0.0,0.0,4.070116983929443e-07,0.0,6200.0
0.0,0.0,3.61934860690444e-07,0.0,6389.0
0.0,0.0,1.3118120422415415e-06,0.0,3512.0
0.0,0.0,1.2037543714217978e-06,0.0,3713.0
0.0,0.0,9.266843285448683e-07,0.0,4462.0
0.0,0.0,5.470365300890918e-07,0.0,5654.0
0.0,0.0,1.665605712708439e-07,0.0,7373.0
0.0,0.0,9.264315380469174e-07,0.0,4464.0
0.0,0.0,1.258570197021436e-06,0.0,3611.0
0.0,0.0,1.4799235113412e-06,0.0,3226.0
0.0,0.0,1.1800455945118943e-06,0.0,3760.0
0.0,0.0,4.151044259572225e-07,0.0,6171.0
0.0,0.0,3.289432199509859e-07,0.0,6530.0
0.0,0.0,7.800928364596653e-07,0.0,4900.0
0.0,0.0,1.5698394249797835e-07,0.0,7431.0
0.0,0.0,7.135265564226326e-07,0.0,5106.0
0.0,0.0,2.1645971500997095e-07,0.0,7104.0
0.0,0.0,1.166175143438629e-06,0.0,3794.0
0.0,0.0,1.3085983746563128e-06,0.0,3518.0
0.0,0.0,9.996011043580628e-07,0.0,4238.0
0.0,0.0,2.4795783712192414e-07,0.0,6944.0
0.0,0.0,3.890191935239443e-07,0.0,6269.0
0.0,0.0,2.469398775563599e-07,0.0,6948.0
0.0,0.0,1.1567425264107942e-06,0.0,3821.0
0.0,0.0,1.1037278199419918e-06,0.0,3959.0
0.0,0.0,3.770101024672108e-07,0.0,6317.0
0.0,0.0,1.0632362269507144e-06,0.0,4050.0
94.0,40292.28,1.1904354692816373e-06,428.64127659574467,3738.0
0.0,0.0,1.1435669747874268e-06,0.0,3849.0
0.0,0.0,7.138058421750374e-07,0.0,5105.0
0.0,0.0,4.422240163612417e-07,0.0,6050.0
0.0,0.0,5.320488964913626e-07,0.0,5704.0
0.0,0.0,9.6520986151942e-07,0.0,4347.0
0.0,0.0,8.653253567418202e-07,0.0,4642.0
0.0,0.0,3.666785476277026e-07,0.0,6368.0
0.0,0.0,1.2744700991667606e-06,0.0,3588.0
0.0,0.0,7.367658283837872e-07,0.0,5038.0
0.0,0.0,7.778679184676772e-07,0.0,4909.0
0.0,0.0,5.773201821885045e-07,0.0,5552.0
0.0,0.0,9.099463862793865e-07,0.0,4507.0
0.0,0.0,9.154911424694588e-07,0.0,4490.0
0.0,0.0,7.102334728600241e-07,0.0,5122.0
0.0,0.0,6.978861275112244e-07,0.0,5166.0
0.0,0.0,6.925748695782172e-07,0.0,5181.0
0.0,0.0,9.6453002924065e-07,0.0,4350.0
0.0,0.0,5.219295521825518e-07,0.0,5737.0
0.0,0.0,4.7707664786605e-07,0.0,5897.0
0.0,0.0,1.0223571601805315e-06,0.0,4158.0
0.0,0.0,9.74127920831773e-07,0.0,4325.0
0.0,0.0,4.517055792853999e-07,0.0,6001.0
0.0,0.0,7.611504391918497e-07,0.0,4949.0
0.0,0.0,1.1477049616569856e-06,0.0,3844.0
0.0,0.0,6.151862416161201e-07,0.0,5434.0
0.0,0.0,8.654579317880467e-07,0.0,4641.0
0.0,0.0,6.539184017895738e-07,0.0,5315.0
0.0,0.0,7.990523586661902e-07,0.0,4843.0
0.0,0.0,6.66578913763183e-07,0.0,5270.0
0.0,0.0,7.623357339999126e-07,0.0,4947.0
432.0,48304.0,5.972240197779696e-07,111.81481481481481,5486.0
0.0,0.0,8.079920737162726e-07,0.0,4810.0
0.0,0.0,6.367586224524431e-07,0.0,5364.0
0.0,0.0,7.377360000170369e-07,0.0,5034.0
0.0,0.0,1.1889292298067415e-06,0.0,3744.0
0.0,0.0,4.5324315457485104e-07,0.0,5995.0
0.0,0.0,1.008846528336096e-06,0.0,4216.0
0.0,0.0,9.728954974453016e-07,0.0,4327.0
0.0,0.0,5.168932109361331e-07,0.0,5753.0
0.0,0.0,1.2304249439340311e-06,0.0,3663.0
0.0,0.0,9.012312919322538e-07,0.0,4527.0
0.0,0.0,8.526709151546681e-07,0.0,4684.0
0.0,0.0,8.44332941960153e-07,0.0,4711.0
0.0,0.0,1.1990080476309336e-06,0.0,3724.0
0.0,0.0,7.858868811750558e-07,0.0,4880.0
0.0,0.0,5.280889316456287e-07,0.0,5717.0
0.0,0.0,6.538696538858386e-07,0.0,5316.0
0.0,0.0,5.406475929789322e-07,0.0,5671.0
0.0,0.0,9.295594770213629e-07,0.0,4449.0
0.0,0.0,7.979876315485585e-07,0.0,4847.0
0.0,0.0,6.229053279328943e-07,0.0,5410.0
0.0,0.0,8.535321932681494e-07,0.0,4680.0
3.0,1055.0,8.724533277220953e-07,351.6666666666667,4617.0
0.0,0.0,4.662602165605855e-07,0.0,5942.0
0.0,0.0,8.930581984391049e-07,0.0,4561.0
0.0,0.0,1.0100403673076943e-06,0.0,4210.0
0.0,0.0,8.353482316954227e-07,0.0,4734.0
0.0,0.0,9.89999482946521e-07,0.0,4272.0
0.0,0.0,6.618346552288348e-07,0.0,5283.0
0.0,0.0,9.64917216444539e-07,0.0,4349.0
0.0,0.0,8.649863030900919e-07,0.0,4646.0
0.0,0.0,6.589365934630686e-07,0.0,5297.0
0.0,0.0,1.637950323864502e-07,0.0,7389.0
0.0,0.0,1.0798404336180597e-07,0.0,7724.0
0.0,0.0,5.7479945910802857e-08,0.0,8107.0
0.0,0.0,3.971064453256761e-08,0.0,8195.0
0.0,0.0,1.059337146823637e-07,0.0,7739.0
17.0,11975.0,8.360894474875715e-08,704.4117647058823,7923.0
0.0,0.0,2.1725227147373089e-07,0.0,7097.0
0.0,0.0,4.3241864654723865e-08,0.0,8185.0
0.0,0.0,7.285672058497713e-08,0.0,7999.0
0.0,0.0,1.32181248851146e-07,0.0,7577.0
0.0,0.0,1.049517399526307e-07,0.0,7747.0
0.0,0.0,3.00149578857749e-07,0.0,6679.0
0.0,0.0,2.5819932664577576e-07,0.0,6903.0
0.0,0.0,1.3886021297985384e-07,0.0,7531.0
0.0,0.0,1.2099881999015445e-07,0.0,7648.0
0.0,0.0,1.5709729482338397e-07,0.0,7430.0
96.0,12929.19,9.984167919753621e-08,134.67906250000001,7779.0
0.0,0.0,7.715021861800269e-08,0.0,7973.0
0.0,0.0,1.2545155953294187e-07,0.0,7608.0
0.0,0.0,1.2273682263808497e-07,0.0,7624.0
0.0,0.0,7.817149517806091e-08,0.0,7967.0
0.0,0.0,1.613974313367365e-07,0.0,7406.0
0.0,0.0,1.8945230613620607e-07,0.0,7249.0
0.0,0.0,1.4175687668389778e-07,0.0,7514.0
0.0,0.0,3.4323282267158274e-08,0.0,8226.0
0.0,0.0,9.769107993260275e-08,0.0,7796.0
0.0,0.0,1.32396862488577e-07,0.0,7573.0
0.0,0.0,3.135740566571935e-07,0.0,6614.0
0.0,0.0,1.8533824002776064e-07,0.0,7271.0
0.0,0.0,2.8061248712708056e-07,0.0,6782.0
0.0,0.0,3.3194815436489535e-08,0.0,8233.0
0.0,0.0,1.0079730119742237e-07,0.0,7774.0
0.0,0.0,2.2344240069835478e-07,0.0,7061.0
0.0,0.0,1.6125378569240688e-07,0.0,7407.0
0.0,0.0,3.614985060308766e-08,0.0,8217.0
0.0,0.0,3.561816457110133e-08,0.0,8220.0
0.0,0.0,1.6267216812384034e-07,0.0,7396.0
0.0,0.0,6.226431571320993e-08,0.0,8078.0
0.0,0.0,5.2301332700653583e-08,0.0,8135.0
0.0,0.0,1.7307011498743802e-07,0.0,7333.0
0.0,0.0,2.0605462025125544e-07,0.0,7158.0
0.0,0.0,1.2534011895221029e-07,0.0,7609.0
0.0,0.0,6.462629825288609e-08,0.0,8060.0
0.0,0.0,4.5458842404718284e-08,0.0,8175.0
0.0,0.0,5.1901856472987794e-08,0.0,8139.0
0.0,0.0,1.9353572818108798e-07,0.0,7226.0
0.0,0.0,1.2512384675355243e-07,0.0,7610.0
0.0,0.0,7.03756254418033e-07,0.0,5146.0
0.0,0.0,5.983070306311692e-07,0.0,5476.0
0.0,0.0,7.900936370597624e-07,0.0,4868.0
0.0,0.0,8.083196437330715e-07,0.0,4806.0
0.0,0.0,6.259602374248278e-07,0.0,5402.0
0.0,0.0,6.70784751774552e-07,0.0,5251.0
0.0,0.0,7.555321016504729e-07,0.0,4961.0
0.0,0.0,4.197867598275868e-07,0.0,6139.0
0.0,0.0,1.4447786640659496e-06,0.0,3283.0
0.0,0.0,3.6934662035964577e-07,0.0,6362.0
54.0,13463.0,7.488397478749187e-07,249.3148148148148,4987.0
0.0,0.0,1.0119346954224958e-06,0.0,4202.0
0.0,0.0,6.554811205839845e-07,0.0,5305.0
0.0,0.0,1.014013041989262e-06,0.0,4188.0
0.0,0.0,3.8536674576874843e-07,0.0,6286.0
0.0,0.0,1.0123435900295464e-06,0.0,4196.0
0.0,0.0,6.172680139255101e-07,0.0,5428.0
0.0,0.0,8.660419473041771e-07,0.0,4639.0
0.0,0.0,1.625953111387127e-06,0.0,3016.0
0.0,0.0,9.606260499707384e-07,0.0,4363.0
0.0,0.0,4.77259533810568e-07,0.0,5895.0
0.0,0.0,1.437767722748453e-06,0.0,3295.0
0.0,0.0,1.0738432775287018e-06,0.0,4038.0
0.0,0.0,9.633103313026134e-07,0.0,4354.0
0.0,0.0,8.994014845504096e-07,0.0,4537.0
0.0,0.0,9.38833622085413e-07,0.0,4424.0
0.0,0.0,9.041083069810773e-07,0.0,4518.0
0.0,0.0,6.345812383694736e-07,0.0,5369.0
0.0,0.0,5.539376789202444e-07,0.0,5628.0
0.0,0.0,9.939721815216782e-07,0.0,4257.0
0.0,0.0,7.323710764328416e-07,0.0,5054.0
0.0,0.0,1.3989481053444487e-06,0.0,3352.0
22.0,15606.98,4.6323385353416645e-07,709.4081818181818,5952.0
0.0,0.0,9.81834408752079e-07,0.0,4297.0
0.0,0.0,8.896258742822624e-07,0.0,4569.0
0.0,0.0,7.928469214400169e-07,0.0,4862.0
0.0,0.0,5.689425491170168e-07,0.0,5575.0
0.0,0.0,7.429481223745794e-07,0.0,5009.0
0.0,0.0,9.80735760796703e-07,0.0,4301.0
0.0,0.0,9.765056351305097e-07,0.0,4318.0
0.0,0.0,1.2063818161959464e-06,0.0,3704.0
0.0,0.0,9.816879802768835e-07,0.0,4298.0
0.0,0.0,8.927653765298599e-07,0.0,4562.0
0.0,0.0,1.0058927681379467e-06,0.0,4222.0
0.0,0.0,7.621953015417096e-07,0.0,4948.0
0.0,0.0,5.664500469490733e-07,0.0,5587.0
0.0,0.0,9.896428118749022e-07,0.0,4276.0
0.0,0.0,3.637034073806096e-07,0.0,6378.0
0.0,0.0,3.474749847702319e-07,0.0,6442.0
0.0,0.0,1.026479078519441e-06,0.0,4147.0
0.0,0.0,3.668358244640997e-07,0.0,6366.0
0.0,0.0,5.30582328719756e-07,0.0,5709.0
0.0,0.0,1.1036514525787628e-06,0.0,3960.0
0.0,0.0,8.948276468289137e-07,0.0,4556.0
0.0,0.0,8.315131677553155e-07,0.0,4746.0
0.0,0.0,8.201039201701557e-07,0.0,4773.0
0.0,0.0,6.820162455303536e-07,0.0,5211.0
0.0,0.0,6.688205652052396e-07,0.0,5256.0
0.0,0.0,4.5113922235554974e-07,0.0,6004.0
143.0,17177.85,4.932579950189728e-07,120.12482517482516,5836.0
0.0,0.0,4.70610169590972e-07,0.0,5927.0
0.0,0.0,6.290744133601503e-07,0.0,5389.0
0.0,0.0,8.967437938690715e-07,0.0,4553.0
0.0,0.0,9.775087792883596e-07,0.0,4313.0
0.0,0.0,1.5861261562497614e-06,0.0,3071.0
0.0,0.0,1.3304885535737984e-06,0.0,3477.0
1041.0,228493.49,1.2352550101154926e-06,219.49422670509125,3656.0
0.0,0.0,6.758778178425187e-07,0.0,5236.0
0.0,0.0,1.1405432645445778e-06,0.0,3857.0
0.0,0.0,8.080444550389559e-07,0.0,4809.0
0.0,0.0,1.00965988044845e-06,0.0,4211.0
0.0,0.0,1.0057313710369344e-06,0.0,4223.0
0.0,0.0,4.2320126169390575e-07,0.0,6124.0
0.0,0.0,1.0256758484931805e-06,0.0,4150.0
0.0,0.0,8.393714299670124e-07,0.0,4720.0
0.0,0.0,4.988462188200015e-07,0.0,5815.0
7.0,8062.0,2.641137196786739e-06,1151.7142857142858,1953.0
0.0,0.0,9.880946881653911e-07,0.0,4281.0
0.0,0.0,1.4603062013620144e-06,0.0,3262.0
0.0,0.0,1.6964737869335059e-06,0.0,2916.0
0.0,0.0,6.4607162910569e-07,0.0,5335.0
0.0,0.0,7.048839379684796e-07,0.0,5144.0
0.0,0.0,2.308877940102648e-06,0.0,2266.0
0.0,0.0,2.2623613490228276e-06,0.0,2298.0
0.0,0.0,2.2086282732220834e-06,0.0,2347.0
0.0,0.0,1.5894620159818263e-06,0.0,3069.0
0.0,0.0,1.3398688330327435e-06,0.0,3464.0
0.0,0.0,2.729727442328362e-06,0.0,1877.0
153.0,24224.68,1.6148856450612406e-06,158.33124183006535,3037.0
0.0,0.0,9.026271159891424e-07,0.0,4521.0
0.0,0.0,5.470107947066547e-07,0.0,5655.0
0.0,0.0,4.986468062293149e-07,0.0,5816.0
0.0,0.0,1.014650631700454e-06,0.0,4184.0
444.0,64857.77,9.6710301718615e-07,146.07605855855854,4343.0
0.0,0.0,1.1433451165995709e-06,0.0,3851.0
0.0,0.0,2.462394969971053e-07,0.0,6951.0
0.0,0.0,2.0195604331062743e-06,0.0,2547.0
0.0,0.0,2.349571728287337e-06,0.0,2224.0
0.0,0.0,2.5936399784408574e-06,0.0,1996.0
0.0,0.0,7.833667681446197e-07,0.0,4887.0
0.0,0.0,9.665703289546186e-07,0.0,4344.0
0.0,0.0,4.014303102013472e-07,0.0,6225.0
0.0,0.0,7.032888196417052e-07,0.0,5148.0
0.0,0.0,1.357200962077957e-06,0.0,3431.0
0.0,0.0,2.6304658637695404e-06,0.0,1962.0
0.0,0.0,9.256229964942601e-07,0.0,4468.0
0.0,0.0,1.0213096454327756e-06,0.0,4161.0
0.0,0.0,2.3553472551800903e-06,0.0,2219.0
0.0,0.0,8.492479973254708e-07,0.0,4694.0
0.0,0.0,1.2628610263787932e-06,0.0,3603.0
0.0,0.0,1.1920145550088273e-06,0.0,3736.0
0.0,0.0,2.2441145202279404e-06,0.0,2311.0
0.0,0.0,2.103807164334905e-06,0.0,2446.0
0.0,0.0,1.97595948539697e-06,0.0,2595.0
0.0,0.0,2.6612479679159358e-06,0.0,1936.0
0.0,0.0,2.982848135723764e-07,0.0,6687.0
0.0,0.0,7.836337923402159e-07,0.0,4886.0
0.0,0.0,1.85873410138778e-06,0.0,2714.0
0.0,0.0,1.1773973322439095e-06,0.0,3767.0
