admin_id,booking_count,total_revenue,density_score,avg_revenue_per_booking,hotspot_rank
grid_6039,0.0,0.0,0.0,0.0,1427.0
grid_6040,0.0,0.0,0.0,0.0,1427.0
grid_6041,0.0,0.0,0.0,0.0,1427.0
grid_6042,0.0,0.0,0.0,0.0,1427.0
grid_6043,0.0,0.0,0.0,0.0,1427.0
grid_6044,0.0,0.0,0.0,0.0,1427.0
grid_6045,0.0,0.0,0.0,0.0,1427.0
grid_6046,0.0,0.0,0.0,0.0,1427.0
grid_6047,0.0,0.0,0.0,0.0,1427.0
grid_6048,0.0,0.0,0.0,0.0,1427.0
grid_6049,0.0,0.0,0.0,0.0,1427.0
grid_6050,0.0,0.0,0.0,0.0,1427.0
grid_6051,0.0,0.0,0.0,0.0,1427.0
grid_6052,0.0,0.0,0.0,0.0,1427.0
grid_6053,0.0,0.0,0.0,0.0,1427.0
grid_6054,0.0,0.0,0.0,0.0,1427.0
grid_6055,0.0,0.0,0.0,0.0,1427.0
grid_6056,0.0,0.0,0.0,0.0,1427.0
grid_6057,0.0,0.0,0.0,0.0,1427.0
grid_6058,0.0,0.0,0.0,0.0,1427.0
grid_6059,0.0,0.0,0.0,0.0,1427.0
grid_6060,0.0,0.0,0.0,0.0,1427.0
grid_6061,0.0,0.0,0.0,0.0,1427.0
grid_6062,0.0,0.0,0.0,0.0,1427.0
grid_6063,0.0,0.0,0.0,0.0,1427.0
grid_6064,0.0,0.0,0.0,0.0,1427.0
grid_6065,0.0,0.0,0.0,0.0,1427.0
grid_6066,0.0,0.0,0.0,0.0,1427.0
grid_6067,0.0,0.0,0.0,0.0,1427.0
grid_6068,0.0,0.0,0.0,0.0,1427.0
grid_6069,0.0,0.0,0.0,0.0,1427.0
grid_6070,0.0,0.0,0.0,0.0,1427.0
grid_6071,0.0,0.0,0.0,0.0,1427.0
grid_6072,0.0,0.0,0.0,0.0,1427.0
grid_6073,0.0,0.0,0.0,0.0,1427.0
grid_6074,0.0,0.0,0.0,0.0,1427.0
grid_6075,0.0,0.0,0.0,0.0,1427.0
grid_6076,0.0,0.0,0.0,0.0,1427.0
grid_6077,0.0,0.0,0.0,0.0,1427.0
grid_6078,0.0,0.0,0.0,0.0,1427.0
grid_6079,0.0,0.0,0.0,0.0,1427.0
grid_6080,0.0,0.0,0.0,0.0,1427.0
grid_6081,0.0,0.0,0.0,0.0,1427.0
grid_6082,0.0,0.0,0.0,0.0,1427.0
grid_6083,0.0,0.0,0.0,0.0,1427.0
grid_6084,0.0,0.0,0.0,0.0,1427.0
grid_6085,0.0,0.0,0.0,0.0,1427.0
grid_6086,0.0,0.0,0.0,0.0,1427.0
grid_6087,0.0,0.0,0.0,0.0,1427.0
grid_6088,0.0,0.0,0.0,0.0,1427.0
grid_6089,0.0,0.0,0.0,0.0,1427.0
grid_6090,0.0,0.0,0.0,0.0,1427.0
grid_6091,0.0,0.0,0.0,0.0,1427.0
grid_6092,0.0,0.0,0.0,0.0,1427.0
grid_6093,0.0,0.0,0.0,0.0,1427.0
grid_6094,0.0,0.0,0.0,0.0,1427.0
grid_6095,0.0,0.0,0.0,0.0,1427.0
grid_6096,0.0,0.0,0.0,0.0,1427.0
grid_6097,0.0,0.0,0.0,0.0,1427.0
grid_6098,0.0,0.0,0.0,0.0,1427.0
grid_6099,0.0,0.0,0.0,0.0,1427.0
grid_6100,0.0,0.0,0.0,0.0,1427.0
grid_6101,0.0,0.0,0.0,0.0,1427.0
grid_6102,0.0,0.0,0.0,0.0,1427.0
grid_6103,0.0,0.0,0.0,0.0,1427.0
grid_6104,0.0,0.0,0.0,0.0,1427.0
grid_6105,0.0,0.0,0.0,0.0,1427.0
grid_6106,0.0,0.0,0.0,0.0,1427.0
grid_6107,0.0,0.0,0.0,0.0,1427.0
grid_6108,0.0,0.0,0.0,0.0,1427.0
grid_6109,0.0,0.0,0.0,0.0,1427.0
grid_6110,0.0,0.0,0.0,0.0,1427.0
grid_6111,0.0,0.0,0.0,0.0,1427.0
grid_6112,0.0,0.0,0.0,0.0,1427.0
grid_6113,0.0,0.0,0.0,0.0,1427.0
grid_6114,0.0,0.0,0.0,0.0,1427.0
grid_6115,0.0,0.0,0.0,0.0,1427.0
grid_6116,0.0,0.0,0.0,0.0,1427.0
grid_6117,0.0,0.0,0.0,0.0,1427.0
grid_6118,0.0,0.0,0.0,0.0,1427.0
grid_6119,0.0,0.0,0.0,0.0,1427.0
grid_6120,0.0,0.0,0.0,0.0,1427.0
grid_6121,0.0,0.0,0.0,0.0,1427.0
grid_6122,0.0,0.0,0.0,0.0,1427.0
grid_6123,0.0,0.0,0.0,0.0,1427.0
grid_6124,0.0,0.0,0.0,0.0,1427.0
grid_6125,0.0,0.0,0.0,0.0,1427.0
grid_6126,0.0,0.0,0.0,0.0,1427.0
grid_6127,0.0,0.0,0.0,0.0,1427.0
grid_6128,0.0,0.0,0.0,0.0,1427.0
grid_6129,0.0,0.0,0.0,0.0,1427.0
grid_6130,0.0,0.0,0.0,0.0,1427.0
grid_6131,0.0,0.0,0.0,0.0,1427.0
grid_6132,0.0,0.0,0.0,0.0,1427.0
grid_6133,0.0,0.0,0.0,0.0,1427.0
grid_6134,0.0,0.0,0.0,0.0,1427.0
grid_6135,0.0,0.0,0.0,0.0,1427.0
grid_6136,0.0,0.0,0.0,0.0,1427.0
grid_6137,0.0,0.0,0.0,0.0,1427.0
grid_6138,0.0,0.0,0.0,0.0,1427.0
grid_6139,0.0,0.0,0.0,0.0,1427.0
grid_6140,0.0,0.0,0.0,0.0,1427.0
grid_6141,0.0,0.0,0.0,0.0,1427.0
grid_6142,0.0,0.0,0.0,0.0,1427.0
grid_6143,0.0,0.0,0.0,0.0,1427.0
grid_6144,0.0,0.0,0.0,0.0,1427.0
grid_6145,0.0,0.0,0.0,0.0,1427.0
grid_6146,0.0,0.0,0.0,0.0,1427.0
grid_6147,0.0,0.0,0.0,0.0,1427.0
grid_6148,0.0,0.0,0.0,0.0,1427.0
grid_6149,0.0,0.0,0.0,0.0,1427.0
grid_6150,0.0,0.0,0.0,0.0,1427.0
grid_6151,0.0,0.0,0.0,0.0,1427.0
grid_6152,0.0,0.0,0.0,0.0,1427.0
grid_6153,0.0,0.0,0.0,0.0,1427.0
grid_6154,0.0,0.0,0.0,0.0,1427.0
grid_6155,0.0,0.0,0.0,0.0,1427.0
grid_6156,0.0,0.0,0.0,0.0,1427.0
grid_6157,0.0,0.0,0.0,0.0,1427.0
grid_6158,0.0,0.0,0.0,0.0,1427.0
grid_6159,0.0,0.0,0.0,0.0,1427.0
grid_6160,0.0,0.0,0.0,0.0,1427.0
grid_6161,0.0,0.0,0.0,0.0,1427.0
grid_6162,0.0,0.0,0.0,0.0,1427.0
grid_6163,0.0,0.0,0.0,0.0,1427.0
grid_6164,0.0,0.0,0.0,0.0,1427.0
grid_6165,0.0,0.0,0.0,0.0,1427.0
grid_6166,0.0,0.0,0.0,0.0,1427.0
grid_6167,0.0,0.0,0.0,0.0,1427.0
grid_6168,0.0,0.0,0.0,0.0,1427.0
grid_6169,0.0,0.0,0.0,0.0,1427.0
grid_6170,0.0,0.0,0.0,0.0,1427.0
grid_6171,0.0,0.0,0.0,0.0,1427.0
grid_6172,0.0,0.0,0.0,0.0,1427.0
grid_6173,0.0,0.0,0.0,0.0,1427.0
grid_6174,0.0,0.0,0.0,0.0,1427.0
grid_6175,0.0,0.0,0.0,0.0,1427.0
grid_6176,0.0,0.0,0.0,0.0,1427.0
grid_6177,0.0,0.0,0.0,0.0,1427.0
grid_6178,0.0,0.0,0.0,0.0,1427.0
grid_6179,0.0,0.0,0.0,0.0,1427.0
grid_6180,0.0,0.0,0.0,0.0,1427.0
grid_6181,0.0,0.0,0.0,0.0,1427.0
grid_6182,0.0,0.0,0.0,0.0,1427.0
grid_6183,0.0,0.0,0.0,0.0,1427.0
grid_6184,0.0,0.0,0.0,0.0,1427.0
grid_6185,0.0,0.0,0.0,0.0,1427.0
grid_6186,0.0,0.0,0.0,0.0,1427.0
grid_6187,0.0,0.0,0.0,0.0,1427.0
grid_6188,0.0,0.0,0.0,0.0,1427.0
grid_6189,0.0,0.0,0.0,0.0,1427.0
grid_6190,0.0,0.0,0.0,0.0,1427.0
grid_6191,0.0,0.0,0.0,0.0,1427.0
grid_6192,0.0,0.0,0.0,0.0,1427.0
grid_6193,0.0,0.0,0.0,0.0,1427.0
grid_6194,0.0,0.0,0.0,0.0,1427.0
grid_6195,0.0,0.0,0.0,0.0,1427.0
grid_6196,0.0,0.0,0.0,0.0,1427.0
grid_6197,0.0,0.0,0.0,0.0,1427.0
grid_6198,0.0,0.0,0.0,0.0,1427.0
grid_6199,0.0,0.0,0.0,0.0,1427.0
grid_6200,0.0,0.0,0.0,0.0,1427.0
grid_6201,0.0,0.0,0.0,0.0,1427.0
grid_6202,0.0,0.0,0.0,0.0,1427.0
grid_6203,0.0,0.0,0.0,0.0,1427.0
grid_6204,0.0,0.0,0.0,0.0,1427.0
grid_6205,0.0,0.0,0.0,0.0,1427.0
grid_6206,0.0,0.0,0.0,0.0,1427.0
grid_6207,0.0,0.0,0.0,0.0,1427.0
grid_6208,0.0,0.0,0.0,0.0,1427.0
grid_6209,0.0,0.0,0.0,0.0,1427.0
grid_6210,0.0,0.0,0.0,0.0,1427.0
grid_6211,0.0,0.0,0.0,0.0,1427.0
grid_6212,0.0,0.0,0.0,0.0,1427.0
grid_6213,0.0,0.0,0.0,0.0,1427.0
grid_6214,0.0,0.0,0.0,0.0,1427.0
grid_6215,0.0,0.0,0.0,0.0,1427.0
grid_6216,0.0,0.0,0.0,0.0,1427.0
grid_6217,0.0,0.0,0.0,0.0,1427.0
grid_6218,0.0,0.0,0.0,0.0,1427.0
grid_6219,0.0,0.0,0.0,0.0,1427.0
grid_6220,0.0,0.0,0.0,0.0,1427.0
grid_6221,0.0,0.0,0.0,0.0,1427.0
grid_6222,0.0,0.0,0.0,0.0,1427.0
grid_6223,0.0,0.0,0.0,0.0,1427.0
grid_6224,0.0,0.0,0.0,0.0,1427.0
grid_6225,0.0,0.0,0.0,0.0,1427.0
grid_6226,0.0,0.0,0.0,0.0,1427.0
grid_6227,0.0,0.0,0.0,0.0,1427.0
grid_6228,0.0,0.0,0.0,0.0,1427.0
grid_6229,0.0,0.0,0.0,0.0,1427.0
grid_6230,0.0,0.0,0.0,0.0,1427.0
grid_6231,0.0,0.0,0.0,0.0,1427.0
grid_6232,0.0,0.0,0.0,0.0,1427.0
grid_6233,0.0,0.0,0.0,0.0,1427.0
grid_6234,0.0,0.0,0.0,0.0,1427.0
grid_6235,0.0,0.0,0.0,0.0,1427.0
grid_6236,0.0,0.0,0.0,0.0,1427.0
grid_6237,0.0,0.0,0.0,0.0,1427.0
grid_6238,0.0,0.0,0.0,0.0,1427.0
grid_6239,0.0,0.0,0.0,0.0,1427.0
grid_6240,0.0,0.0,0.0,0.0,1427.0
grid_6241,0.0,0.0,0.0,0.0,1427.0
grid_6242,0.0,0.0,0.0,0.0,1427.0
grid_6243,0.0,0.0,0.0,0.0,1427.0
grid_6244,0.0,0.0,0.0,0.0,1427.0
grid_6245,0.0,0.0,0.0,0.0,1427.0
grid_6246,0.0,0.0,0.0,0.0,1427.0
grid_6247,0.0,0.0,0.0,0.0,1427.0
grid_6248,0.0,0.0,0.0,0.0,1427.0
grid_6249,0.0,0.0,0.0,0.0,1427.0
grid_6250,0.0,0.0,0.0,0.0,1427.0
grid_6251,0.0,0.0,0.0,0.0,1427.0
grid_6252,0.0,0.0,0.0,0.0,1427.0
grid_6253,0.0,0.0,0.0,0.0,1427.0
grid_6254,0.0,0.0,0.0,0.0,1427.0
grid_6255,0.0,0.0,0.0,0.0,1427.0
grid_6256,0.0,0.0,0.0,0.0,1427.0
grid_6257,0.0,0.0,0.0,0.0,1427.0
grid_6258,0.0,0.0,0.0,0.0,1427.0
grid_6259,0.0,0.0,0.0,0.0,1427.0
grid_6260,0.0,0.0,0.0,0.0,1427.0
grid_6261,0.0,0.0,0.0,0.0,1427.0
grid_6262,0.0,0.0,0.0,0.0,1427.0
grid_6263,0.0,0.0,0.0,0.0,1427.0
grid_6264,0.0,0.0,0.0,0.0,1427.0
grid_6265,0.0,0.0,0.0,0.0,1427.0
grid_6266,0.0,0.0,0.0,0.0,1427.0
grid_6267,0.0,0.0,0.0,0.0,1427.0
grid_6268,0.0,0.0,0.0,0.0,1427.0
grid_6269,0.0,0.0,0.0,0.0,1427.0
grid_6270,0.0,0.0,0.0,0.0,1427.0
grid_6271,0.0,0.0,0.0,0.0,1427.0
grid_6272,0.0,0.0,0.0,0.0,1427.0
grid_6273,0.0,0.0,0.0,0.0,1427.0
grid_6274,0.0,0.0,0.0,0.0,1427.0
grid_6275,0.0,0.0,0.0,0.0,1427.0
grid_6276,0.0,0.0,0.0,0.0,1427.0
grid_6277,0.0,0.0,0.0,0.0,1427.0
grid_6278,0.0,0.0,0.0,0.0,1427.0
grid_6279,0.0,0.0,0.0,0.0,1427.0
grid_6280,0.0,0.0,0.0,0.0,1427.0
grid_6281,0.0,0.0,0.0,0.0,1427.0
grid_6282,0.0,0.0,0.0,0.0,1427.0
grid_6283,0.0,0.0,0.0,0.0,1427.0
grid_6284,0.0,0.0,0.0,0.0,1427.0
grid_6285,0.0,0.0,0.0,0.0,1427.0
grid_6286,0.0,0.0,0.0,0.0,1427.0
grid_6287,0.0,0.0,0.0,0.0,1427.0
grid_6288,0.0,0.0,0.0,0.0,1427.0
grid_6289,0.0,0.0,0.0,0.0,1427.0
grid_6290,0.0,0.0,0.0,0.0,1427.0
grid_6291,0.0,0.0,0.0,0.0,1427.0
grid_6292,0.0,0.0,0.0,0.0,1427.0
grid_6293,0.0,0.0,0.0,0.0,1427.0
grid_6294,0.0,0.0,0.0,0.0,1427.0
grid_6295,0.0,0.0,0.0,0.0,1427.0
grid_6296,0.0,0.0,0.0,0.0,1427.0
grid_6297,0.0,0.0,0.0,0.0,1427.0
grid_6298,0.0,0.0,0.0,0.0,1427.0
grid_6299,0.0,0.0,0.0,0.0,1427.0
grid_6300,0.0,0.0,0.0,0.0,1427.0
grid_6301,0.0,0.0,0.0,0.0,1427.0
grid_6302,0.0,0.0,0.0,0.0,1427.0
grid_6303,0.0,0.0,0.0,0.0,1427.0
grid_6304,0.0,0.0,0.0,0.0,1427.0
grid_6305,0.0,0.0,0.0,0.0,1427.0
grid_6306,0.0,0.0,0.0,0.0,1427.0
grid_6307,0.0,0.0,0.0,0.0,1427.0
grid_6308,0.0,0.0,0.0,0.0,1427.0
grid_6309,0.0,0.0,0.0,0.0,1427.0
grid_6310,0.0,0.0,0.0,0.0,1427.0
grid_6311,0.0,0.0,0.0,0.0,1427.0
grid_6312,0.0,0.0,0.0,0.0,1427.0
grid_6313,0.0,0.0,0.0,0.0,1427.0
grid_6314,0.0,0.0,0.0,0.0,1427.0
grid_6315,0.0,0.0,0.0,0.0,1427.0
grid_6316,0.0,0.0,0.0,0.0,1427.0
grid_6317,0.0,0.0,0.0,0.0,1427.0
grid_6318,0.0,0.0,0.0,0.0,1427.0
grid_6319,0.0,0.0,0.0,0.0,1427.0
grid_6320,0.0,0.0,0.0,0.0,1427.0
grid_6321,0.0,0.0,0.0,0.0,1427.0
grid_6322,0.0,0.0,0.0,0.0,1427.0
grid_6323,0.0,0.0,0.0,0.0,1427.0
grid_6324,0.0,0.0,0.0,0.0,1427.0
grid_6325,0.0,0.0,0.0,0.0,1427.0
grid_6326,0.0,0.0,0.0,0.0,1427.0
grid_6327,0.0,0.0,0.0,0.0,1427.0
grid_6328,0.0,0.0,0.0,0.0,1427.0
grid_6329,0.0,0.0,0.0,0.0,1427.0
grid_6330,0.0,0.0,0.0,0.0,1427.0
grid_6331,0.0,0.0,0.0,0.0,1427.0
grid_6332,0.0,0.0,0.0,0.0,1427.0
grid_6333,0.0,0.0,0.0,0.0,1427.0
grid_6334,0.0,0.0,0.0,0.0,1427.0
grid_6335,0.0,0.0,0.0,0.0,1427.0
grid_6336,0.0,0.0,0.0,0.0,1427.0
grid_6337,0.0,0.0,0.0,0.0,1427.0
grid_6338,0.0,0.0,0.0,0.0,1427.0
grid_6339,0.0,0.0,0.0,0.0,1427.0
grid_6340,0.0,0.0,0.0,0.0,1427.0
grid_6341,0.0,0.0,0.0,0.0,1427.0
grid_6342,0.0,0.0,0.0,0.0,1427.0
grid_6343,0.0,0.0,0.0,0.0,1427.0
grid_6344,0.0,0.0,0.0,0.0,1427.0
grid_6345,0.0,0.0,0.0,0.0,1427.0
grid_6346,0.0,0.0,0.0,0.0,1427.0
grid_6347,0.0,0.0,0.0,0.0,1427.0
grid_6348,0.0,0.0,0.0,0.0,1427.0
grid_6349,0.0,0.0,0.0,0.0,1427.0
grid_6350,0.0,0.0,0.0,0.0,1427.0
grid_6351,0.0,0.0,0.0,0.0,1427.0
grid_6352,0.0,0.0,0.0,0.0,1427.0
grid_6353,0.0,0.0,0.0,0.0,1427.0
grid_6354,0.0,0.0,0.0,0.0,1427.0
grid_6355,0.0,0.0,0.0,0.0,1427.0
grid_6356,0.0,0.0,0.0,0.0,1427.0
grid_6357,0.0,0.0,0.0,0.0,1427.0
grid_6358,0.0,0.0,0.0,0.0,1427.0
grid_6359,0.0,0.0,0.0,0.0,1427.0
grid_6360,0.0,0.0,0.0,0.0,1427.0
grid_6361,0.0,0.0,0.0,0.0,1427.0
grid_6362,0.0,0.0,0.0,0.0,1427.0
grid_6363,0.0,0.0,0.0,0.0,1427.0
grid_6364,0.0,0.0,0.0,0.0,1427.0
grid_6365,0.0,0.0,0.0,0.0,1427.0
grid_6366,0.0,0.0,0.0,0.0,1427.0
grid_6367,0.0,0.0,0.0,0.0,1427.0
grid_6368,0.0,0.0,0.0,0.0,1427.0
grid_6369,0.0,0.0,0.0,0.0,1427.0
grid_6370,0.0,0.0,0.0,0.0,1427.0
grid_6371,0.0,0.0,0.0,0.0,1427.0
grid_6372,0.0,0.0,0.0,0.0,1427.0
grid_6373,0.0,0.0,0.0,0.0,1427.0
grid_6374,0.0,0.0,0.0,0.0,1427.0
grid_6375,0.0,0.0,0.0,0.0,1427.0
grid_6376,0.0,0.0,0.0,0.0,1427.0
grid_6377,0.0,0.0,0.0,0.0,1427.0
grid_6378,0.0,0.0,0.0,0.0,1427.0
grid_6379,0.0,0.0,0.0,0.0,1427.0
grid_6380,0.0,0.0,0.0,0.0,1427.0
grid_6381,0.0,0.0,0.0,0.0,1427.0
grid_6382,0.0,0.0,0.0,0.0,1427.0
grid_6383,0.0,0.0,0.0,0.0,1427.0
grid_6384,0.0,0.0,0.0,0.0,1427.0
grid_6385,0.0,0.0,0.0,0.0,1427.0
grid_6386,0.0,0.0,0.0,0.0,1427.0
grid_6387,0.0,0.0,0.0,0.0,1427.0
grid_6388,0.0,0.0,0.0,0.0,1427.0
grid_6389,0.0,0.0,0.0,0.0,1427.0
grid_6390,0.0,0.0,0.0,0.0,1427.0
grid_6391,0.0,0.0,0.0,0.0,1427.0
grid_6392,0.0,0.0,0.0,0.0,1427.0
grid_6393,0.0,0.0,0.0,0.0,1427.0
grid_6394,0.0,0.0,0.0,0.0,1427.0
grid_6395,0.0,0.0,0.0,0.0,1427.0
grid_6396,0.0,0.0,0.0,0.0,1427.0
grid_6397,0.0,0.0,0.0,0.0,1427.0
grid_6398,0.0,0.0,0.0,0.0,1427.0
grid_6399,0.0,0.0,0.0,0.0,1427.0
grid_6400,0.0,0.0,0.0,0.0,1427.0
grid_6401,0.0,0.0,0.0,0.0,1427.0
grid_6402,0.0,0.0,0.0,0.0,1427.0
grid_6403,0.0,0.0,0.0,0.0,1427.0
grid_6404,0.0,0.0,0.0,0.0,1427.0
grid_6405,0.0,0.0,0.0,0.0,1427.0
grid_6406,0.0,0.0,0.0,0.0,1427.0
grid_6407,0.0,0.0,0.0,0.0,1427.0
grid_6408,0.0,0.0,0.0,0.0,1427.0
grid_6409,0.0,0.0,0.0,0.0,1427.0
grid_6410,0.0,0.0,0.0,0.0,1427.0
grid_6411,0.0,0.0,0.0,0.0,1427.0
grid_6412,0.0,0.0,0.0,0.0,1427.0
grid_6413,0.0,0.0,0.0,0.0,1427.0
grid_6414,0.0,0.0,0.0,0.0,1427.0
grid_6415,0.0,0.0,0.0,0.0,1427.0
grid_6416,0.0,0.0,0.0,0.0,1427.0
grid_6417,0.0,0.0,0.0,0.0,1427.0
grid_6418,0.0,0.0,0.0,0.0,1427.0
grid_6419,0.0,0.0,0.0,0.0,1427.0
grid_6420,0.0,0.0,0.0,0.0,1427.0
grid_6421,0.0,0.0,0.0,0.0,1427.0
grid_6422,0.0,0.0,0.0,0.0,1427.0
grid_6423,0.0,0.0,0.0,0.0,1427.0
grid_6424,0.0,0.0,0.0,0.0,1427.0
grid_6425,0.0,0.0,0.0,0.0,1427.0
grid_6426,0.0,0.0,0.0,0.0,1427.0
grid_6427,0.0,0.0,0.0,0.0,1427.0
grid_6428,0.0,0.0,0.0,0.0,1427.0
grid_6429,0.0,0.0,0.0,0.0,1427.0
grid_6430,0.0,0.0,0.0,0.0,1427.0
grid_6431,0.0,0.0,0.0,0.0,1427.0
grid_6432,0.0,0.0,0.0,0.0,1427.0
grid_6433,0.0,0.0,0.0,0.0,1427.0
grid_6434,0.0,0.0,0.0,0.0,1427.0
grid_6435,0.0,0.0,0.0,0.0,1427.0
grid_6436,0.0,0.0,0.0,0.0,1427.0
grid_6437,0.0,0.0,0.0,0.0,1427.0
grid_6438,0.0,0.0,0.0,0.0,1427.0
grid_6439,0.0,0.0,0.0,0.0,1427.0
grid_6440,0.0,0.0,0.0,0.0,1427.0
grid_6441,0.0,0.0,0.0,0.0,1427.0
grid_6442,0.0,0.0,0.0,0.0,1427.0
grid_6443,0.0,0.0,0.0,0.0,1427.0
grid_6444,0.0,0.0,0.0,0.0,1427.0
grid_6445,0.0,0.0,0.0,0.0,1427.0
grid_6446,0.0,0.0,0.0,0.0,1427.0
grid_6447,0.0,0.0,0.0,0.0,1427.0
grid_6448,0.0,0.0,0.0,0.0,1427.0
grid_6449,0.0,0.0,0.0,0.0,1427.0
grid_6450,0.0,0.0,0.0,0.0,1427.0
grid_6451,0.0,0.0,0.0,0.0,1427.0
grid_6452,0.0,0.0,0.0,0.0,1427.0
grid_6453,0.0,0.0,0.0,0.0,1427.0
grid_6454,0.0,0.0,0.0,0.0,1427.0
grid_6455,0.0,0.0,0.0,0.0,1427.0
grid_6456,0.0,0.0,0.0,0.0,1427.0
grid_6457,0.0,0.0,0.0,0.0,1427.0
grid_6458,0.0,0.0,0.0,0.0,1427.0
grid_6459,0.0,0.0,0.0,0.0,1427.0
grid_6460,0.0,0.0,0.0,0.0,1427.0
grid_6461,0.0,0.0,0.0,0.0,1427.0
grid_6462,0.0,0.0,0.0,0.0,1427.0
grid_6463,0.0,0.0,0.0,0.0,1427.0
grid_6464,0.0,0.0,0.0,0.0,1427.0
grid_6465,0.0,0.0,0.0,0.0,1427.0
grid_6466,0.0,0.0,0.0,0.0,1427.0
grid_6467,0.0,0.0,0.0,0.0,1427.0
grid_6468,0.0,0.0,0.0,0.0,1427.0
grid_6469,0.0,0.0,0.0,0.0,1427.0
grid_6470,0.0,0.0,0.0,0.0,1427.0
grid_6471,0.0,0.0,0.0,0.0,1427.0
grid_6472,0.0,0.0,0.0,0.0,1427.0
grid_6473,0.0,0.0,0.0,0.0,1427.0
grid_6474,0.0,0.0,0.0,0.0,1427.0
grid_6475,0.0,0.0,0.0,0.0,1427.0
grid_6476,0.0,0.0,0.0,0.0,1427.0
grid_6477,0.0,0.0,0.0,0.0,1427.0
grid_6478,0.0,0.0,0.0,0.0,1427.0
grid_6479,0.0,0.0,0.0,0.0,1427.0
grid_6480,0.0,0.0,0.0,0.0,1427.0
grid_6481,0.0,0.0,0.0,0.0,1427.0
grid_6482,0.0,0.0,0.0,0.0,1427.0
grid_6483,0.0,0.0,0.0,0.0,1427.0
grid_6484,0.0,0.0,0.0,0.0,1427.0
grid_6485,0.0,0.0,0.0,0.0,1427.0
grid_6486,0.0,0.0,0.0,0.0,1427.0
grid_6487,0.0,0.0,0.0,0.0,1427.0
grid_6488,0.0,0.0,0.0,0.0,1427.0
grid_6489,0.0,0.0,0.0,0.0,1427.0
grid_6490,0.0,0.0,0.0,0.0,1427.0
grid_6491,0.0,0.0,0.0,0.0,1427.0
grid_6492,0.0,0.0,0.0,0.0,1427.0
grid_6493,0.0,0.0,0.0,0.0,1427.0
grid_6494,0.0,0.0,0.0,0.0,1427.0
grid_6495,0.0,0.0,0.0,0.0,1427.0
grid_6496,0.0,0.0,0.0,0.0,1427.0
grid_6497,0.0,0.0,0.0,0.0,1427.0
grid_6498,0.0,0.0,0.0,0.0,1427.0
grid_6499,0.0,0.0,0.0,0.0,1427.0
grid_6500,0.0,0.0,0.0,0.0,1427.0
grid_6501,0.0,0.0,0.0,0.0,1427.0
grid_6502,0.0,0.0,0.0,0.0,1427.0
grid_6503,0.0,0.0,0.0,0.0,1427.0
grid_6504,0.0,0.0,0.0,0.0,1427.0
grid_6505,0.0,0.0,0.0,0.0,1427.0
grid_6506,0.0,0.0,0.0,0.0,1427.0
grid_6507,0.0,0.0,0.0,0.0,1427.0
grid_6508,0.0,0.0,0.0,0.0,1427.0
grid_6509,0.0,0.0,0.0,0.0,1427.0
grid_6510,0.0,0.0,0.0,0.0,1427.0
grid_6511,0.0,0.0,0.0,0.0,1427.0
grid_6512,0.0,0.0,0.0,0.0,1427.0
grid_6513,0.0,0.0,0.0,0.0,1427.0
grid_6514,0.0,0.0,0.0,0.0,1427.0
grid_6515,0.0,0.0,0.0,0.0,1427.0
grid_6516,0.0,0.0,0.0,0.0,1427.0
grid_6517,0.0,0.0,0.0,0.0,1427.0
grid_6518,0.0,0.0,0.0,0.0,1427.0
grid_6519,0.0,0.0,0.0,0.0,1427.0
grid_6520,0.0,0.0,0.0,0.0,1427.0
grid_6521,0.0,0.0,0.0,0.0,1427.0
grid_6522,0.0,0.0,0.0,0.0,1427.0
grid_6523,0.0,0.0,0.0,0.0,1427.0
grid_6524,0.0,0.0,0.0,0.0,1427.0
grid_6525,0.0,0.0,0.0,0.0,1427.0
grid_6526,0.0,0.0,0.0,0.0,1427.0
grid_6527,0.0,0.0,0.0,0.0,1427.0
grid_6528,0.0,0.0,0.0,0.0,1427.0
grid_6529,0.0,0.0,0.0,0.0,1427.0
grid_6530,0.0,0.0,0.0,0.0,1427.0
grid_6531,0.0,0.0,0.0,0.0,1427.0
grid_6532,0.0,0.0,0.0,0.0,1427.0
grid_6533,0.0,0.0,0.0,0.0,1427.0
grid_6534,0.0,0.0,0.0,0.0,1427.0
grid_6535,0.0,0.0,0.0,0.0,1427.0
grid_6536,0.0,0.0,0.0,0.0,1427.0
grid_6537,0.0,0.0,0.0,0.0,1427.0
grid_6538,0.0,0.0,0.0,0.0,1427.0
grid_6539,0.0,0.0,0.0,0.0,1427.0
grid_6540,0.0,0.0,0.0,0.0,1427.0
grid_6541,0.0,0.0,0.0,0.0,1427.0
grid_6542,0.0,0.0,0.0,0.0,1427.0
grid_6543,0.0,0.0,0.0,0.0,1427.0
grid_6544,0.0,0.0,0.0,0.0,1427.0
grid_6545,0.0,0.0,0.0,0.0,1427.0
grid_6546,0.0,0.0,0.0,0.0,1427.0
grid_6547,0.0,0.0,0.0,0.0,1427.0
grid_6548,0.0,0.0,0.0,0.0,1427.0
grid_6549,0.0,0.0,0.0,0.0,1427.0
grid_6550,0.0,0.0,0.0,0.0,1427.0
grid_6551,0.0,0.0,0.0,0.0,1427.0
grid_6552,0.0,0.0,0.0,0.0,1427.0
grid_6553,0.0,0.0,0.0,0.0,1427.0
grid_6554,0.0,0.0,0.0,0.0,1427.0
grid_6555,0.0,0.0,0.0,0.0,1427.0
