cluster_id,booking_count,total_revenue,centroid_lat,centroid_lon,avg_revenue_per_booking
23,1732,653491.61,37.196267662124704,-7.309299864087761,377.30462471131636
158,1690,274703.05,39.1984991,-0.5024291,162.54618343195264
131,1661,269417.47,43.47873607525587,-8.210567578928357,162.2019686935581
159,1643,233870.71,39.786855114790015,-3.4729235851491174,142.34370663420572
121,1629,334295.4,42.79804290000001,-4.848215100000001,205.21510128913445
17,1616,1273086.37,28.726039399566833,-13.865452649195545,787.8009715346535
79,1611,389902.12,38.00877230515208,-3.3768547738671635,242.02490378646803
359,1603,76786.35,42.7405346,-7.290086499999999,47.90165315034311
165,1568,194428.2,43.11808449999999,-2.4130645,123.99757653061225
67,1553,122663.61,42.46753912298776,-2.4380337763683193,78.98493882807469
150,1542,193326.73,36.642740791569395,-4.687137457003891,125.37401426718549
262,1531,1506569.91,27.759987726387983,-15.57749136237753,984.0430502939255
145,1526,429798.38,42.26705306802097,3.0422612145478376,281.65031454783747
164,1524,404366.4,42.89585552099737,-1.0918154104986877,265.33228346456696
90,1523,236233.24,41.62860370111622,-4.149787282731451,155.11046618516087
369,1515,382549.74,43.58976362653466,-5.7638653899669965,252.5080792079208
285,1511,446729.57,36.60155621019192,-6.222256147121111,295.6516015883521
26,1499,295515.79,41.51230033602402,-5.7325721081387595,197.14195463642426
284,1498,414852.82,43.33267829732978,-3.0096295329773035,276.93779706275035
58,1472,703719.87,39.74716240244565,2.9226019375679346,478.07056385869566
179,1472,55161.65,39.7905072,-6.3919367,37.473947010869566
283,1470,445234.64,42.30369653530612,2.141552338095238,302.8807074829932
318,1444,1558702.62,38.898972252770086,1.4249453155124654,1079.433947368421
319,1436,230751.04,42.1155888,-4.4949252,160.69013927576603
126,1434,269862.4,42.223473830404465,2.544167442677824,188.18856345885635
219,1400,310417.16,41.5985833,-1.2839895,221.72654285714285
356,1372,523799.23,43.3931011164723,-4.0957952505102035,381.7778644314869
228,1350,499807.02,42.11809462488889,-8.843106208296295,370.22742222222223
77,1341,197281.25,41.93120303758389,2.24899573557047,147.11502609992542
139,1340,85954.15,28.463758445522387,-16.252132670895524,64.14488805970149
293,1331,94894.5,42.6705903,-6.9814409,71.29564237415477
154,1331,222274.56,42.301109090458304,2.858366321262209,166.9981667918858
117,1329,229106.36,41.4879112,-2.5331213,172.3900376222724
120,1306,288543.42,38.03780709999999,-4.3231358,220.9367687595712
80,1297,1010356.64,38.576985898535085,-0.11504061279876639,778.995096376253
339,1262,70265.28,28.328533499999995,-16.7852127,55.67771790808241
87,1242,388624.68,42.5425203805153,-8.76664576320451,312.9023188405797
326,1229,285245.76,39.919064534580954,-5.17573655549227,232.09581773799837
68,1228,142246.15,40.48236505081433,-3.366293174918567,115.83562703583061
230,1227,210119.31,42.3470647392828,1.5831030886715567,171.2463814180929
83,1227,242900.95,40.07941833390383,-2.1293077926650366,197.96328443357785
124,1225,144811.68,42.90972319999999,-8.741254999999999,118.21361632653061
89,1224,522964.1,27.813848714705884,-15.747999152205882,427.2582516339869
180,1223,440187.47,42.02471682526574,2.467095167702371,359.92434178250204
22,1215,133823.47,39.9814314,-0.04044209999999999,110.14277366255143
406,1205,102906.24,28.494617700000003,-17.8444337,85.39936929460582
275,1203,392909.82,28.399132415461345,-13.8590477641729,326.6083291770574
289,1187,276863.66,36.9092139,-4.7596131,233.2465543386689
60,1172,1504530.32,38.984322202730375,1.5266931232935155,1283.7289419795222
14,1168,265736.0,41.67438598125,2.7893457994863016,227.513698630137
10,1162,65179.1,42.5996903,-6.7224755,56.0921686746988
415,1160,69792.13,43.3990691,-6.014119399999999,60.16562931034483
19,1156,377304.27,41.188365456055365,1.5712101692041522,326.387776816609
479,1155,990262.16,40.14505813941335,-5.2447836327972235,857.3698354978355
28,1145,154396.08,42.6797428,-0.5308594999999999,134.84373799126635
186,1135,214268.81,37.15864005277533,-3.44062694246696,188.78309251101322
95,1134,387194.09,43.41704340308642,-3.9500689871252206,341.4409964726632
128,1100,297239.93,42.576690680000006,1.0879630480000002,270.21811818181817
111,1092,125355.5,43.0756803,-3.5521667,114.79441391941391
264,1079,163181.33,41.0667842,-0.1970104,151.23385542168674
48,1070,288892.86,37.63142618616822,-0.7008827555140187,269.99332710280373
447,1067,346586.67,43.12446452221181,-4.579194360074976,324.82349578256793
432,1065,135358.97,40.8556028,-3.6139742,127.09762441314554
338,1058,358978.06,42.43973301663516,1.9360044608695652,339.29873345935727
194,1056,173011.72,43.2909909,-2.0521026,163.83685606060607
224,1055,103581.75,28.028580839336495,-16.60037506492891,98.18175355450236
401,1046,115971.65,40.5025566,-3.2581072,110.87155831739962
20,1041,228493.49,41.29847611219981,-3.749647874255524,219.49422670509125
162,1036,510671.6,36.881245287837835,-2.0081704424710423,492.9262548262548
105,1034,219574.53,37.91736624206963,-2.9998168941972922,212.35447775628626
195,1033,117373.7,43.42874093794773,-7.36304428267183,113.62410454985479
130,1024,305961.16,42.41772006660157,0.13474425390625,298.7901953125
192,1021,688283.93,39.69540319666993,3.3508941550440743,674.1272575905975
250,1013,305414.03,39.6534687,2.4811265,301.4946001974334
266,1009,108910.56,40.1209695,-0.7702905,107.93910802775025
151,1005,373822.35,42.05305262537313,2.729505110447761,371.9625373134328
336,1000,104561.1,41.762339,-2.6272534,104.56110000000001
222,980,343588.24,42.10817256163266,2.7458049147959183,350.60024489795916
274,979,221058.25,36.51970733033708,-5.3193280651685395,225.800051072523
342,979,413045.42,39.6876334,2.5194257,421.90543411644535
155,976,268253.19,43.30255203237705,-2.2046238448770494,274.8495799180328
243,976,785252.54,39.77002349815574,3.1552168989754095,804.5620286885246
472,973,608447.6,43.37262469845838,-5.14681327954779,625.3315519013361
428,972,241863.86,38.82155649218107,-0.22560870113168727,248.8311316872428
390,962,348117.5,42.26182952661123,2.383157792931393,361.8685031185031
281,949,443941.52,43.416838856902004,-4.75748782170706,467.7992834562698
152,945,102549.75,42.54356749999999,-5.451608,108.51825396825397
297,942,411140.99,43.13355088545648,-1.6749643535031846,436.45540339702757
34,937,88234.06,36.749882505656345,-5.804225044397012,94.16655282817503
84,934,223657.81,41.95600781327623,2.631964137044968,239.4623233404711
1,931,39755.05,40.2593991,-5.9278553,42.7014500537057
481,919,317727.02,39.70529058084875,2.788904756474429,345.7312513601741
143,918,378461.09,38.78066056100218,-0.08304470664488017,412.26698257080614
173,914,239769.75,43.36252729463895,-2.572817565426696,262.3301422319475
99,911,148703.78,42.35820589758508,1.7989390375411636,163.23137211855104
207,900,110646.23,36.824452608,-4.705655780444444,122.94025555555555
280,878,504061.99,40.98869733735763,-3.6968328166287012,574.1024943052391
544,875,492044.26,39.8733536,4.1326955,562.3362971428571
88,868,355264.95,39.480454501612904,3.0979181250000005,409.2914170506913
265,867,437231.1,42.16314934982699,2.451482323183391,504.30346020761243
242,866,83554.74,36.9319589,-4.682263499999999,96.48353348729793
109,857,161884.05,40.47335289999999,-3.5768389,188.89620770128354
231,851,117527.2,42.9270278,-8.1615831,138.1048178613396
505,838,223888.87,43.324465,-3.9593869999999995,267.1704892601432
103,833,994183.64,36.65777,-4.5785279,1193.4977671068427
400,828,317249.2,36.6860905,-4.9053673,383.15120772946864
71,826,182775.75,36.1605341,-5.4450302,221.27814769975788
255,813,74938.5,41.83218219999999,-1.4615955,92.17527675276753
116,808,96961.1,40.5884,-5.597549999999999,120.00136138613863
107,800,331002.1,42.608213805,-2.86762254225,413.75262499999997
302,799,361508.01,39.93328478135169,4.137861362202753,452.4505757196496
44,793,164351.33,37.0926386,-4.3960689,207.25262295081964
212,774,1282595.57,39.56164342222222,2.624845592118863,1657.100219638243
286,771,109710.9,43.3847985,-4.2893237,142.29688715953307
82,770,242722.4,43.26432850753247,-2.934051244155844,315.2238961038961
138,770,108631.8,43.3084314,-8.8738525,141.08025974025975
344,762,204372.09,41.75806213307087,2.208530918110236,268.20484251968503
215,762,132390.7,37.69296701062992,-2.0969699644356954,173.74107611548558
40,762,88629.81,38.99665645866142,-3.383703403937008,116.31208661417323
214,760,216024.6,39.8119963,4.2800747,284.2428947368421
350,758,119980.03,35.8893874,-5.3213455,158.285
355,747,312331.31,27.74534717643909,-18.014519059973228,418.114203480589
189,742,411690.0,39.64616569609164,3.0109319762803235,554.8382749326146
127,740,325507.98,41.58207638297298,1.7853106691891891,439.8756486486486
270,734,102143.85,40.1106963,-5.7772899,139.16055858310628
137,732,146421.82,42.212026639890716,-2.2355245852459014,200.0298087431694
304,730,126798.73,36.774456468493156,-4.10025127849315,173.6968904109589
464,729,71078.1,37.60206801069959,-0.9849436735253773,97.5008230452675
200,728,161434.28,38.914018784615386,-6.360236451510989,221.7503846153846
253,727,187840.34,42.14113329353508,2.578064258872077,258.3773590096286
363,718,218700.19,42.7531429,-0.5149741999999999,304.596364902507
8,711,773662.89,36.36005187609002,-5.214430010126582,1088.1334599156119
411,709,275534.44,43.1934282,-2.610387,388.6240338504937
6,704,161837.45,43.2035983,-2.5180686,229.88274147727273
530,702,387433.69,42.01940325341881,3.110603453276353,551.8998433048433
399,698,133219.58,42.445182,1.7880287000000001,190.85899713467046
451,690,96234.16,40.1776614,-5.8299923,139.46979710144927
361,662,91460.2,37.0183229,-4.5579899,138.15740181268882
303,661,233187.03,41.69131581497731,2.449096668229955,352.77916792738273
249,661,150985.5,43.1925176,-3.1975903,228.41981845688352
188,660,154317.76,42.54962043863636,-6.600722640909092,233.81478787878788
176,659,164691.66,28.96063636828528,-13.59004967875569,249.91147192716238
429,659,276343.72,28.0039076,-15.5534411,419.33796661608494
41,655,109726.41,42.8736767,-7.907957399999999,167.52123664122138
287,646,268580.78,41.60180852786378,1.5136828854489164,415.75972136222913
238,645,170200.01,28.32358036899225,-16.418390077674417,263.87598449612403
374,642,205773.69,27.84120476884735,-15.449640878037382,320.5197663551402
493,642,98301.89,43.55956228426791,-6.1482373783489095,153.11820872274143
351,642,579906.31,28.922207577725853,-13.665236967133955,903.2808566978194
74,633,93977.03,42.69383123017377,-2.0486954423380728,148.46292259083728
519,629,226474.36,40.72071841573927,0.7177844701112877,360.054626391097
440,624,114609.48,42.124603,0.713483,183.66903846153846
213,621,445547.84,39.6564158,2.94944,717.4683413848632
455,618,99079.24,38.8689083,-1.0953112,160.3223948220065
144,617,284852.31,43.0097049,-4.2807745,461.67311183144244
260,612,115548.4,42.5598094,-1.8470936,188.80457516339868
93,610,90438.63,40.9748992,0.5167693,148.26004918032788
183,609,468611.02,39.666002983087026,3.1018314390804598,769.476223316913
385,609,175515.19,36.1944171,-5.8881542,288.2022824302135
343,606,96391.5,37.8379331,-5.763359899999999,159.0618811881188
524,601,170015.0,36.7859161,-3.8044831,282.8868552412646
398,601,414968.14,39.3295324,3.1669649,690.4627953410982
146,598,149381.45,42.29096870217391,3.2791378951505017,249.80175585284283
239,595,57460.4,42.48309,-3.38439,96.57210084033613
123,593,132356.59,43.1076953010118,-4.724321894940978,223.19829679595279
325,592,180353.86,39.9836793,4.0108453,304.6517905405405
377,591,53466.1,41.5626336,0.5270192,90.46717428087986
450,587,146538.62,37.1786953,-6.958135599999999,249.63989778534923
112,585,153339.11,28.6654698617094,-17.77918178239316,262.1181367521367
56,583,443096.47000000003,28.214972536363636,-16.83269964871355,760.0282504288165
245,581,157128.77,41.13156284888124,-3.8097754461273663,270.44538726333906
234,580,118376.18000000001,40.8996758,-3.8738225,204.09686206896552
499,559,123015.32,42.1884527,0.3360498,220.06318425760287
380,556,64600.1,41.901542,-8.869346,116.18723021582734
136,555,52353.67,37.4657866,-3.9223105,94.33093693693694
221,546,107088.43000000001,39.3728796,-2.5621676,196.1326556776557
218,545,507364.52999999997,41.967085457431196,3.1812631996330274,930.9440917431192
191,537,75776.4,41.7817973,3.0315492,141.11061452513965
31,534,120853.96,41.53990335524344,2.001653705243446,226.31827715355806
461,532,445908.35,42.21400297048872,2.6935643327067673,838.1735902255639
70,527,78316.93,41.2982827,-1.8945328,148.6089753320683
422,522,50319.63,38.9870309,-0.5210642,96.39775862068964
528,516,153947.34,42.52225692616279,-2.8620288410852717,298.3475581395349
349,512,108414.25,40.210038201171876,-5.089864796875,211.74658203125
454,506,431382.39,40.00275462786561,3.836546425889328,852.5343675889328
357,505,139678.12,40.40653827069307,-4.4505682665346535,276.59033663366336
392,505,140898.24,39.65575144316831,-0.8923752051485149,279.00641584158416
65,505,243041.02,41.6321906,-3.0522403,481.26934653465344
387,502,33006.71,42.5385521,-6.522246399999999,65.75041832669322
366,502,122560.75,40.21737448964145,-6.8515401113545815,244.1449203187251
307,500,252322.92,39.0330942732,1.5649439602,504.64584
141,499,101508.51,41.33414,1.17737,203.42386773547094
417,498,161774.24,38.9603749,-2.7464059,324.84787148594376
512,489,132892.64,42.47053874969325,0.5990182934560327,271.76408997955014
315,482,110118.31,41.32079805435685,0.8764803784232365,228.46122406639003
322,480,283250.24,36.27783623375,-6.092911579375,590.1046666666666
210,475,417928.01,36.62150770821052,-6.361833798736842,879.8484421052632
430,473,54139.229999999996,41.8531829,0.9562191,114.45926004228329
550,472,55638.9,42.1013344,-5.029075499999999,117.87902542372882
308,470,90602.41,43.27746570000001,-2.3081059000000006,192.771085106383
140,469,329910.44,39.621830505970145,2.7489585119402986,703.4337739872068
569,467,88469.47,41.885771,2.8385345,189.4421199143469
437,467,721079.0,39.55472656231263,3.317087026766595,1544.066381156317
431,463,279976.74,36.75221359200864,-2.1101824958963284,604.7013822894169
298,462,285353.9,27.9838777,-15.7796347,617.6491341991342
526,460,123159.03,41.3748847,1.0728129,267.73702173913045
420,459,138902.03,36.9377887,-3.2945214,302.6188017429194
316,457,135233.55,43.2748705,-8.3717272,295.9158643326039
261,453,656613.57,38.6964006,1.4531355,1449.4780794701985
396,439,157937.79,42.01899926355353,2.9496488371298404,359.7671753986333
477,438,64107.77,41.4009014,-4.313352,146.3647716894977
106,437,77876.68,40.4157966,-4.201698,178.20750572082378
217,435,40868.1,37.6345131,-0.8089335,93.94965517241378
257,433,209604.55,39.836750099999996,-0.269792,484.0751732101616
271,432,48304.0,40.49267760000001,-6.051705500000001,111.81481481481481
444,426,40099.25,43.2570793,-4.6679637,94.12969483568075
324,424,36201.82,37.718768,-1.3722455,85.38165094339622
514,417,167351.12,40.516669272661865,-3.887337323261391,401.3216306954436
498,411,112819.08,41.8491508,2.390097,274.49897810218977
482,409,80285.12,42.33045801760391,2.3139158325183375,196.2961369193154
167,403,148637.82,39.71051200744416,2.6237310496277915,368.8283374689826
166,403,57621.75,36.99195738287841,-3.571912222332506,142.98200992555832
209,401,45840.17,41.2752498,1.5482368,114.31463840399002
115,400,133969.25,43.38593059999998,-4.2115526,334.923125
457,400,39940.75,42.606041519,-6.8103323845,99.851875
445,399,372487.38,41.40061747969925,1.6015686067669173,933.5523308270676
288,399,130334.96,42.3437928679198,2.4324109303258146,326.6540350877193
570,398,159862.9,43.32347088241206,-4.882804237939698,401.6655778894472
566,395,122692.12,42.133756017215184,-6.68786037443038,310.61296202531645
110,393,79107.69,43.36396805648855,-1.7999436473282444,201.2918320610687
235,393,105750.99,41.58390176008298,1.922138260482698,269.0864885496183
427,393,73295.56999999999,28.7565635,-17.9759738,186.50272264631042
258,391,256369.85,29.100876236828647,-13.62354674680307,655.6773657289003
43,388,108563.45,36.96156510128866,-3.3584933103092793,279.802706185567
354,388,117704.38,39.84961077319588,-6.0295667814432985,303.36180412371135
547,385,381507.57,28.906848024675323,-13.81860944051948,990.9287532467532
223,384,96748.74,42.25081817708333,2.9199752518229167,251.94984375
371,383,118527.44,37.91012788694517,-6.654255879373368,309.4711227154047
329,382,120307.08,40.338862312565446,-1.1057757667539265,314.94
408,379,46117.39,40.3035107,-4.5548484,121.68176781002639
607,377,128736.77,38.7247323,-0.1941214,341.47684350132624
170,376,67130.22,41.9142008,1.5744469000000003,178.53781914893617
522,376,50267.52,37.233445,-5.0982461,133.69021276595743
412,373,230847.58,28.0502346,-14.351574700000002,618.8943163538873
373,372,153087.12,41.4179244,1.7119185,411.52451612903224
205,370,55683.5,37.7785702,-5.388730499999999,150.49594594594595
598,370,58873.02,42.6905145,-2.95158,159.11627027027026
376,368,54625.1,38.9860697,-5.254957,148.43777173913043
172,368,95548.16,43.32736008179348,-5.025973802173913,259.6417391304348
156,366,97469.0,43.3208102,-2.6939741,266.3087431693989
532,366,85398.0,42.8157125,-5.3061542,233.327868852459
73,366,44325.73,37.29761049562841,-3.1350167480874314,121.10855191256832
491,362,283382.02,43.57364448508286,-5.962659248618784,782.8232596685083
251,362,56559.8,36.791812,-5.5548798,156.2425414364641
269,361,138693.24,38.6253941,-0.5763921822714682,384.1918005540166
386,360,77734.45,42.3144184,3.1146599,215.92902777777778
419,354,139123.88999999998,42.4502867,1.1032314,393.0053389830508
442,353,196071.32,41.01562645665722,0.18861563342776205,555.4428328611898
473,353,82215.05,36.760145960056654,-5.370721855807365,232.90382436260623
160,351,53440.91,36.6147003,-5.3422062,152.25330484330485
148,349,50409.65,37.896360191977074,-6.563264851289399,144.44025787965617
410,349,63435.37,41.4665027,-2.8625227,181.76323782234957
446,348,510889.01,39.9292298,3.8241513000000005,1468.071867816092
402,347,36086.81,28.0286051,-17.1971265,103.99657060518732
601,346,24288.0,40.3023521,0.22592810000000002,70.19653179190752
118,346,96112.35,39.1903656,-0.43545620000000007,277.7813583815029
352,343,59880.29,41.1598906,-0.4700518,174.57810495626822
537,342,70667.23,41.0861351,-3.0036166999999994,206.62932748538012
273,339,91408.55,42.0454467,-7.876922,269.64174041297935
416,337,92198.5,37.8066178,-2.5295229,273.5860534124629
311,336,65035.159999999996,41.6612306,1.3963822,193.5570238095238
313,333,29898.2,42.1931686,-4.2939061,89.78438438438438
388,333,161241.36,43.15219579039039,-1.5239415912912913,484.20828828828826
277,329,213909.02,28.685966114589664,-14.005670716717326,650.1793920972644
323,328,56547.18,43.4579763,-3.4971574000000003,172.39993902439025
405,328,55055.97,37.93219694115854,-5.759321260060976,167.85356707317072
486,326,913909.7,39.8314513,4.2089305,2803.403987730061
435,325,151623.43,36.6933933,-2.7815208,466.53363076923074
663,323,129320.34,40.2301704,-2.0966399,400.3725696594427
487,323,238653.07,39.40246096904025,3.2530269049535603,738.8639938080496
465,322,128379.91,38.5934127,-0.6725355,398.69537267080744
583,321,131474.38,40.41045747383178,-1.4312738523364485,409.577507788162
367,320,96411.11,41.8782719,2.1809983,301.28471875
553,316,173836.57,42.20162698227848,2.1913830253164557,550.1157278481013
635,315,305879.83,36.406148200634924,-6.160988436825397,971.0470793650794
196,314,49886.44,42.4124028,-8.026767,158.8740127388535
397,313,209157.06,40.8123438,0.7071008999999999,668.2334185303514
539,312,28709.61,42.3055744,-7.8011085,92.01798076923077
586,311,127801.0,42.9312455,-2.8583729,410.935691318328
531,311,173944.54,28.2915637,-16.6291304,559.3072025723473
360,308,110555.37,43.5461515064935,-7.228696715584415,358.9460064935065
320,306,217095.74,41.5572622,1.6040588,709.463202614379
609,304,18781.62,42.698692025,-8.246680692105263,61.781644736842104
341,304,223170.78,39.539154511184215,2.4208880710526315,734.1144078947368
443,302,34059.6,42.6229753,-7.485517500000001,112.78013245033112
134,301,46662.76,43.5215174,-5.7931462,155.02578073089703
175,297,323838.65,39.902630701010104,3.080305205050505,1090.365824915825
470,297,162060.5,43.0238172,-2.3336801,545.6582491582492
98,297,153237.64,42.3650964,3.1632996,515.9516498316499
460,296,25490.1,42.4301089,-2.5625091,86.1152027027027
94,293,60139.09,37.85470019863481,-5.592948377474402,205.25286689419795
375,292,112677.05,41.5887316,2.5819048,385.8803082191781
425,292,225836.38,41.53145375890411,1.6839551520547944,773.4122602739726
370,291,211504.93,38.97452797147767,-2.8830969030927838,726.8210652920963
452,290,54996.5,43.1709211,-1.8643623,189.64310344827587
504,290,20282.11,27.9091467,-15.3886731,69.93831034482758
381,290,102987.51,42.910559,-1.2167698,355.1293448275862
632,289,98211.76,42.17570974809689,-1.5966276456747406,339.8330795847751
453,289,96060.85,43.37804380000001,-8.2691836,332.39048442906574
364,284,162999.0,41.8092397,2.4810843,573.9401408450705
604,282,232189.96,39.7099203,3.4560273,823.3686524822695
306,281,45226.45,38.8692022,-6.9559158,160.9482206405694
421,281,76946.83,42.133386,1.9939834,273.8321352313167
292,281,70942.52,42.238206092882564,1.7106888117437722,252.46448398576513
403,280,171729.93,37.3123307,-1.7046994,613.3211785714285
331,279,59090.48,38.1560955032258,-3.0324548473118282,211.79383512544803
36,277,67992.85,42.227154,-2.0982904,245.46155234657041
462,277,99007.03,41.58383013537906,-3.0576694411552348,357.4261010830325
611,275,81145.14,41.20209514,1.29852566,295.07323636363634
365,275,51614.48,41.1144048,-1.4144344,187.6890181818182
503,275,80957.01,41.377077604363635,0.9367708218181819,294.38912727272725
104,274,56904.34,42.0562143,-6.3898721,207.68007299270073
502,274,64449.75,42.71499378978102,-0.31541455401459856,235.21806569343065
394,274,57123.5,42.8963625,-2.5179558,208.47992700729927
459,271,92788.3,39.0578121,-1.058866,342.3922509225092
533,266,151888.0,38.0896657,-5.8166961,571.0075187969925
404,266,37758.65,41.75583450000001,-3.9975302,141.94981203007518
592,266,62284.89,40.1758962,-0.1401381,234.15372180451126
312,265,84532.64,42.24034055245283,-8.71036171962264,318.99109433962263
296,263,118588.88,43.531367406083646,-5.661137420532319,450.90828897338406
483,262,48065.24,37.132402171374046,-3.5394796370229007,183.4551145038168
