"id","number_of_rooms","max_occupancy","pricing_per_person_activated","max_adults","events_allowed","pets_allowed","smoking_allowed","children_allowed"
"28896",1,4,False,4,False,False,False,False
"28892",1,4,True,4,False,False,False,False
"27436",1,6,True,6,False,False,False,False
"34080",1,2,False,2,False,False,False,False
"30033",1,2,False,2,False,False,False,False
"14505",1,2,True,2,False,False,False,False
"28127",1,2,False,2,False,False,False,False
"11936",1,3,True,3,False,False,False,False
"38895",1,8,False,1,False,False,False,False
"44137",8,2,True,2,False,False,False,False
"90529",2,4,False,4,False,False,False,False
"38333",1,1,True,1,False,False,False,False
"90890",1,4,True,4,False,False,False,False
"52707",1,2,False,2,False,False,False,False
"32078",2,3,False,3,False,False,False,False
"26405",1,13,True,10,False,False,False,False
"3931",1,3,True,2,False,False,False,False
"45034",1,4,True,4,False,False,False,False
"27460",9,2,False,2,False,False,False,False
"40444",1,2,False,2,False,False,False,False
"16571",1,6,True,6,False,False,False,False
"49159",1,6,False,6,False,False,False,False
"41133",1,4,True,4,False,False,False,False
"8125",1,3,True,2,False,False,False,False
"62054",1,4,True,4,False,False,False,False
"27941",1,4,True,4,False,False,False,False
"16962",1,4,False,4,False,False,False,False
"28804",1,3,False,3,False,False,False,False
"28335",1,7,False,7,False,False,False,False
"27911",1,2,True,2,False,False,False,False
"28741",1,4,True,4,False,False,False,False
"28893",1,3,False,3,False,False,False,False
"49150",1,2,False,2,False,False,False,False
"26440",1,8,False,6,False,False,False,False
"28918",1,2,False,2,False,False,False,False
"7581",1,2,False,2,False,False,False,False
"67328",2,3,False,3,False,False,False,False
"84626",1,6,False,6,False,False,False,False
"19526",1,6,True,6,False,False,False,False
"30952",3,3,True,3,False,False,False,False
"36085",1,2,False,2,False,False,False,False
"16876",6,6,False,6,False,False,False,False
"5024",1,4,False,4,False,False,False,False
"59869",1,3,True,3,False,False,False,False
"14750",1,5,True,5,False,False,False,False
"27720",1,6,False,6,False,False,False,False
"7583",1,4,False,3,False,False,False,False
"53896",1,3,True,2,False,False,False,False
"3929",1,2,True,2,False,False,False,False
"43061",1,3,False,2,False,False,False,False
"21143",1,3,True,2,False,False,False,False
"28068",1,6,False,6,False,False,False,False
"27942",1,4,True,4,False,False,False,False
"14962",1,5,False,2,False,False,False,False
"35623",1,3,True,3,False,False,False,False
"14070",1,9,True,8,False,False,False,False
"28426",1,4,False,4,False,False,False,False
"26106",1,2,True,2,False,False,False,False
"17870",1,2,False,2,False,False,False,False
"23424",1,4,False,4,False,False,False,False
"69851",1,4,True,4,False,False,False,False
"32313",1,6,False,6,False,False,False,False
"38445",1,2,False,2,False,False,False,False
"32788",2,3,True,3,False,False,False,False
"67439",1,1,False,1,False,False,False,False
"8689",1,2,False,2,False,False,False,False
"5922",1,60,False,60,False,False,False,False
"36566",10,1,False,1,False,False,False,False
"24133",1,5,False,3,False,False,False,False
"51659",1,9,True,9,False,False,False,False
"17040",4,2,False,2,False,False,False,False
"28469",1,1,False,1,False,False,False,False
"82416",1,15,False,15,False,False,False,False
"58581",1,2,False,2,False,False,False,False
"59883",1,2,True,2,False,False,False,False
"33752",1,10,False,10,False,False,False,False
"21394",1,4,True,3,False,False,False,False
"79272",1,5,False,5,False,False,False,False
"11459",1,2,False,1,False,False,False,False
"33818",1,2,True,2,False,False,False,False
"34852",1,2,False,2,False,False,False,False
"34446",1,2,False,2,False,False,False,False
"8279",1,4,False,4,False,False,False,False
"38678",1,4,True,4,False,False,False,False
"59882",1,2,True,2,False,False,False,False
"37720",1,4,False,4,False,False,False,False
"55945",1,2,False,2,False,False,False,False
"34081",1,3,True,3,False,False,False,False
"27792",1,9,False,9,False,False,False,False
"31656",1,5,True,5,False,False,False,False
"28485",1,2,False,2,False,False,False,False
"34986",1,2,False,2,False,False,False,False
"49553",1,3,True,2,False,False,False,False
"68939",1,4,False,4,False,False,False,False
"34963",1,1,False,1,False,False,False,False
"74067",1,2,True,2,False,False,False,False
"34085",2,3,False,3,False,False,False,False
"13480",1,5,False,4,False,False,False,False
"35940",1,2,False,2,False,False,False,False
"38988",1,15,False,15,False,False,False,False
"63173",1,4,True,4,False,False,False,False
"28431",1,4,False,4,False,False,False,False
"30004",1,2,False,2,False,False,False,False
"22844",1,7,False,7,False,False,False,False
"50332",1,6,True,6,False,False,False,False
"27832",1,1,False,1,False,False,False,False
"12280",1,4,False,4,False,False,False,False
"28763",1,1,True,1,False,False,False,False
"28897",1,3,True,2,False,False,False,False
"24585",1,2,False,2,False,False,False,False
"28906",8,4,True,4,False,False,False,False
"27827",1,4,True,4,False,False,False,False
"33365",1,2,False,2,False,False,False,False
"31655",1,8,True,8,False,False,False,False
"31622",3,4,False,2,False,False,False,False
"57964",3,2,False,2,False,False,False,False
"30265",1,5,False,5,False,False,False,False
"859",1,3,True,3,False,False,False,False
"32556",1,3,True,3,False,False,False,False
"66490",1,6,False,6,False,False,False,False
"9666",1,6,False,6,False,False,False,False
"72543",1,3,False,1,False,False,False,False
"26272",1,4,False,4,False,False,False,False
"13269",1,6,True,6,False,False,False,False
"6284",1,25,False,23,False,False,False,False
"50263",1,7,True,7,False,False,False,False
"23934",1,5,False,5,False,False,False,False
"27828",1,4,True,4,False,False,False,False
"27830",1,3,True,3,False,False,False,False
"42091",2,3,True,3,False,False,False,False
"66426",1,2,False,2,False,False,False,False
"66489",1,6,False,6,False,False,False,False
"28862",1,6,False,6,False,False,False,False
"48064",1,2,False,2,False,False,False,False
"20036",4,2,True,2,False,False,False,False
"47471",1,2,False,1,False,False,False,False
"92382",1,2,False,2,False,False,False,False
"37702",1,3,True,2,False,False,False,False
"43593",1,1,False,1,False,False,False,False
"25216",1,5,True,5,False,False,False,False
"47328",1,2,False,2,False,False,False,False
"85421",4,1,False,1,False,False,False,False
"18091",1,4,True,4,False,False,False,False
"32546",1,10,False,10,False,False,False,False
"28489",1,4,True,4,False,False,False,False
"58405",1,2,True,2,False,False,False,False
"34565",1,4,False,4,False,False,False,False
"28337",1,10,False,10,False,False,False,False
"50603",6,2,False,2,False,False,False,False
"66429",1,2,False,2,False,False,False,False
"52445",1,4,False,4,False,False,False,False
"55302",1,5,True,5,False,False,False,False
"35092",1,7,True,7,False,False,False,False
"22940",1,24,False,24,False,False,False,False
"25217",1,4,True,4,False,False,False,False
"25218",1,4,True,4,False,False,False,False
"63489",1,4,False,4,False,False,False,False
"28444",8,2,False,2,False,False,False,False
"89278",4,1,False,1,False,False,False,False
"60585",2,3,False,3,False,False,False,False
"29641",1,10,True,10,False,False,False,False
"20427",1,2,False,2,False,False,False,False
"27257",1,4,False,4,False,False,False,False
"76900",1,2,False,2,False,False,False,False
"57479",1,4,False,4,False,False,False,False
"67440",1,6,True,6,False,False,False,False
"28810",1,2,False,2,False,False,False,False
"13920",1,4,False,4,False,False,False,False
"12809",1,4,False,4,False,False,False,False
"29234",1,5,True,4,False,False,False,False
"59395",1,4,False,4,False,False,False,False
"6467",1,5,False,4,False,False,False,False
"64998",1,2,False,2,False,False,False,False
"16280",4,4,False,4,False,False,False,False
"86116",1,4,False,4,False,False,False,False
"35624",1,2,False,2,False,False,False,False
"50816",1,4,True,4,False,False,False,False
"93373",1,4,False,4,False,False,False,False
"18290",1,3,False,3,False,False,False,False
"40588",1,2,False,2,False,False,False,False
"22362",1,6,False,6,False,False,False,False
"65840",1,2,False,2,False,False,False,False
"20461",1,4,False,4,False,False,False,False
"48935",1,4,False,4,False,False,False,False
"28811",1,4,False,2,False,False,False,False
"83971",6,1,False,1,False,False,False,False
"37704",1,4,True,2,False,False,False,False
"31668",1,2,False,2,False,False,False,False
"3562",1,3,True,2,False,False,False,False
"54579",1,5,False,5,False,False,False,False
"59368",1,2,False,2,False,False,False,False
"54811",1,3,True,1,False,False,False,False
"31036",1,2,False,2,False,False,False,False
"28615",1,4,True,4,False,False,False,False
"29443",3,4,True,3,False,False,False,False
"28894",1,3,False,3,False,False,False,False
"28725",1,6,True,6,False,False,False,False
"49383",1,4,False,4,False,False,False,False
"15208",1,4,True,2,False,False,False,False
"25534",1,2,False,2,False,False,False,False
"28909",1,2,False,2,False,False,False,False
"34742",1,4,False,4,False,False,False,False
"34741",1,4,False,4,False,False,False,False
"15094",1,4,True,4,False,False,False,False
"28306",1,2,True,2,False,False,False,False
"62308",1,2,True,2,False,False,False,False
"18868",1,6,False,6,False,False,False,False
"10564",1,3,True,2,False,False,False,False
"36135",1,2,False,2,False,False,False,False
"1086",1,4,True,4,False,False,False,False
"41591",4,2,False,2,False,False,False,False
"24825",1,6,True,6,False,False,False,False
"63982",1,5,False,5,False,False,False,False
"41594",1,1,False,1,False,False,False,False
"43744",1,2,True,2,False,False,False,False
"16173",1,13,False,13,False,False,False,False
"29250",1,7,False,5,False,False,False,False
"43907",1,6,False,6,False,False,False,False
"31787",1,6,True,4,False,False,False,False
"29950",1,4,True,3,False,False,False,False
"64667",1,4,True,4,False,False,False,False
"3563",1,5,True,4,False,False,False,False
"1084",1,2,True,2,False,False,False,False
"34324",1,2,False,2,False,False,False,False
"28480",1,3,False,2,False,False,False,False
"28478",1,2,False,2,False,False,False,False
"28324",1,2,False,2,False,False,False,False
"34325",1,4,False,4,False,False,False,False
"19368",1,3,True,3,False,False,False,False
"85941",1,4,True,4,False,False,False,False
"29463",1,4,False,4,False,False,False,False
"28475",1,4,True,2,False,False,False,False
"28483",1,3,False,2,False,False,False,False
"28482",1,5,False,5,False,False,False,False
"57669",1,4,False,4,False,False,False,False
"41267",1,1,False,1,False,False,False,False
"34136",2,4,True,4,False,False,False,False
"69856",1,7,True,7,False,False,False,False
"28855",1,1,False,1,False,False,False,False
"31921",1,5,False,5,False,False,False,False
"1085",1,4,True,4,False,False,False,False
"26396",1,2,False,2,False,False,False,False
"28629",1,6,False,5,False,False,False,False
"28186",1,2,False,2,False,False,False,False
"4885",1,2,False,2,False,False,False,False
"43009",1,2,True,2,False,False,False,False
"46364",1,2,False,2,False,False,False,False
"30644",1,4,True,4,False,False,False,False
"28623",2,2,False,2,False,False,False,False
"20590",1,5,False,5,False,False,False,False
"43068",1,4,True,4,False,False,False,False
"9343",1,7,False,7,False,False,False,False
"56716",1,4,False,4,False,False,False,False
"36961",3,3,True,3,False,False,False,False
"16975",1,4,False,4,False,False,False,False
"16924",1,6,False,6,False,False,False,False
"29111",1,4,True,4,False,False,False,False
"34005",1,2,True,2,False,False,False,False
"43935",1,2,False,2,False,False,False,False
"34326",2,4,False,4,False,False,False,False
"34463",1,3,False,2,False,False,False,False
"35090",1,4,False,4,False,False,False,False
"73202",1,6,True,6,False,False,False,False
"34103",1,8,True,8,False,False,False,False
"82729",1,6,False,6,False,False,False,False
"73886",1,4,False,4,False,False,False,False
"23513",1,2,True,2,False,False,False,False
"22621",1,6,False,6,False,False,False,False
"89452",1,1,False,1,False,False,False,False
"21144",1,2,True,2,False,False,False,False
"55198",1,6,False,6,False,False,False,False
"28606",1,8,False,8,False,False,False,False
"51673",2,3,True,3,False,False,False,False
"28296",1,2,True,2,False,False,False,False
"30002",1,2,False,2,False,False,False,False
"28898",1,3,True,3,False,False,False,False
"28908",1,2,False,2,False,False,False,False
"28920",1,4,False,4,False,False,False,False
"32644",1,2,False,2,False,False,False,False
"29469",1,2,True,2,False,False,False,False
"28707",1,5,False,5,False,False,False,False
"3582",1,8,True,8,False,False,False,False
"64466",1,3,True,3,False,False,False,False
"29470",1,2,True,2,False,False,False,False
"268",1,4,False,4,False,False,False,False
"9147",3,4,False,3,False,False,False,False
"28529",1,12,True,12,False,False,False,False
"29468",1,2,True,2,False,False,False,False
"5481",3,4,False,4,False,False,False,False
"35091",1,4,True,4,False,False,False,False
"49658",1,8,True,8,False,False,False,False
"7820",4,2,False,2,False,False,False,False
"59683",1,8,False,8,False,False,False,False
"30675",1,3,True,3,False,False,False,False
"30403",1,2,False,2,False,False,False,False
"73707",1,3,True,3,False,False,False,False
"50622",1,8,False,8,False,False,False,False
"18951",1,2,False,2,False,False,False,False
"18950",1,4,True,4,False,False,False,False
"33746",1,3,False,2,False,False,False,False
"29467",1,1,True,1,False,False,False,False
"64467",1,4,True,4,False,False,False,False
"24174",1,4,True,3,False,False,False,False
"28813",1,8,True,8,False,False,False,False
"28519",1,6,True,6,False,False,False,False
"29770",1,7,True,7,False,False,False,False
"34464",1,6,False,6,False,False,False,False
"21585",1,3,False,2,False,False,False,False
"3877",1,4,False,4,False,False,False,False
"9146",3,3,False,3,False,False,False,False
"32079",10,2,False,2,False,False,False,False
"26045",2,1,False,1,False,False,False,False
"64468",1,4,True,4,False,False,False,False
"54449",1,3,True,2,False,False,False,False
"3873",1,2,True,2,False,False,False,False
"35095",1,5,True,5,False,False,False,False
"34447",2,2,False,2,False,False,False,False
"35030",1,2,False,2,False,False,False,False
"34731",4,2,False,2,False,False,False,False
"33127",3,1,False,1,False,False,False,False
"34555",1,6,False,6,False,False,False,False
"16726",1,6,False,4,False,False,False,False
"49660",1,3,True,3,False,False,False,False
"29262",1,8,True,8,False,False,False,False
"30307",1,4,False,4,False,False,False,False
"35096",1,5,True,5,False,False,False,False
"24588",1,4,False,4,False,False,False,False
"41587",1,4,True,2,False,False,False,False
"30676",1,2,True,2,False,False,False,False
"24175",1,4,True,3,False,False,False,False
"7821",1,4,False,4,False,False,False,False
"29141",1,3,False,2,False,False,False,False
"30482",1,1,False,1,False,False,False,False
"31055",1,4,True,4,False,False,False,False
"92383",1,4,True,3,False,False,False,False
"35625",1,2,False,2,False,False,False,False
"34734",1,2,False,2,False,False,False,False
"14509",1,5,True,5,False,False,False,False
"38531",1,4,True,4,False,False,False,False
"28901",6,1,False,1,False,False,False,False
"30678",1,2,True,2,False,False,False,False
"34732",1,2,False,2,False,False,False,False
"58586",1,5,True,5,False,False,False,False
"28571",1,2,False,2,False,False,False,False
"34448",1,2,False,2,False,False,False,False
"46356",1,4,True,4,False,False,False,False
"34564",1,2,False,2,False,False,False,False
"73103",1,4,False,4,False,False,False,False
"79269",1,6,False,6,False,False,False,False
"30461",1,2,False,2,False,False,False,False
"29263",1,7,False,1,False,False,False,False
"48696",1,9,False,9,False,False,False,False
"63473",1,6,False,6,False,False,False,False
"36666",2,2,False,2,False,False,False,False
"53697",1,10,False,10,False,False,False,False
"72051",1,2,False,2,False,False,False,False
"61733",1,3,False,3,False,False,False,False
"34736",3,2,False,1,False,False,False,False
"28766",1,1,True,1,False,False,False,False
"29466",1,2,True,2,False,False,False,False
"30483",1,2,False,2,False,False,False,False
"457",1,3,True,3,False,False,False,False
"36140",1,2,True,2,False,False,False,False
"55817",1,6,False,6,False,False,False,False
"26404",1,9,True,9,False,False,False,False
"10568",1,13,True,10,False,False,False,False
"31931",50,2,False,1,False,False,False,False
"34737",1,2,False,2,False,False,False,False
"45037",1,4,True,1,False,False,False,False
"71961",1,2,True,2,False,False,False,False
"48692",1,4,True,4,False,False,False,False
"54950",1,2,True,2,False,False,False,False
"30484",1,2,False,2,False,False,False,False
"15204",1,3,True,2,False,False,False,False
"36745",10,2,False,2,False,False,False,False
"61726",1,2,False,2,False,False,False,False
"28291",1,4,False,2,False,False,False,False
"66539",1,1,False,1,False,False,False,False
"56087",1,2,True,2,False,False,False,False
"8478",1,4,True,4,False,False,False,False
"58259",1,4,True,4,False,False,False,False
"14118",1,4,True,4,False,False,False,False
"66540",1,3,True,2,False,False,False,False
"20319",1,4,True,4,False,False,False,False
"29487",1,4,False,4,False,False,False,False
"16718",2,2,False,2,False,False,False,False
"73715",1,5,True,4,False,False,False,False
"29242",1,2,True,2,False,False,False,False
"36962",10,1,True,1,False,False,False,False
"24865",1,5,True,4,False,False,False,False
"48247",1,2,False,2,False,False,False,False
"1257",1,2,True,2,False,False,False,False
"43123",1,2,False,2,False,False,False,False
"60880",3,2,True,2,False,False,False,False
"30005",1,2,False,2,False,False,False,False
"34738",1,3,False,3,False,False,False,False
"27503",1,4,False,4,False,False,False,False
"10194",1,3,True,3,False,False,False,False
"45038",1,2,False,2,False,False,False,False
"51028",1,6,True,6,False,False,False,False
"54951",1,2,False,2,False,False,False,False
"31463",1,6,True,6,False,False,False,False
"51040",3,2,True,2,False,False,False,False
"88983",1,6,True,6,False,False,False,False
"88842",1,2,False,2,False,False,False,False
"16302",1,4,False,4,False,False,False,False
"15487",1,4,True,4,False,False,False,False
"16719",4,2,False,2,False,False,False,False
"24884",1,5,True,4,False,False,False,False
"36963",10,1,False,1,False,False,False,False
"53802",1,6,True,6,False,False,False,False
"3928",1,2,True,2,False,False,False,False
"29253",1,2,False,2,False,False,False,False
"15488",1,6,True,5,False,False,False,False
"29609",1,4,False,3,False,False,False,False
"21008",1,2,True,2,False,False,False,False
"56511",1,2,True,2,False,False,False,False
"30990",1,3,False,3,False,False,False,False
"17461",1,2,False,2,False,False,False,False
"34744",1,10,False,10,False,False,False,False
"36909",1,3,True,2,False,False,False,False
"31031",1,2,False,2,False,False,False,False
"12441",1,2,True,2,False,False,False,False
"55675",1,2,True,2,False,False,False,False
"26871",1,4,True,4,False,False,False,False
"16720",6,2,False,2,False,False,False,False
"28521",1,5,False,5,False,False,False,False
"29484",1,4,False,4,False,False,False,False
"42990",1,2,False,2,False,False,False,False
"31404",2,3,True,3,False,False,False,False
"29485",1,4,False,4,False,False,False,False
"36347",1,10,False,10,False,False,False,False
"29984",2,3,True,2,False,False,False,False
"43577",1,1,False,1,False,False,False,False
"49384",1,4,False,4,False,False,False,False
"28946",1,2,False,2,False,False,False,False
"45039",1,2,False,2,False,False,False,False
"32418",1,2,True,2,False,False,False,False
"29472",1,4,False,4,False,False,False,False
"29456",1,4,False,4,False,False,False,False
"26872",2,7,True,7,False,False,False,False
"28258",1,7,False,7,False,False,False,False
"28257",1,6,False,6,False,False,False,False
"11325",1,1,False,1,False,False,False,False
"31223",1,3,True,3,False,False,False,False
"28255",1,5,False,5,False,False,False,False
"28798",1,6,False,6,False,False,False,False
"70632",1,4,False,4,False,False,False,False
"28848",1,2,True,2,False,False,False,False
"56524",1,2,True,2,False,False,False,False
"21972",1,22,False,22,False,False,False,False
"60157",1,2,False,2,False,False,False,False
"63213",1,8,False,8,False,False,False,False
"29243",1,1,False,1,False,False,False,False
"30535",1,4,False,4,False,False,False,False
"28256",1,7,False,7,False,False,False,False
"46113",1,2,False,2,False,False,False,False
"28618",1,2,True,2,False,False,False,False
"34740",1,4,False,4,False,False,False,False
"66559",1,6,True,5,False,False,False,False
"25998",1,7,True,6,False,False,False,False
"24592",1,6,False,6,False,False,False,False
"30382",1,14,False,14,False,False,False,False
"12442",1,2,True,2,False,False,False,False
"56526",1,2,True,2,False,False,False,False
"27718",1,15,False,15,False,False,False,False
"31538",1,3,False,1,False,False,False,False
"30183",1,4,True,4,False,False,False,False
"12444",1,3,True,3,False,False,False,False
"34762",1,4,False,4,False,False,False,False
"15565",1,2,False,2,False,False,False,False
"34709",1,5,False,5,False,False,False,False
"43010",1,2,True,2,False,False,False,False
"36970",1,1,False,1,False,False,False,False
"31407",2,3,True,3,False,False,False,False
"19676",1,2,False,2,False,False,False,False
"27003",1,4,False,2,False,False,False,False
"29479",1,4,False,4,False,False,False,False
"37179",1,6,False,6,False,False,False,False
"70633",1,2,False,2,False,False,False,False
"34758",1,2,False,2,False,False,False,False
"27601",1,4,True,4,False,False,False,False
"29637",1,3,False,3,False,False,False,False
"29444",3,3,True,2,False,False,False,False
"12447",1,3,True,3,False,False,False,False
"38475",4,2,False,2,False,False,False,False
"42483",1,4,False,4,False,False,False,False
"24622",1,3,True,3,False,False,False,False
"27002",1,4,False,2,False,False,False,False
"45165",1,3,True,3,False,False,False,False
"29595",1,3,True,3,False,False,False,False
"31191",8,5,False,5,False,False,False,False
"39992",1,35,False,35,False,False,False,False
"30537",1,3,True,2,False,False,False,False
"30536",1,4,True,3,False,False,False,False
"42689",1,2,True,2,False,False,False,False
"29489",1,3,False,3,False,False,False,False
"15035",1,2,True,2,False,False,False,False
"29635",1,2,False,1,False,False,False,False
"34739",1,2,False,2,False,False,False,False
"29636",1,4,False,4,False,False,False,False
"56646",1,4,False,4,False,False,False,False
"26736",1,4,True,4,False,False,False,False
"34041",4,2,True,2,False,False,False,False
"20338",1,5,False,5,False,False,False,False
"29498",1,3,False,3,False,False,False,False
"29508",1,2,False,2,False,False,False,False
"3799",1,2,False,2,False,False,False,False
"28310",1,2,False,2,False,False,False,False
"28517",1,11,True,11,False,False,False,False
"24627",7,2,False,2,False,False,False,False
"29615",1,12,False,12,False,False,False,False
"15727",1,2,False,2,False,False,False,False
"29246",1,2,True,2,False,False,False,False
"29421",1,3,True,3,False,False,False,False
"19675",1,4,True,4,False,False,False,False
"29494",5,1,False,1,False,False,False,False
"44694",1,5,False,4,False,False,False,False
"76203",1,4,True,4,False,False,False,False
"29500",1,2,False,2,False,False,False,False
"29501",1,2,False,2,False,False,False,False
"29951",1,4,True,4,False,False,False,False
"20341",1,4,False,4,False,False,False,False
"28103",1,2,True,2,False,False,False,False
"42537",1,4,True,4,False,False,False,False
"33813",1,3,False,3,False,False,False,False
"28134",1,6,True,6,False,False,False,False
"40383",1,4,False,3,False,False,False,False
"56533",1,6,True,2,False,False,False,False
"76204",1,4,True,4,False,False,False,False
"34746",1,4,False,4,False,False,False,False
"29499",1,2,False,2,False,False,False,False
"8823",1,2,False,2,False,False,False,False
"82168",1,3,False,3,False,False,False,False
"86282",1,2,False,2,False,False,False,False
"26070",1,2,False,2,False,False,False,False
"60155",1,2,False,2,False,False,False,False
"58907",1,2,False,2,False,False,False,False
"8276",1,2,False,2,False,False,False,False
"29502",1,6,False,6,False,False,False,False
"55763",1,2,False,2,False,False,False,False
"30657",1,2,True,2,False,False,False,False
"28423",1,5,False,5,False,False,False,False
"40740",5,3,False,2,False,False,False,False
"59436",1,4,True,4,False,False,False,False
"60124",2,4,False,4,False,False,False,False
"29668",1,2,True,2,False,False,False,False
"31082",1,1,False,1,False,False,False,False
"28178",1,2,False,2,False,False,False,False
"40744",1,4,False,4,False,False,False,False
"60679",1,8,False,8,False,False,False,False
"30679",13,2,False,2,False,False,False,False
"30080",1,3,True,3,False,False,False,False
"30540",1,3,True,3,False,False,False,False
"54167",1,3,True,3,False,False,False,False
"48337",1,2,False,2,False,False,False,False
"30328",5,4,True,3,False,False,False,False
"35083",4,2,False,2,False,False,False,False
"29311",1,13,True,13,False,False,False,False
"59904",1,4,True,4,False,False,False,False
"55831",1,2,False,2,False,False,False,False
"42093",1,4,True,4,False,False,False,False
"33021",1,3,False,3,False,False,False,False
"7577",1,2,False,2,False,False,False,False
"41850",14,2,True,2,False,False,False,False
"34450",8,2,False,2,False,False,False,False
"20190",1,14,False,14,False,False,False,False
"37415",1,15,False,15,False,False,False,False
"29510",1,2,False,2,False,False,False,False
"16303",1,4,False,4,False,False,False,False
"56534",1,3,True,2,False,False,False,False
"86998",1,3,True,3,False,False,False,False
"54160",1,2,False,2,False,False,False,False
"41851",1,3,True,3,False,False,False,False
"23829",1,5,False,5,False,False,False,False
"13786",1,2,False,2,False,False,False,False
"29052",1,6,True,6,False,False,False,False
"13789",1,2,False,2,False,False,False,False
"54161",1,2,False,2,False,False,False,False
"14182",1,6,False,6,False,False,False,False
"54905",1,6,False,6,False,False,False,False
"34089",1,3,False,3,False,False,False,False
"54168",1,3,True,3,False,False,False,False
"71817",1,1,False,1,False,False,False,False
"1167",1,2,False,2,False,False,False,False
"17138",1,7,True,6,False,False,False,False
"17706",1,5,False,4,False,False,False,False
"29071",1,6,True,4,False,False,False,False
"17859",1,5,False,5,False,False,False,False
"70636",1,4,False,4,False,False,False,False
"17709",1,8,False,8,False,False,False,False
"2468",1,2,True,2,False,False,False,False
"18477",1,7,False,7,False,False,False,False
"15866",3,2,False,2,False,False,False,False
"29072",1,6,False,6,False,False,False,False
"1258",1,2,True,2,False,False,False,False
"30543",1,3,True,3,False,False,False,False
"34865",1,6,True,6,False,False,False,False
"31610",3,3,True,1,False,False,False,False
"58593",1,1,False,1,False,False,False,False
"28131",1,3,False,3,False,False,False,False
"35760",2,2,True,2,False,False,False,False
"28895",1,5,False,2,False,False,False,False
"43578",1,2,False,2,False,False,False,False
"28605",1,5,False,4,False,False,False,False
"48898",1,2,False,2,False,False,False,False
"58053",1,4,False,4,False,False,False,False
"78887",5,2,False,2,False,False,False,False
"62776",3,4,False,4,False,False,False,False
"28885",15,3,False,2,False,False,False,False
"30363",1,3,True,3,False,False,False,False
"28132",1,2,False,2,False,False,False,False
"81562",1,5,True,5,False,False,False,False
"3830",1,3,True,3,False,False,False,False
"37154",4,2,False,2,False,False,False,False
"29084",1,7,False,6,False,False,False,False
"29611",1,4,False,3,False,False,False,False
"33022",1,4,False,4,False,False,False,False
"41853",1,4,False,4,False,False,False,False
"34944",1,2,False,2,False,False,False,False
"43588",1,2,False,2,False,False,False,False
"56535",1,2,True,2,False,False,False,False
"35741",1,3,True,3,False,False,False,False
"27308",1,4,False,4,False,False,False,False
"54171",1,3,True,3,False,False,False,False
"12635",1,25,False,1,False,False,False,False
"24862",1,2,False,2,False,False,False,False
"19725",5,2,True,2,False,False,False,False
"64411",1,6,False,6,False,False,False,False
"51646",1,3,True,3,False,False,False,False
"5862",1,2,False,2,False,False,False,False
"62485",4,8,False,6,False,False,False,False
"30732",2,3,False,3,False,False,False,False
"31611",4,2,True,1,False,False,False,False
"34229",1,4,True,4,False,False,False,False
"59437",1,3,True,3,False,False,False,False
"34747",1,4,False,4,False,False,False,False
"36062",9,4,True,3,False,False,False,False
"88984",1,4,True,4,False,False,False,False
"29245",1,1,False,1,False,False,False,False
"28783",1,2,True,2,False,False,False,False
"1256",1,3,True,2,False,False,False,False
"39437",1,2,False,2,False,False,False,False
"43129",1,2,False,2,False,False,False,False
"43126",1,3,True,3,False,False,False,False
"34783",1,4,False,4,False,False,False,False
"35583",1,22,False,22,False,False,False,False
"56536",1,3,True,2,False,False,False,False
"39713",1,3,True,2,False,False,False,False
"2435",1,2,False,2,False,False,False,False
"34697",2,2,False,2,False,False,False,False
"14582",1,5,True,5,False,False,False,False
"30364",1,3,True,3,False,False,False,False
"29102",2,2,True,2,False,False,False,False
"38843",1,4,True,4,False,False,False,False
"16002",1,4,False,4,False,False,False,False
"42072",1,2,False,2,False,False,False,False
"83972",4,1,False,1,False,False,False,False
"26481",1,4,False,4,False,False,False,False
"34748",1,6,False,6,False,False,False,False
"29828",1,4,False,4,False,False,False,False
"35099",4,4,True,4,False,False,False,False
"2436",1,4,False,4,False,False,False,False
"2437",1,5,False,5,False,False,False,False
"2428",1,7,False,7,False,False,False,False
"50221",1,2,False,2,False,False,False,False
"28694",1,1,False,1,False,False,False,False
"56539",1,4,True,2,False,False,False,False
"78244",1,12,False,12,False,False,False,False
"30379",1,2,True,1,False,False,False,False
"21682",1,4,False,4,False,False,False,False
"24222",16,2,False,2,False,False,False,False
"25553",1,6,False,6,False,False,False,False
"19324",1,4,True,4,False,False,False,False
"28248",1,12,False,10,False,False,False,False
"61420",1,4,False,4,False,False,False,False
"32103",1,4,False,4,False,False,False,False
"27820",1,7,False,7,False,False,False,False
"34749",1,6,False,6,False,False,False,False
"39199",1,2,False,2,False,False,False,False
"39202",1,3,True,3,False,False,False,False
"29723",1,2,True,2,False,False,False,False
"29098",1,6,True,6,False,False,False,False
"4306",1,2,False,2,False,False,False,False
"43936",1,9,False,9,False,False,False,False
"33483",1,1,True,1,False,False,False,False
"12454",1,3,True,3,False,False,False,False
"32153",1,2,False,2,False,False,False,False
"30380",1,2,True,2,False,False,False,False
"18330",1,4,False,4,False,False,False,False
"28067",1,4,False,4,False,False,False,False
"14579",1,4,True,4,False,False,False,False
"24378",25,1,False,1,False,False,False,False
"30376",1,1,True,1,False,False,False,False
"30734",1,4,True,4,False,False,False,False
"1038",1,2,True,2,False,False,False,False
"59439",1,2,True,2,False,False,False,False
