"id","hotel_id","address","city","zip","country","latitude","longitude"
"1053","1062","Quai Branly 2","Paris","","FR","48.8617092","2.2975948"
"1050","1059","Via Capirro I, 2","Trani","76125","IT","41.251623","16.419353"
"1035","1040","La manelière","Sevremont","85700","FR","46.8195606","-0.8809142999999999"
"1051","1060",NULL,NULL,NULL,"GB","39.749148","-105.053668"
"1034","1039",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1331","1344","9 Via E. Pais","Gesturi","09020","IT","39.7330529","9.0174415"
"1054","1063","Via Bertinoro 5","Rimini","47924","IT","44.0467838","12.6025339"
"1044","1053","Route de Cojonnex 19","Lausanne","1000","CH","46.56163799999999","6.681906199999999"
"656","661","6 Rue de l'Abreuvoir","Cébazan","34360","FR","43.4076084","2.9742892"
"1039","1044","16 Passage Subé","Reims","51100","FR","49.2551905","4.0279992"
"1321","1334","Via Cairoli 32/34","Roma","00185","IT","41.8929593","12.5062822"
"191","196","2 rue des écoles","Anthy sur Léman","74200","FR","46.3554343","6.4270497"
"192","197","49 Rue de France","Nice","06000","FR","43.695738","7.260529999999999"
"3764","3897",NULL,NULL,NULL,"NZ","29.9876664","-95.33356169999999"
"24","29",NULL,NULL,NULL,"DE","51.165691","10.451526"
"1043","1052","10 rue de Cellettes ","SEUR","41120","FR","47.5034722","1.3367374"
"8729","8900","localitá campetto 1 ","breuil-.cervinia","11021","IT","45.9345213","7.6311235"
"1326","1339","Haidmannsgasse 9","Vienna","1150","AT","48.1939589","16.3353976"
"1063","1072",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1325","1338","Houlakia","Houlakia","84600","GR","37.479008","25.312926"
"1031","1036","Via Ugo Foscolo, 6","Lamezia Terme","88046 ","IT","38.9182364","16.2558097"
"18028","18197",NULL,NULL,NULL,"BR",NULL,NULL
"1327","1340",NULL,NULL,NULL,"FR","30.4658989","-91.035884"
"1328","1341",NULL,NULL,NULL,"AR","36.1481727","-95.9725076"
"1591","1615","strada provinciale 287","Lecce","73046","IT","40.1674531","18.0439046"
"1334","1347",NULL,NULL,NULL,"FR","36.0797213","-95.8399228"
"647","652","25 Via della Valluccia","San Donato In Poggio","50028","IT","43.5484365","11.2357661"
"1040","1045","50, CHEMIN DE LA GIROUARDIERE","La Flèche","72200","FR","47.70670339999999","-0.0482292"
"1028","1033","Bergstr. 20","Weilerswist-Metternich","53919 ","DE","50.73813","6.89027"
"1036","1041",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1038","1043",NULL,NULL,NULL,"GB","39.749148","-105.053668"
"858","863","La Combe Basse","Les Eyzies de Tayac","24620","FR","44.91397500000001","1.017866"
"1322","1335","Domaine de la Rhue","Rocamadour","46500","FR","44.8365507","1.6400528"
"11859","12028","Viale Vittorio Veneto nr 44","FORLI","47122","IT","44.22740539999999","12.042911"
"1027","1032","52 Avenue général Leclerc","Le Mont-Dore","63240","FR","45.5769404","2.8097899"
"6885","7056","Calle Carnisseries 11","Gandesa","43780","ES","41.0521763","0.4387221"
"3950","4089",NULL,NULL,NULL,"FR","36.14729519999999","-95.77158399999999"
"21083","21252",NULL,NULL,NULL,"BD","23.684994","90.356331"
"8958","9129",NULL,NULL,NULL,"ES",NULL,NULL
"21414","21583","C. Cervantes, 10","Calzada de Calatrava, Ciudad Real","13370","ES","38.7047898","-3.7766735"
"5075","5231",NULL,NULL,NULL,"FR","37.6752215","-97.40980599999999"
"12492","12661",NULL,NULL,NULL,NULL,NULL,NULL
"9298","9469","Via Gaggera 44","Gradara","61012","IT","43.9226322","12.7587887"
"8959","9130","Vico Vetriera 12","Napoli","80132","IT","40.8375047","14.2389583"
"742","747","Lieu dit le Majesté","Juzes","31540","FR","43.4487694","1.7899285"
"27809","27980","Selkie House","Helmsdale","KW8 6LA","GB","58.1151581","-3.6476209"
"1030","1035",NULL,NULL,NULL,"IT","36.735956","-95.98861"
"1045","1054","16 Rue des Courly","Balzac","16430","FR","45.7079581","0.1445943"
"1032","1037","13 rue Nicolas Leblanc","Lille","59000","FR","50.62980779999999","3.0615413"
"11590","11759","Orea, Hameau de val, Casa Elsa","Sainte-Maxime","83120","FR","43.3041183","6.6135074"
"160","165","20 route de trelly, Le Pont de Monceau","Contrières","50660","FR","48.98751","-1.428805"
"118","123","51 rue de Richelieu","PARIS","75001","FR","48.8664937","2.3372139"
"85","90",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1024","1029","1 La Garaye","Taden","22100","FR","48.474084","-2.053654"
"9297","9468",NULL,NULL,NULL,"AO",NULL,NULL
"1480","1493","6 rue Dupuy","Cognac","16100","FR","45.6958935","-0.324586"
"3330","3441","34 avenue de la Muzelle","Les 2 Alpes","38860","FR","45.0152016","6.12494"
"21","26",NULL,NULL,NULL,"CH","46.818188","8.227511999999999"
"614","619","3 bis Route des écoles","Fargues-Saint-Hilaire","33370","FR","44.8213848","-0.4424737"
"1332","1345","","Crabonaxa","09049","IT","39.1457895","9.5169862"
"1475","1488","Via del Podestà 42","Florence","50124","IT","43.74629960000001","11.2334391"
"1333","1346","7 Rue du Château","Boussay","37290","FR","46.8418827","0.888739"
"1059","1068","Herengracht 597","Amsterdam","1017 CE","IT","52.3657573","4.8986437"
"329","334","Le Champ Bouchon","Treban","03240","FR","46.4066135","3.1470123"
"1026","1031",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1593","1617","Rua Conde Agrolongo nº29","Esposende","4740-239","PT","41.53075339999999","-8.7818914"
"1528","1552","Calle 7 Infantes ","Carthagène","130001","CO","10.426941","-75.5467943"
"1033","1038","12 Traverse de l'Étoile","Avignon","84000","FR","43.9379117","4.8226868"
"1592","1616","ROUTE DE JOAL    FADIAL","DIYABOUGOU ","1000","SN","14.29201","-16.8949928"
"957","962","2196 Chemin de Vaussière"," Lorgues","83510","FR","43.48309889999999","6.3864152"
"1069","1078","Via Ventimiglia 10","Catania","95131","IT","37.5037728","15.0935195"
"122","127","Rue du Commerce","Mamoudzou","97600","YT","-12.782113","45.23001"
"6833","7004","Partida Bobalar, 15","Calig, Castellón","12589","ES","40.4941366","0.3599393"
"1056","1065","","Rimini","47921","IT","44.0678288","12.5695158"
"1066","1075","Via Sant'Ignazio Da Laconi 26 ","Cagliari","09123","IT","39.2194309","9.1105058"
"4424","4580",NULL,NULL,NULL,"IL","40.6331249","-89.3985283"
"4491","4647",NULL,NULL,NULL,"FR","37.6752215","-97.40980599999999"
"9456","9627",NULL,NULL,NULL,"ES",NULL,NULL
"9458","9629",NULL,NULL,NULL,"FR",NULL,NULL
"9536","9707","Piazzale Magellano 22","Roma","00122","IT","41.7252535","12.2907131"
"3691","3820","","","","US","37.09024","-95.712891"
"1046","1055","Montavoletta"," Bardolino ","37011","IT","45.553307","10.7328343"
"10880","11049","Monte das Burriscas, Maia","Montemor-o-Novo","7050-021","PT","38.6281359","-8.2238731"
"541","546","Le Château","Asnières en Bessin","14710","FR","49.3645071","-0.9389563999999999"
"1070","1079","Village de Gandiol","Nianing","BP2124","SN","14.3385236","-16.9270066"
"1041","1046","Lieu dit Maumont","Milhac-de-Nontron","24470","FR","45.469857","0.8017949999999999"
"1071","1080","Urb Algarve Sol Colina Sol, 8400-550","Carvoeiro","8400-517","PT","37.0917146","-8.4532245"
"1072","1081","Via Festa Campanile 3","Trani","76125","IT","41.2781676","16.4180714"
"1596","1620",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"216","221",NULL,NULL,NULL,"FR","41.8514121","-87.6457239"
"243","248",NULL,NULL,NULL,"FR","41.8514121","-87.6457239"
"234","239","15 Chemin de Giron","Moulis en Médoc","33480","FR","45.07180109999999","-0.7550258"
"1335","1348","Władysława Petrykiewicza 9","Lublin ","20-148","PL","51.2633989","22.5738583"
"231","236","","","","FR","41.8514121","-87.6457239"
"1345","1358","4 Anse des Lézards","Saint-Barthélemy","977","FR","17.9158452","-62.84561739999999"
"232","237","5 rue Jean Rochon","Clermont-Ferrand","63000","FR","45.7791426","3.081868"
"1337","1350",NULL,NULL,NULL,"IT","36.735956","-95.98861"
"753","758","Hameau de Keravres","Roscanvel","29570","FR","48.3222761","-4.5717838"
"12285","12454","Calle Real de Arriba 119","Tornavacas","10611","ES","40.2559102","-5.6854207"
"196","201","","","","ES","37.0573508","-95.7119039"
"274","279","La Métairie du Dick","Pleurtuit","35730","FR","48.592051","-2.041556"
"814","819","4 Kerihuel","Kernascléden","56540","FR","48.0018617","-3.3383436"
"159","164","Street 513","Phum Chrey Kaong","","KH","13.1140624","103.2039503"
"1482","1495","2 Bis Cite De La Touratte","Bordeaux","33100","FR","44.8317797","-0.5433078"
"14791","14960",NULL,NULL,NULL,"PT",NULL,NULL
"5","5","","","","FR","40.2020884","-75.0857545"
"1342","1355",NULL,NULL,NULL,"FR","30.4658989","-91.035884"
"1343","1356",NULL,NULL,NULL,"FR","36.0797213","-95.8399228"
"241","246","436 D, chemin de Cassouillet","CHEVAL BLANC","84460","FR","43.80633","5.087460999999999"
"766","771",NULL,NULL,NULL,"FR","46.227638","2.213749"
"5077","5233","","","","FR","37.6752215","-97.40980599999999"
"239","244","670 Rte de Romans","Chanos-Curson","26600","FR","45.0557543","4.925325"
"18697","18866","162 Southwood Rd ","Hayling Island ","PO11 9QL","GB","50.77773380000001","-0.9485446"
"253","258","Route de Brioude / Allée des Jardins","Lavoûte-Chilhac","43380","FR","45.147678","3.401795"
"3331","3442","7, Rue des mûriers","Cilaos","97413 ","RE","-21.136617","55.463134"
"9524","9695","Av. de Fernando el Católico, 17","Canfranc-Estación, Huesca","22880","ES","42.7531429","-0.5149741999999999"
"249","254","MONTEE DU SAINT FELY","BEAUVALLON","26800","FR","44.8494696","4.9039947"
"21577","21746","Calle Viana 13, 3, Derecha.","San Cristóbal De La Laguna","38201","ES","28.4880192","-16.3149304"
"279","284","43 Rue Bernard Palissy","La Rochelle","17000","FR","46.1695353","-1.1618872"
"1754","1781","242 Allee du Cap Nègre","Six-Fours-les-Plages","83140","FR","43.1017178","5.8115748"
"27810","27981",NULL,NULL,NULL,"MX",NULL,NULL
"305","310","1269, Chemin des Chaberts","garéoult","83136","FR","43.3360533","6.0249257"
"1140","1149","2 rue des Bouchers Saint-Jacques","Tournai","7500","BE","50.6078655","3.3849015"
"1341","1354",NULL,NULL,NULL,"CO","37.0366406","-95.6714121"
"246","251","19 chemin du coulet","Veyre-Monton","63960","FR","45.67834269999999","3.1558808"
"1344","1357","245 Route de la Syrah","Saint-Désirat","07340","FR","45.2574368","4.787567699999999"
"3765","3898",NULL,NULL,NULL,"FR","36.14729519999999","-95.77158399999999"
"1082","1091","Agia Galini","Ρεθυμνο, Rethimno,Rethymno","74056","GR","35.09627220000001","24.6883687"
"1098","1107",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1077","1086",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1074","1083","79 Rue Nationale","Saint-Germain-Laval","42260","FR","45.8319373","4.011057699999999"
"1087","1096",NULL,NULL,NULL,"FR","30.4658989","-91.035884"
"1100","1109","Hôtel de l'Abeille, 64 Rue d'Alsace Lorraine, 45000 Orléans, France","Orléans","45000","FR","47.9056623","1.9050995"
"1095","1104",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1096","1106","Via Sirtori 3","Riccione","47838","IT","44.0013871","12.6549605"
"1091","1100","Daksina Street 22  JL Batu Belig  Seminyak ","BALI","83300","ID","-8.6728933","115.1507823"
"1047","1056","Rr. e Elbasanit, 35","Tirana","1001","AL","41.3226253","19.8253493"
"1346","1359","Ioannou Paparigopoulou 3","Athens","10561","GR","37.9553863","23.7190701"
"112","117","Amenitiz","Amenitiz","Amenitiz","FR","45.2979478","6.582098299999999"
"1079","1088","La Terra di Mingo B&B, Via Sant'Ermete n. 49","Vado Ligure","17047","IT","44.25715","8.402132"
"14792","14961",NULL,NULL,NULL,"GB",NULL,NULL
"12493","12662",NULL,NULL,NULL,"PT",NULL,NULL
"1484","1497",NULL,NULL,NULL,"FR","36.14729519999999","-95.77158399999999"
"1598","1622","142 route de Saint-Révérend","Le Fenouiller","85 800","FR","46.70838879999999","-1.8746594"
"1599","1623",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1101","1110",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1136","1145","Via Sistina 15","Roma","00195","IT","41.9040628","12.4869095"
"1139","1148","15 rue louis blanc","cannes","06400","FR","43.5534098","7.0125014"
"1103","1112","La Madeleine","Ygrande","03160","FR","46.5854799","2.989459"
"1141","1150","Via dell'Aeroporto 67","Pisa","56121","IT","43.7002203","10.3999374"
"1142","1151",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"327","332","1 Kergrodes ","Cléden-Cap-Sizun","29770","FR","48.0538549","-4.656738600000001"
"313","318",NULL,NULL,NULL,"ES","37.0573508","-95.7119039"
"1081","1090","Corso Bra 38","Alba","12051 ","IT","44.7118507","8.0201488"
"1075","1084"," hameau le hutrel, ","Vaux-sur-Aure","14400 ","FR","49.301559","-0.7014758"
"1795","1831","16 Boulevard de Cauvigny","Vierville-sur-Mer","14710","FR","49.37875649999999","-0.9014616"
"18179","18348",NULL,NULL,NULL,"FR",NULL,NULL
"3334","3445","140 rue de bertraménil","Épinal","88000","FR","48.1419585","6.428259199999999"
"1083","1092","Naamsestraat 20","Leuven","3000","BE","50.8782848","4.7005643"
"12494","12663",NULL,NULL,NULL,"PT",NULL,NULL
"3332","3443","7  rue Mozart","VILLERS LES NANCY","54600","FR","48.6733292","6.145286599999999"
"3716","3846",NULL,NULL,NULL,"AF","36.0703038","-96.05368729999999"
"15621","15790",NULL,NULL,NULL,"MX",NULL,NULL
"3718","3848","Domaine de Pigette","Gréoux les Bains","04800","FR","43.7437228","5.873222600000001"
"4808","4964","Lieu dit Moulhac","Laguiole","12210","FR","44.691948","2.8763441"
"24673","24844",NULL,NULL,NULL,"IT",NULL,NULL
"358","363","63 rue de l artuby","saint cyr sur mer","83270","FR","43.1819486","5.7030257"
"348","353","","","","DE","38.9108325","-75.52766989999999"
"27812","27983",NULL,NULL,NULL,"CO",NULL,NULL
"314","319","34 Avenue de la Libération","Biscarrosse","40600","FR","44.449034","-1.2475561"
"1561","1585","Via Verso Tollo, 232/b","Canosa sannita CH","66010","IT","42.3193086","14.308853"
"27811","27982",NULL,NULL,NULL,"TN","35.5174913","-86.5804473"
"378","383","D111- Route d'Allemagne en provence au Km6","Montagnac-Montpezat","04500","FR","43.7763095","6.039722900000001"
"6890","7061",NULL,NULL,NULL,"FR",NULL,NULL
"1097","1105","Via Sant'Antuono n. 4","Vairano Patenora","81058","IT","41.3379771","14.1347823"
"1143","1152",NULL,NULL,NULL,"BE",NULL,NULL
"1086","1095",NULL,NULL,NULL,"IE","44.9172049","-93.24776179999999"
"1099","1108","Menzelstraße 21","Bayern - Bad Kissingen","97688","DE","50.1952365","10.0813211"
"1348","1361","14 Calle de Barcelona ","08004","BARCELONA","ES","41.3722574","2.1585314"
"373","378","156 Coast Road","Larne","BT40 2LF","GB","54.8810675","-5.8383188"
"1092","1101",NULL,NULL,NULL,"BE",NULL,NULL
"1102","1111","Μουρτερη Ευβοια","Αλιβέρι","34009","GR","38.5612681","24.1638047"
"5298","5455",NULL,NULL,NULL,"ES","37.0573508","-95.7119039"
"1085","1094","210 rue Saint Charles,  Le Bourg Chateau de Sainte Colombe "," Sainte-Colombe-sur-Gand","42540","FR","45.8801744","4.2724324"
"370","375","Forest Road","St Martins","GY4 6UB","GB","33.879491","-84.328684"
"312","317","1, Rue de la Grande Roche","Maisonnay","79500","FR","46.1891314","-0.0533455"
"1138","1147","95 Sydney Place","Bath, Somerset","BA2 6NE","GB","51.3849569","-2.350227"
"1151","1162","Au Village","Cazeaux deLarboust","31110","FR","42.806696","0.531879"
"1355","1368",NULL,NULL,NULL,"FR","30.4658989","-91.035884"
"1356","1369",NULL,NULL,NULL,"FR","30.4658989","-91.035884"
"1357","1370","","Luleå ","","SE","65.584819","22.1567026"
"1354","1367","35 rue du Commandant Le Conniat ","Paimpol","22500 ","FR","48.771029","-3.0276269"
"321","326","Eth Bordac - Gîte ","Cazeaux de Larboust","31110","FR","42.806216","0.52965"
"1078","1087","VIA MANTOVANELLA, 4","PACENGO DI LAZISE","37017","IT","45.466862","10.7261639"
"4391","4547",NULL,NULL,NULL,"FR","37.6752215","-97.40980599999999"
"1159","1170",NULL,NULL,NULL,"IN","36.0940531","-95.88602859999999"
"1349","1362",NULL,NULL,NULL,"FR","30.4658989","-91.035884"
"1144","1153",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1156","1167",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1358","1371",NULL,NULL,NULL,"FR","36.0797213","-95.8399228"
"768","773",NULL,NULL,NULL,"FR","46.227638","2.213749"
"4404","4560",NULL,NULL,NULL,"FR","37.6752215","-97.40980599999999"
"7124","7295",NULL,NULL,NULL,"DE",NULL,NULL
"1347","1360","260 Route de la Cavayere","Carcassonne","11000","FR","43.19264","2.3958168"
"14793","14962",NULL,NULL,NULL,"IT",NULL,NULL
"7125","7296","adm a,smd ,ams d,a","alknsdlkasndlansd","686691","IN",NULL,NULL
"3766","3899","2 Rue Maubec","Giroussens","81500","FR","43.76242329999999","1.7761166"
"3952","4091","","","","IT","37.0588116","-94.5327514"
"1353","1366","Costa Santa Chiara, 30","Sarteano SI","53047","IT","42.991017","11.8709969"
"14794","14963",NULL,NULL,NULL,"FR",NULL,NULL
"611","616"," route Cantonale 19","St-Sulpice","1025","CH","46.5184453","6.5744772"
"14795","14964",NULL,NULL,NULL,"FR",NULL,NULL
"18180","18349",NULL,NULL,NULL,"IT",NULL,NULL
"497","502","14 D Poplar row","North Strand Road","D3","IE","53.3608585","-6.239262"
"452","457","288 Rue de Louches","Autingues","62610","FR","50.8395153","1.9861717"
"467","472","7 Boulevard des Belles Manières","Montargis","45200","FR","47.9945468","2.7336764"
"27813","27984",NULL,NULL,NULL,"CO",NULL,NULL
"459","464","33 rue Gambetta","Le Mans","72000","FR","48.0053174","0.1931709"
"545","550","Herengracht 597","Amsterdam","1017 CE","NL","52.3656298","4.8984006"
"542","547","8 Rue Gabriel Tarde","Sarlat-la-Canéda","24200","FR","44.8812569","1.215324"
"513","518","Maucartier","Monnaie","37380","FR","47.504436","0.819638"
"533","538","Maelgwyn House","Harlech","LL46 2SW","GB","52.857276","-4.109927"
"331","336","Les Chambarrieres","Vieux-Mareuil","24340","FR","45.424158","0.5310475"
"554","559","Burton Street","Marnhull, Sturminster Newton","DT10 1PH","GB","50.97249919999999","-2.319427"
"1146","1155",NULL,NULL,NULL,"ES","32.75428","-97.331313"
"575","580","2 route d'Hugier","Cult","70150","FR","47.279844","5.6957151"
"582","587",NULL,NULL,NULL,"FR","38.5502932","-95.0823391"
"869","874","Rue de Beausaint 6","La Roche-en-Ardenne","6980","BE","50.1792553","5.5761584"
"1154","1165","Contrada Casopietro, 25,","Conversano BA","70014","IT","40.9829111","17.1542717"
"1148","1157","Via dell' Olivo, 2","Lucca","55100","IT","43.84271","10.50504"
"1158","1169","Vico Terzo Indipendenza 7","Belmonte Calabro","87033","IT","39.16036","16.077927"
"1757","1784","2 rue de la liberté ","Saint-Emilion","33330","FR","44.8928156","-0.1553377"
"1821","1860",NULL,NULL,NULL,"PH","36.1498952","-96.0055776"
"14189","14358","9 Rue de Schoenau","RICHTOLSHEIM","67390","FR","48.2249811","7.595729799999999"
"6889","7060","Via Italia 25","Firenze","","IT","43.7695604","11.2558136"
"873","878",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"220","225",NULL,NULL,NULL,"IT","37.6895216","-97.3435295"
"922","927",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"880","885",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"735","740",NULL,NULL,NULL,"NL","52.132633","5.291265999999999"
"902","907","ul. Słoneczna 12 ","Piechowice","58-573","PL","50.859065","15.56748"
"763","768","Muskatli utca 1/2","Veszprem","8200","IT","47.0905206","17.916818"
"760","765","15 Rue de Bessines","Ingolsheim","67250","FR","48.97263100000001","7.9389442"
"757","762",NULL,NULL,NULL,"FR","46.227638","2.213749"
"1150","1161","688 CORNICHE DE FONTBONNE","LODEVE","34700","FR","43.7363155","3.3068889"
"1206","1217","Grand' Rue","Allos","04260","FR","44.239887","6.628679"
"1147","1156","1134 Boulevard Front de mer","Hyères","83400","FR","43.1093836","6.1824694"
"3335","3446",NULL,NULL,NULL,"IT","37.2260834","-95.74249979999999"
"3422","3538","25 bis Rue des Remparts","Sainte-Marie","97438","RE","-20.9250839","55.52223859999999"
"4372","4528","272 Route des fleurs Beaumont ","Sainte-Marie","97438 ","RE","-20.9694513","55.5269505"
"3451","3567",NULL,NULL,NULL,"FR","46.227638","2.213749"
"7165","7336",NULL,NULL,NULL,"IT",NULL,NULL
"7166","7337",NULL,NULL,NULL,"MG",NULL,NULL
"15351","15520","Via Teocrito 11","Catania","95131","IT","37.5083758","15.0883027"
"1486","1499","1436 route des moulins","Castera-Verduzan","32410","FR","43.804353","0.430482"
"2982","3069","Lieu dit Le Rey","Le Collet de Dèze","48160","FR","44.26441","3.93778"
"15743","15912","Vico Campagnari 21","Napoli","80133","IT","40.8481156","14.2640421"
"21702","21871","280 Chemin des Combes","Morzine","74110","FR","46.190259","6.6903298"
"683","688","Via Montebello, 70","Lecco","23900","IT","45.8654793","9.3928567"
"855","860",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"771","776","8, rue des Chenevières","Pupillin","39600","FR","46.8825203","5.7578509"
"820","825",NULL,NULL,NULL,"FR","46.227638","2.213749"
"856","861","La pironnière","Villiers-Charlemagne","53170","FR","47.9328139","-0.6808868"
"120","125","46 route de la tour d'aigues","la bastidonne","84120","FR","43.7031974","5.565072199999999"
"16877","17046","Via San Francesco da Paola 14","Reggio di Calabria","89127","IT","38.1052409","15.6411206"
"903","908","4 Rue des Clénicolas","Sainte-Marie-de-Ré","17740","FR","46.1551649","-1.3354369"
"886","891","","","","FR","36.111296","-95.903142"
"897","902",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"908","913","5 Grande Rue","Levoncourt","55260","FR","48.823645","5.350874"
"889","894",NULL,NULL,NULL,"ES","32.75428","-97.331313"
"919","924","3 Rue de Longchamps","Rochefort","5580","BE","50.1595232","5.2330017"
"892","897",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"910","915","232 Chemin des Dênes","Valderoure","06750","FR","43.7945225","6.733152599999999"
"905","910","Rui de Melo nº15 - estrada nacional 246","Elvas","7350-409","PT","38.8848809","-7.1669262"
"900","905","7 Rue de la Bazaine","Épinal","88002 ","FR","48.1974423","6.4670096"
"27814","27985",NULL,NULL,NULL,"PA","41.2033216","-77.1945247"
"1360","1373","13 rue du Temple","Mansle","16230","FR","45.8777874","0.1773679"
"1361","1374",NULL,NULL,NULL,"FR","30.4658989","-91.035884"
"1350","1363","Lieu dit les Alliers ","Ambierle","42820","FR","46.119187","3.884035"
"6892","7063",NULL,NULL,NULL,"ES",NULL,NULL
"917","922","9 Rue du Général Bonnier","Le Tampon","97430","RE","-21.2624619","55.5249225"
"915","920","01 Avenue d'Homps","Olonzac","34210","FR","43.2832052","2.731562"
"899","904","Harmsstraße 13","Kiel","24114","DE","54.3135561","10.1274642"
"893","898","Via Costantino De Simone 22","Agrigento AG","92100","IT","37.3201004","13.6198808"
"939","944",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"960","965","Château de Montboulon Lieu-dit","Perrigny","89000","FR","47.8119208","3.5158596"
"927","932","530 rue Léonce Lassia","ARLES","13200","FR","43.6087076","4.6112001"
"891","896","appartements cannes","cannes","06400","FR","43.5556923","7.0330363"
"878","883","1 rue des archers","Aigues Vives","11800","FR","43.2313067","2.534021000000001"
"887","892",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"925","930","8 Route du Guéravet","Grolley","1772","CH","46.8382109","7.0550633"
"773","778","la fabrique","Mailly-Maillet","80560","FR","50.093402","2.627548"
"5076","5232","Domaine de Pradaous,  D4100","Reillanne","04110","FR","43.863163","5.660056099999999"
"944","949","159 chemin de Ligne Ravine Seche","L’Etang Salé","97427","RE","-21.2466831","55.3603915"
"821","826","24 ROUTE DU VIN","SAINT-HIPPOLYTE","68590","FR","48.2319088","7.371014400000001"
"6894","7065",NULL,NULL,NULL,"ES",NULL,NULL
"7104","7275","My House","BANGALORE","560021","IN","12.9905174","77.683452"
"6897","7068","Via Alessandro Volta, 23","Santo Stefano di Magra - La Spezia","19037","IT","44.152984","9.921997"
"937","942","PLAZA MAYOR, 19","ALMAGRO","13270","ES","38.8883421","-3.712018499999999"
"952","957",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"950","955",NULL,NULL,NULL,"PE","37.695222","-97.426766"
"894","899","Villa Emmony, gargalo, haut du village","Santo pietro di venaco","20250","FR","42.245156","9.168467"
"896","901","1601 Avenue de Saint Raphaël","La Croix-Valmer","83420","FR","43.203438","6.5634768"
"961","966","Rue du Grand Hospice 15","Bruxelles","1000","BE","50.8536829","4.34829"
"933","938",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"929","934","Piazza Matteotti, 5","Amelia","05022","IT","42.5589295","12.4125264"
"928","933","313 route de Rouen","SURVILLE","14130","FR","49.29717000000001","0.20123"
"977","982",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1017","1022",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1014","1019","rue du Grand Piersoulx n° 8","Gosselies","6041","BE","50.473944","4.4545994"
"973","978","16 Place Sommeiller","Modane","73500","FR","45.19389340000001","6.6587967"
"941","946","8 Ruelle des lianes ","Cilaos","97413","FR","-21.1342225","55.4684168"
"1351","1364",NULL,NULL,NULL,"IT","36.735956","-95.98861"
"6895","7066",NULL,NULL,NULL,"ES",NULL,NULL
"1824","1863",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"1367","1380","7 avenue des Eaux Vives","Perpignan","66000","FR","42.7063381","2.8920636"
"945","950","17 Place Carnot  / 10-12, rue de la Poste ","Bram","11150","FR","43.2437676","2.1154962"
"210","215","841 Chemin de Pignès","Lescure-d'Albigeois","81380","FR","43.9785811","2.1623679"
"978","983","96, rue du Grand Chemin","Roubaix","59100","FR","50.6922047","3.1638309"
"1019","1024","41 Chemin Mezino","Saint Pierre","97410","RE","-21.3412156","55.505683"
"1020","1025","695 A Route de Bayanne","Alixan","26300","FR","45.0022854","5.0050743"
"883","888","1 Place Victor Dron","Les Portes - Ile De Ré","17880","FR","46.249953","-1.497331"
"876","881","Via Pigna, 15","Verona","37121","IT","45.4460047","10.9975354"
"11638","11807","Rua Ivens 49, 3.º Andar, Santa Maria Maior","Lisboa","1200-226","PT","38.7103336","-9.140244400000002"
"1023","1028","Chemin du Bois","Fontiers-Cabardès","11390 ","FR","43.3743276","2.2488623"
"1012","1017","VIA ZANZI 45","LAVENA PONTE TRESA","21037","IT","45.95716729999999","8.8737955"
"1021","1026",NULL,NULL,NULL,"FR","36.111296","-95.903142"
"367","372","219, avenue Bouloumié / 68, avenue de Châtillon / 23, avenue des Tilleuls","Vittel","88800","FR","48.2042079","5.9411847"
"942","947",NULL,NULL,NULL,"BE",NULL,NULL
"1789","1823",NULL,NULL,NULL,"PK","37.3421527","-95.2678655"
"4319","4475",NULL,NULL,NULL,"FR","46.227638","2.213749"
"913","918","45-47 AVENUE GABRIEL HANOTAUX","ROQUEBRUNE - CAP MARTIN","06190","FR","43.76371839999999","7.4605524"
"4352","4508","Domaine de Janis  Lieu dit Janis  "," Le Vigan","46300","FR","44.7218557","1.4557546"
"4505","4661",NULL,NULL,NULL,"FR","36.14729519999999","-95.77158399999999"
"930","935","45 route de la Frasse","Chamonix Mt-Blanc","74400","FR","45.929286","6.8806327"
