hotel_id,avg_price_premium,median_residual_pct,diagnosis,n_months,avg_revpar,avg_peer_revpar,avg_n_peers,market_segment,city
16079,-0.23147685264674644,-0.8900042437738789,OVERPRICING,7,1.814912358454118,41.04004357519102,1.0,Provincial/Regional,barcelona
7093,-0.2588266718691766,0.6303013435210166,UNDERPRICING,21,15.634354283054426,12.639828670306414,19.80952380952381,Provincial/Regional,other
20489,-0.16826955353837642,0.24701868235420144,UNDERPRICING,12,25.00878957726061,23.436464909268054,13.666666666666666,Provincial/Regional,other
23889,-0.4177826809894226,-0.32656554360989554,OVERPRICING,4,7.1726667735477285,33.180914068967105,1.0,Coastal/Resort,other
7932,-0.20344136125485385,1.2380413897529612,UNDERPRICING,8,75.15543175885365,67.75112701311707,1.5,Coastal/Resort,barcelona
7982,0.20789530784894567,0.14777094980047376,FAIR,11,50.71102354668793,32.369473144526076,5.090909090909091,Provincial/Regional,other
8615,-0.12030414934043811,0.36343237054161603,UNDERPRICING,24,29.658431953626376,18.528390397841022,7.958333333333333,Provincial/Regional,other
21870,0.7450154139753974,0.93408206068842,UNDERPRICING,11,181.29031717777252,83.38704582271251,11.818181818181818,Coastal/Resort,other
9801,0.5217261906100696,0.7124449855671039,UNDERPRICING,19,22.642592347210105,14.362534105835767,9.578947368421053,Coastal/Resort,other
9594,0.3098565115763252,0.5975518385754881,UNDERPRICING,11,43.488469124396644,22.486932129534683,1.5454545454545454,Coastal/Resort,other
9768,-0.28913642225772473,0.16170896843540214,UNDERPRICING,23,22.566773834522063,22.817615162580626,12.826086956521738,Coastal/Resort,other
16013,0.30929748535588086,-0.17173348825529844,OVERPRICING,16,21.026005941690464,24.10763787789281,8.0625,Provincial/Regional,other
11609,-0.36474483221757004,0.8232537155631252,UNDERPRICING,14,45.13174812811717,30.54140664642692,10.714285714285714,Coastal/Resort,other
11741,-0.27948338664845773,-0.2527062649428024,OVERPRICING,23,15.873809532907146,26.004815606919365,7.782608695652174,Coastal/Resort,other
11832,1.8595107408161735,19.964892553228353,UNDERPRICING,4,27.12903352496294,3.4538813869298344,3.75,Provincial/Regional,other
12442,-0.4490063723593619,-0.568634350478779,OVERPRICING,17,15.918529835086552,59.21226066876135,1.1176470588235294,Coastal/Resort,malaga
12498,-0.16734505494505492,0.4706515593521802,UNDERPRICING,14,7.097020766546796,10.148810036480427,2.7857142857142856,Provincial/Regional,other
13524,-0.2050856897110872,3.37779542757366,UNDERPRICING,8,16.761290002930345,3.5700564522319254,4.75,Provincial/Regional,other
17965,0.03695902967554214,-0.12303889238414156,FAIR,11,63.087287564403404,69.26652884378726,3.090909090909091,Coastal/Resort,barcelona
13486,-0.12450027784177499,-0.16276929147767533,OVERPRICING,13,15.000000325116243,22.982692019297527,3.923076923076923,Coastal/Resort,other
18271,0.22515515825453336,-0.12361040810377699,FAIR,10,30.93603311052224,31.999138182118713,9.7,Coastal/Resort,other
27933,-0.5743027074061762,1.3381611516035774,UNDERPRICING,4,3.019861722701079,2.0417104177303953,4.5,Provincial/Regional,other
19634,0.7837910047882939,0.5632318765883143,UNDERPRICING,8,55.23146772672236,106.03267140311311,9.0,Coastal/Resort,other
22192,1.431156145239321,0.4603896372288465,UNDERPRICING,6,95.09112619832158,43.589203881223995,19.0,Provincial/Regional,other
19020,-0.6603346724210254,-0.3192036217402517,OVERPRICING,13,82.72157995717193,205.036284212023,2.076923076923077,Coastal/Resort,barcelona
17845,-0.08151092896174855,-0.3487802312435709,OVERPRICING,11,18.34000054657459,22.523077258696922,17.636363636363637,Provincial/Regional,other
8998,-0.29140278041297774,2.371032512553416,UNDERPRICING,21,31.22355465710848,12.639828670306414,19.80952380952381,Provincial/Regional,other
13155,-0.3706621134509581,-0.12912077381526724,FAIR,19,9.354750085782545,16.535580237134027,9.263157894736842,Provincial/Regional,other
15527,0.27322100233400765,-0.580240814401797,OVERPRICING,15,16.115590917567413,45.82266311186854,10.133333333333333,Coastal/Resort,other
7107,0.22208454991256643,0.8620639310721212,UNDERPRICING,16,163.90669645442495,76.6406131571045,9.625,Coastal/Resort,other
6642,0.7056879708043646,0.18923312231513628,UNDERPRICING,20,24.54416736211107,15.188891489073878,24.0,Provincial/Regional,other
7632,0.7180680982245021,1.1028464243068692,UNDERPRICING,23,58.27970794054867,23.380130299522136,1.826086956521739,Provincial/Regional,toledo
8340,-0.05394147303066261,0.22489023795641283,UNDERPRICING,24,21.03027807136876,21.346746278459086,12.666666666666666,Provincial/Regional,other
12646,-0.04046749552856535,-0.4569779319544993,OVERPRICING,20,10.303613762332297,17.261255935139992,25.5,Provincial/Regional,other
11843,-0.47543415117313736,-0.14838209760060833,FAIR,16,7.701613197100574,15.316948915235184,11.75,Provincial/Regional,other
13036,-0.6331720720375364,-0.44518738899872257,OVERPRICING,18,4.2745105043476315,20.72249474996606,25.38888888888889,Coastal/Resort,other
13202,-0.3900158700522779,0.21217989355476363,UNDERPRICING,11,12.689193170219658,13.665548741698267,10.363636363636363,Provincial/Regional,other
18393,0.3089718072725653,0.10743883215190897,FAIR,4,65.17473288362518,47.228943322429906,8.75,Coastal/Resort,other
14340,0.04271670096749422,0.04886486520099644,FAIR,14,17.647338461444296,14.935136993311119,11.571428571428571,Provincial/Regional,other
17935,0.4968481460859702,0.482688274843049,UNDERPRICING,15,82.84946134067931,20.708386479616166,5.6,Coastal/Resort,other
21808,0.9737031513873946,0.9037325282323678,UNDERPRICING,4,90.1994443164553,47.408873545474236,20.25,Coastal/Resort,other
19269,0.4000103675513742,-0.35491397678799863,OVERPRICING,10,33.67893386257792,46.92160309117987,3.2,Coastal/Resort,malaga
19940,0.18483382974902637,0.8836658734551988,UNDERPRICING,13,25.223469108695337,15.194652917111913,8.076923076923077,Coastal/Resort,other
7195,0.15532305428794668,0.4676296281544915,UNDERPRICING,21,58.71908233335331,28.383762594958146,8.476190476190476,Coastal/Resort,other
7321,1.4782650052996484,0.330888604368183,UNDERPRICING,19,24.733333438634876,24.478108589491914,6.315789473684211,Provincial/Regional,other
6638,-0.08611633992929606,-0.4149807603058892,OVERPRICING,15,13.066666705608366,36.027126323209906,17.133333333333333,Provincial/Regional,other
27273,0.03235833119282923,10.738927248680746,UNDERPRICING,4,41.80729797209018,2.6104666293794248,1.0,Coastal/Resort,other
10228,0.13442430562174,-0.9362963194214698,OVERPRICING,5,1.058467740949709,18.7008384471244,30.2,Provincial/Regional,other
10133,1.6038545454545454,1.9566235455233199,UNDERPRICING,9,125.60633605577729,48.70000072568655,21.555555555555557,Provincial/Regional,other
10604,-0.11320449514886269,-0.05585526415045894,FAIR,22,10.135752746232034,11.975253595153696,19.545454545454547,Urban/Madrid,other
11608,-0.36059707737844854,-0.633507607967424,OVERPRICING,15,13.164858195149915,54.37036257084363,5.0,Coastal/Resort,other
14222,-0.2826486668317361,-0.12155198520993825,FAIR,7,70.2903204858303,136.12958332811084,4.857142857142857,Coastal/Resort,other
14627,-0.05734948137364505,-0.5739732902519764,OVERPRICING,17,7.801123579940759,18.338554609170473,5.588235294117647,Provincial/Regional,other
14515,0.3365373049852536,-0.38783274955955294,OVERPRICING,18,13.51940837706023,20.819279866452142,18.944444444444443,Provincial/Regional,other
20936,0.022571413215243703,0.5486930957734394,UNDERPRICING,7,38.70967626571655,68.139414399631,4.857142857142857,Coastal/Resort,other
22263,0.18846539113411465,-0.6239329858461136,OVERPRICING,8,13.111159548186233,52.84708009963003,11.5,Coastal/Resort,other
14720,-0.10077544321721302,-0.38300414799189797,OVERPRICING,15,7.733333448568979,16.38250942352279,13.266666666666667,Provincial/Regional,other
23782,-0.010884073679412413,0.2973819041203328,UNDERPRICING,7,30.415832152824066,23.59924009483308,11.142857142857142,Provincial/Regional,other
8273,-0.38783295817952235,-0.30329242595305456,OVERPRICING,18,8.506532120476052,25.560236493179744,8.166666666666666,Coastal/Resort,other
12109,0.9130199289939989,0.6525721987268525,UNDERPRICING,20,54.48447961110278,28.001521740104586,10.6,Provincial/Regional,other
10441,-0.30715175432658803,-0.44099348570788666,OVERPRICING,16,11.293010688076416,23.513022876357816,9.5,Provincial/Regional,other
6318,0.8027823174837334,0.8620689655172417,UNDERPRICING,13,112.60000047939164,82.15733626119794,2.8461538461538463,Coastal/Resort,other
12955,0.4716373352904366,-0.5732606667400336,OVERPRICING,4,12.894038062337787,33.4747684173272,3.25,Coastal/Resort,other
4527,1.4920737289129957,0.5924072938172233,UNDERPRICING,6,16.77600328733476,15.891411461118926,2.0,Provincial/Regional,other
6206,0.11626475673839833,0.6207672600511669,UNDERPRICING,23,29.239445969400307,18.548440795088187,5.3478260869565215,Provincial/Regional,other
8638,0.29458150691408946,0.06605656194432284,FAIR,12,30.09677329659462,33.284162936583165,1.0833333333333333,Provincial/Regional,other
14779,-0.17050583874943187,-0.6616861057658403,OVERPRICING,16,7.776267526696664,24.126009680870823,15.0,Provincial/Regional,other
13538,0.47311611019170347,0.4379870669500663,UNDERPRICING,9,27.624192725121976,27.89075,12.666666666666666,Provincial/Regional,other
13853,0.6535633865964864,0.1044352739944682,FAIR,17,39.99967622727156,29.479319397945492,11.117647058823529,Coastal/Resort,other
20884,0.1180952380952381,0.8247218184352949,UNDERPRICING,11,96.7927160093614,47.84457937961533,1.8181818181818181,Coastal/Resort,other
