hotel_id,admin1,room_category,diagnosis,current_price,peer_price,current_occ,current_revpar,optimal_price,optimal_price_change_pct,expected_occ,expected_revpar,revpar_gain_pct,recommendation
11071,National,standard,FAIR,131.38120872274143,236.7858435301305,0.34252337,45.00113386882577,197.07181308411225,50.000000000000064,0.27401869297027576,54.001360642590924,20.000000000000007,RAISE
11086,National,standard,FAIR,398.12965489566614,332.68678066213477,0.17156678,68.30582465751165,278.6907584269663,-30.0,0.19215479850769046,53.55176653148914,-21.599999999999987,LOWER
11087,National,standard,EXCEPTIONAL_VALUE,693.7783333333333,297.8629577257845,1.0,693.7783333333333,485.6448333333333,-30.0,0.95,461.3625916666666,-33.5,LOWER
11105,National,standard,EXCEPTIONAL_VALUE,433.2490682775524,322.69065621506644,0.12246994,53.059987090040906,303.27434779428665,-30.0,0.13716633200645448,41.59902987859207,-21.6,LOWER
11114,National,standard,EXCEPTIONAL_VALUE,882.906875,376.09726179895586,0.088412724,78.06020224143285,618.0348124999999,-30.0,0.09902225136756898,61.19919855728336,-21.59999999999999,LOWER
11115,National,standard,EXCEPTIONAL_VALUE,1774.4,754.434347357948,1.0,1774.4,1242.08,-30.0,0.95,1179.9759999999999,-33.50000000000001,LOWER
11123,National,standard,FAIR,201.58694425957344,314.1740271741456,0.13643485,27.503485122283152,141.1108609817014,-30.0,0.152807035446167,21.56273233586999,-21.600000000000012,LOWER
11139,National,standard,EXCEPTIONAL_VALUE,350.3852380952381,266.52768909501765,0.31607145,110.74677051223459,399.43917142857157,14.00000000000004,0.29837144947051997,119.18124455444641,7.616000000000028,RAISE
11146,National,standard,QUALITY_ISSUES,52.256693136423095,333.8035509367067,0.67111486,35.070243401007325,36.57968519549616,-30.0,0.7516486454010011,27.495070826389743,-21.6,LOWER
11152,National,standard,FAIR,216.97978142076502,303.2062368241044,0.32322404,70.13308109036886,325.46967213114766,50.000000000000064,0.25857923030853264,84.15969730844263,19.999999999999996,RAISE
11162,National,standard,QUALITY_ISSUES,123.73919922627582,342.9617996213138,0.25304756,31.3119019066337,185.6087988394138,50.000000000000064,0.2024380445480346,37.57428228796044,20.00000000000001,RAISE
11163,National,standard,UNDERPRICING,298.87083333333334,334.6089946703416,0.453125,135.42584635416668,448.3062500000002,50.000000000000064,0.3624999999999999,162.51101562500003,20.00000000000001,RAISE
11166,National,standard,UNDERPRICING,213.4287878787879,309.6715981048004,0.36748916,78.43276578684649,320.143181818182,50.000000000000064,0.2939913272857665,94.11931894421578,19.99999999999999,RAISE
11168,National,standard,QUALITY_ISSUES,33.48472058561165,289.2600315290455,0.47470984,15.895526305725122,23.439304409928152,-30.0,0.5316750192642212,12.462092623688495,-21.600000000000005,LOWER
11180,National,standard,EXCEPTIONAL_VALUE,514.2891999999999,327.89133153891737,1.0,514.2891999999999,488.57474,-4.999999999999977,0.95,464.146003,-9.749999999999988,HOLD
11190,National,standard,EXCEPTIONAL_VALUE,556.0862522774876,396.7858025452645,0.1722072,95.76206007089587,389.2603765942413,-30.0,0.19287207126617434,75.07745509558237,-21.599999999999998,LOWER
11191,National,standard,QUALITY_ISSUES,104.01132074752097,291.79784624354386,0.34470415,35.853134028635345,156.01698112128153,50.000000000000064,0.27576332092285144,43.02376083436241,19.999999999999996,RAISE
11195,National,standard,EXCEPTIONAL_VALUE,623.4636610169491,405.22568819714377,0.25037664,156.1007376987934,604.7597511864408,-2.999999999999975,0.2533811614513397,153.2347281546436,-1.8359999999999816,HOLD
11197,National,standard,FAIR,387.16884981922425,341.7728729133563,0.120279744,46.56857024458434,271.01819487345693,-30.0,0.13471331357955935,36.509759071754125,-21.6,LOWER
11198,National,standard,EXCEPTIONAL_VALUE,450.99117647058824,224.76661338654873,0.36568627,164.92128005054067,333.7334705882353,-25.999999999999996,0.4037176394462586,134.73408895008973,-18.30399999999999,LOWER
11213,National,standard,EXCEPTIONAL_VALUE,486.8461666666667,321.0771952532504,0.1846516,89.89692281793307,384.60847166666673,-20.99999999999999,0.2001623325943947,76.98412882436517,-14.363999999999995,LOWER
11214,National,standard,EXCEPTIONAL_VALUE,873.335,436.2031672019994,1.0,873.335,646.2679,-25.999999999999996,0.95,613.954505,-29.7,LOWER
11216,National,standard,UNDERPRICING,166.9531111111111,324.90519009888055,0.60555553,101.09938041241963,250.42966666666675,50.000000000000064,0.4844444274902342,121.31925649490356,19.999999999999996,RAISE
11227,National,standard,FAIR,141.46324672045128,223.7811704227808,0.3146071,44.50534373117433,212.19487008067702,50.000000000000064,0.2516856908798217,53.4064124774092,20.00000000000001,RAISE
11232,National,standard,QUALITY_ISSUES,118.08502869969536,307.6707432396586,0.3909181,46.1615757474276,177.1275430495431,50.000000000000064,0.3127344846725463,55.39389089691312,20.000000000000007,RAISE
11248,National,standard,FAIR,132.01010634540899,304.183325082451,0.30685806,40.508365495800184,198.01515951811356,50.000000000000064,0.2454864501953124,48.61003859496022,20.000000000000004,RAISE
11252,National,standard,QUALITY_ISSUES,102.59956461014669,328.002013823299,0.48982885,50.25622723589193,71.81969522710267,-30.0,0.5486083173751831,39.40088215293927,-21.600000000000005,LOWER
11257,National,standard,EXCEPTIONAL_VALUE,410.4223501118568,335.989277616586,0.34340045,140.93921912775434,500.7152671364655,22.000000000000046,0.31318120908737174,156.8146127703046,11.264000000000001,RAISE
11259,National,standard,FAIR,285.39078596624876,339.68452450891647,0.12350354,35.24677333096726,199.77355017637413,-30.0,0.13832396864891053,27.63347029147833,-21.600000000000005,LOWER
11262,National,standard,EXCEPTIONAL_VALUE,507.2307692307692,314.84753226382065,1.0,507.2307692307692,471.72461538461545,-6.999999999999979,0.95,448.13838461538467,-11.64999999999999,LOWER
11271,National,standard,EXCEPTIONAL_VALUE,476.39740740740746,306.74290918510474,0.20123456,95.86762465856143,457.34151111111123,-3.999999999999976,0.2044543172121048,93.50544638697448,-2.4639999999999875,HOLD
11273,National,standard,FAIR,210.26151315789474,327.2845120916132,0.2739662,57.60454633616303,315.39226973684225,50.000000000000064,0.2191729545593261,69.12545560339565,20.00000000000002,RAISE
11274,National,standard,QUALITY_ISSUES,119.21500239247635,283.9398364760956,0.21382147,25.49072714552878,83.45050167473345,-30.0,0.23948004722595218,19.984730082094565,-21.599999999999994,LOWER
11328,National,standard,FAIR,157.87269972451793,329.45149465577873,0.48347107,76.32688239016728,236.809049586777,50.000000000000064,0.38677685260772693,91.59225886820074,20.000000000000004,RAISE
11333,National,standard,FAIR,227.88587085813492,350.0266293269936,0.21887717,49.87901370100765,275.74190373834335,21.000000000000046,0.20049148452281948,55.28390362564885,10.836000000000015,RAISE
11334,National,standard,EXCEPTIONAL_VALUE,545.9226344177276,366.9018374070519,0.0843998,46.0757595347588,382.14584409240933,-30.0,0.09452777266502381,36.1233954752509,-21.599999999999998,LOWER
11335,National,standard,UNDERPRICING,367.10296448087433,361.8695052191026,0.38729507,142.1771673384431,539.6413577868855,47.00000000000007,0.3144835946559905,169.70835402185924,19.36400000000001,RAISE
11336,National,standard,QUALITY_ISSUES,96.35662779366388,301.4030020888632,0.26663822,25.692359658103125,67.44963945556471,-30.0,0.2986348056793213,20.14280997195285,-21.6,LOWER
11343,National,standard,UNDERPRICING,227.5,247.16656531619543,0.25,56.875,338.97500000000014,49.00000000000007,0.20099999999999993,68.133975,19.79600000000001,RAISE
11349,National,standard,FAIR,251.19628130511464,309.9845882407273,0.26722148,67.125042213573,376.7944219576721,50.000000000000064,0.21377718448638908,80.55005065628761,20.00000000000002,RAISE
11366,National,standard,QUALITY_ISSUES,13.572025869594329,353.88311319876107,0.7440939,10.098861591783914,9.50041810871603,-30.0,0.8333851623535157,7.917507487958589,-21.599999999999998,LOWER
11380,National,standard,FAIR,336.41429335130283,358.19799900005887,0.29700637,99.91718762588148,504.6214400269545,50.000000000000064,0.23760509490966789,119.9006251510578,20.000000000000018,RAISE
11402,National,standard,FAIR,58.166666666666664,214.15401763904887,0.31944445,18.581018711129822,40.71666666666666,-30.0,0.35777778148651124,14.56751866952578,-21.6,LOWER
11406,National,standard,FAIR,109.08644132224995,356.25309981166953,0.4578028,49.9400785329108,76.36050892557496,-30.0,0.5127391386032105,39.15302156980207,-21.599999999999998,LOWER
11407,National,standard,EXCEPTIONAL_VALUE,702.7592592592592,316.1489739567986,1.0,702.7592592592592,491.93148148148146,-30.0,0.95,467.33490740740734,-33.50000000000001,LOWER
11415,National,standard,UNDERPRICING,185.01807692307693,206.3809515582824,0.5769231,106.74119737654925,277.5271153846155,50.000000000000064,0.46153845787048325,128.08943685185912,20.000000000000014,RAISE
11420,National,standard,FAIR,114.30002581755595,365.86091161583613,0.3969808,45.37491480713637,80.01001807228916,-30.0,0.4446184873580933,35.57393320879491,-21.600000000000005,LOWER
11425,National,standard,UNDERPRICING,227.05740345528457,301.86351610204423,0.4222561,95.876376406253,340.586105182927,50.000000000000064,0.33780488967895494,115.0516516875036,19.99999999999999,RAISE
11440,National,standard,QUALITY_ISSUES,141.77089964611991,339.6305963396443,0.27845928,39.477422743803444,212.65634946917996,50.000000000000064,0.222767424583435,47.37290729256414,20.000000000000025,RAISE
11467,National,standard,FAIR,238.9244607843137,275.06355595100734,0.37107843,88.65971418022232,358.3866911764707,50.000000000000064,0.2968627452850341,106.3916570162668,20.00000000000002,RAISE
