hotel_id,median_price_premium,median_occ_residual,median_expected_residual,median_diagnosis_residual,avg_price,avg_occupancy,n_days,diagnosis
13612,0.11245018915003761,0.08026973693127404,0.0005271157906032939,0.08111240577294161,630.8849581589958,0.17843695,239,FAIR
13615,-0.31734247026473045,0.08174268444792304,-0.0014875584324932165,0.0833594936749357,430.40077083333335,0.17194445,80,FAIR
13616,0.2519121791474041,0.1148815886940108,0.0011808507257974506,0.1145251495285147,238.43643759398498,0.31654137,190,EXCEPTIONAL_VALUE
13619,0.5803267775650336,0.39727872194408187,0.00272031030340292,0.39569310319812256,704.4119545454546,0.56363636,110,EXCEPTIONAL_VALUE
13625,-0.4434937711253286,0.8682942055907914,-0.0020788988578974363,0.869422088611248,221.405,1.0,6,UNDERPRICING
13626,0.3099877540349266,0.05283530784965229,0.0014530828385485655,0.05286837796968909,282.9874520524839,0.34375283,447,FAIR
13641,-0.5556409856057648,0.08575229641944147,-0.002604594439840284,0.08827416817484651,97.62603238907332,0.31684652,446,FAIR
13646,0.5701013265798369,0.94067595192397,0.0026723779991437826,0.9393767272143626,759.15375,1.0,32,EXCEPTIONAL_VALUE
13653,-0.24687283406240315,0.42312997075196174,-0.00115722854793647,0.4205689725512447,308.3266111111111,0.64444447,90,UNDERPRICING
13686,0.623796658013252,0.7344634157709373,0.002924077505335507,0.7295017327476974,1403.7326829268293,1.0,41,EXCEPTIONAL_VALUE
13694,-0.28493100683997064,0.12057616883009316,-0.0013356281040794802,0.1225053551357193,391.41303750000003,0.28388888,120,UNDERPRICING
13700,-0.2348629957448543,0.19317502200297032,-0.0011009318403219911,0.19338503065802157,171.37405100574713,0.39956897,232,UNDERPRICING
13739,-0.4868502766936514,0.1378308689541822,-0.0022821346095060844,0.13937529492379577,111.51688160481494,0.39162123,225,UNDERPRICING
13743,-0.26536309229555705,0.14238527219933453,-0.001243902542535302,0.1415814450003141,159.9969135802469,0.4015285,27,UNDERPRICING
13753,0.3244211543407798,0.9131551140276144,0.001520740112145166,0.9116343739154693,258.5,1.0,2,EXCEPTIONAL_VALUE
13755,0.02866070032009046,0.0856021609936134,0.00013434844194269198,0.08371953670402002,214.05112834974102,0.22067314,355,FAIR
13758,-0.4457951549992825,0.17411423837582035,-0.0020896867079612746,0.17651825907101848,109.93443877551019,0.41020408,49,UNDERPRICING
13770,-0.3291863515321851,0.06347268552812432,-0.0015430772082755855,0.0653393349531819,223.55543347401087,0.3691663,478,FAIR
13784,0.0,0.89117992253634,0.0,0.89117992253634,2365.9894,1.0,50,UNDERPRICING
13787,-0.49487877301157657,0.1730177394407442,-0.0023197685807422935,0.1766205475484296,346.5234632034632,0.36818182,77,UNDERPRICING
13789,-0.28838975660638794,0.19759727288837836,-0.0013518411636697263,0.19762738024167337,186.82518097643097,0.3834175,198,UNDERPRICING
13794,-0.4548506215802315,0.3089468611395716,-0.0021321346527995878,0.31208837880428797,526.70875,0.5861111,120,UNDERPRICING
13801,-0.6192970478517745,0.34723932147858083,-0.002902985361466285,0.3496605050242503,178.76223880597016,0.5895522,134,UNDERPRICING
13815,-0.6208367702357229,0.08209830572144866,-0.0029102028858462724,0.08440995800590909,185.996,0.14936508,10,FAIR
13817,0.01349540177117163,0.7192340325945643,6.326035934567254e-05,0.7185646363496536,773.2004651162791,1.0,43,EXCEPTIONAL_VALUE
13825,-0.11730190588446723,0.34578984016210135,-0.0005498584513456413,0.3459072667302585,404.92977272727273,0.47727272,44,UNDERPRICING
13827,0.6708945703541722,0.13353783049772344,0.0031448512851485794,0.1285627685055619,595.8011582809224,0.27830562,106,EXCEPTIONAL_VALUE
13828,0.7330388120412521,0.08934143042628805,0.003436155473571248,0.08692717209026703,654.0362638888889,0.30048078,8,FAIR
13831,0.03788965562912339,0.18478947494687697,0.0001776096237240099,0.18113156552420145,190.1206619496855,0.3186583,106,EXCEPTIONAL_VALUE
13833,-0.523750875229951,0.24753413840217528,-0.0024551079794774217,0.25081952160150833,117.83333333333334,0.51428574,70,UNDERPRICING
13834,-0.5742450216933337,0.11885623130748887,-0.002691801773725927,0.12021086824123209,121.21489680843848,0.2878252,144,UNDERPRICING
13853,-0.2136254023734258,0.41211668468295304,-0.00100137957718124,0.4137671019525819,323.53730158730156,0.59391534,126,UNDERPRICING
13862,-0.6576346258666199,0.21209728498875732,-0.0030826946433968614,0.21444749446040112,172.64756576576576,0.43297297,370,UNDERPRICING
13863,-0.32537020470867495,0.2208213090354354,-0.0015251888324076812,0.22304794393902586,158.62427956989248,0.4516129,155,UNDERPRICING
13865,-0.5486569010082756,0.22716599452413044,-0.0025718561998953615,0.23072133976787396,225.47200155763238,0.40950155,107,UNDERPRICING
13874,-0.4827247026915292,0.9064894683961904,-0.002262795778524489,0.9087522641747149,370.0,1.0,1,UNDERPRICING
13875,-0.5031567524599522,0.07427751823849582,-0.002358572016419101,0.07808415396121982,107.66866666666667,0.2361111,25,FAIR
13900,-0.4666379611737774,0.16616881337560502,-0.002187388386705462,0.16811250833934532,132.50771192558656,0.3564244,343,UNDERPRICING
13905,-0.18852579675716913,0.05093129479830646,-0.0008837239417550404,0.05158608631683828,189.0574404761905,0.15818,30,FAIR
13906,0.18629440498452576,0.862514996463841,0.000873264183107474,0.8607253495660312,438.8576086956522,1.0,46,EXCEPTIONAL_VALUE
13913,0.0008751715343125403,0.8259086644424616,4.102409597614253e-06,0.8264142086815671,653.8195833333333,1.0,24,EXCEPTIONAL_VALUE
13914,-0.46118305184745545,0.32269292346611245,-0.0021618182310307837,0.32485474169714323,170.0,0.4,1,UNDERPRICING
13919,-0.728552792881263,0.8285931940330881,-0.003415127038189747,0.8308617255722606,149.71985714285714,0.8857143,35,UNDERPRICING
13970,0.22132565967718038,0.11293654080304877,0.0010374749118996344,0.11298351776733218,524.3368579234973,0.2830601,61,EXCEPTIONAL_VALUE
13972,0.14582722224477795,0.9129642537683951,0.0006835722743202933,0.9125433659791732,603.2172727272728,1.0,11,EXCEPTIONAL_VALUE
13986,-0.4233642750796538,0.13964117190611927,-0.0019845408554541987,0.14181031590467935,154.30892857142857,0.324375,40,UNDERPRICING
13992,0.14715298112000233,0.9329552262728671,0.0006897868342329565,0.9305153092829613,650.3948275862069,1.0,29,EXCEPTIONAL_VALUE
13997,-0.7103888530945216,0.14748053733950583,-0.003329982677352933,0.15028434168639282,157.15234090909092,0.35473487,44,UNDERPRICING
14014,1.1869689344256504,0.8727261567648604,0.0055639752411311685,0.8671621815237293,1377.0,1.0,1,EXCEPTIONAL_VALUE
14018,-0.7153472821872886,0.3133546691778693,-0.003353225557521831,0.3167078947353911,125.0,0.5,1,UNDERPRICING
14031,-0.7130065223104289,0.1298421054207223,-0.003342253130508328,0.1337969342618125,66.15556115054717,0.30985656,161,UNDERPRICING
14034,-0.40228087270481344,0.21577309885627832,-0.0018857113701912331,0.2165700499466324,122.02460144927537,0.48478264,92,UNDERPRICING
14039,0.557628859007911,0.28582859005138084,0.002613912694152809,0.28102680977502226,284.125,0.4136364,4,EXCEPTIONAL_VALUE
14040,-0.22282310358138505,0.3971661325525828,-0.00104449425382707,0.3998487128601584,340.8266666666667,0.5555556,90,UNDERPRICING
14043,-0.5167242261207338,0.16976721510567316,-0.0024221702162909586,0.17192536447482581,108.24924137931035,0.39022988,58,UNDERPRICING
14047,-0.13677214736915694,0.8539534407996221,-0.0006411261656199648,0.8546493653439264,1032.0,1.0,5,UNDERPRICING
14048,-0.5426533522180332,0.233452775329534,-0.0025437142697579945,0.23570517174402855,99.49341772151898,0.4177215,158,UNDERPRICING
14061,-0.5904453979411017,0.31949559048618503,-0.002767741833929109,0.3222633323201141,74.0,0.42857143,1,UNDERPRICING
14063,-0.3194413409353768,0.0894554479596188,-0.0014973969919593608,0.09070303068358629,128.87261028612272,0.33819485,362,FAIR
14065,-0.8425256871484292,0.04975458514471336,-0.003949380583898103,0.053967369467437104,32.54167835395626,0.24546628,283,FAIR
14073,0.1716866879632864,0.14621449258578978,0.0008047897913366778,0.1450965134889605,236.063905775076,0.33583778,376,EXCEPTIONAL_VALUE
14078,-0.17590538623440777,0.2139361635738842,-0.0008245651469079508,0.21385146769821592,310.64816455696206,0.3871308,79,UNDERPRICING
14081,0.17381264681013783,0.08770923553758969,0.0008147553279606577,0.08471006076594785,560.3923461538462,0.1922497,130,FAIR
14090,-0.00026221138397796665,0.15514780422586733,-1.229128754833077e-06,0.15533017330761645,589.9155555555556,0.25555557,90,UNDERPRICING
14095,-0.6026650027805597,0.15106779103835463,-0.0028250218324288585,0.15256974537285123,92.89489339991316,0.38255537,329,UNDERPRICING
14097,-0.6983667371047547,0.09638148438095381,-0.003273628417546262,0.09965515089172819,60.23493737599207,0.2846912,192,FAIR
14102,-0.3123198407185169,0.20299539219991153,-0.0014640146095421733,0.20489911988352366,354.21862836438925,0.36490682,161,UNDERPRICING
14106,-0.43336003976165877,0.8774845807489194,-0.0020313964938738853,0.8795159772427933,360.0,1.0,1,UNDERPRICING
14116,0.6957065122401811,0.938543095755719,0.003261158482695363,0.9354882714378462,880.2338461538462,1.0,13,EXCEPTIONAL_VALUE
14120,0.9944485884663287,0.9413529875733735,0.004661526653586631,0.9377409790105954,2476.8251999999998,1.0,25,EXCEPTIONAL_VALUE
14139,-0.34617801190315023,0.07237547409682105,-0.0016227264517121934,0.07283897700187623,233.47183173690934,0.21928632,261,FAIR
14140,-0.17332999274953925,0.1316617882307031,-0.0008124928633204173,0.13363266423560466,259.2857387820513,0.3392628,104,UNDERPRICING
14160,-0.31342146498751344,0.8517442663464221,-0.00146917852746787,0.8514309916732168,231.1153125,1.0,32,UNDERPRICING
14172,-0.6098002308878643,0.06494087984470706,-0.0028584685650074803,0.06614237747172909,82.85974410170749,0.24822295,349,FAIR
14176,-0.6472987965269763,0.06826665002080723,-0.0030342449351741588,0.0688958572471458,76.22966018108875,0.31801102,357,FAIR
14181,-0.3357607174012164,0.47373697636039924,-0.0015738948715357684,0.47595574942809266,280.6257142857143,0.64285713,7,UNDERPRICING
14191,-0.09889864704357917,0.1883526895087413,-0.0004635922706756506,0.18848415711634692,211.0991318234611,0.35433605,246,UNDERPRICING
14207,-0.5632753323297276,0.036770857563099106,-0.002640380815475206,0.03777443177419665,222.93208295896974,0.1460549,159,FAIR
14212,-0.17256202817200214,0.40818351311314627,-0.0008088929916038505,0.40899240610475013,321.6981632653061,0.59183675,49,UNDERPRICING
14222,-0.3827945812881077,0.9414453023651074,-0.0017943684210714398,0.9436468150314763,1042.7905882352943,1.0,17,UNDERPRICING
14229,0.6064626113273973,0.8900047871163164,0.002842823309213369,0.8915169954474584,1477.5,1.0,8,EXCEPTIONAL_VALUE
14232,-0.20301780749051554,0.05856850085416215,-0.0009516559546122793,0.059622266525114084,396.80263425925926,0.16314815,180,FAIR
14235,-0.6757028574917314,0.02690706530112199,-0.003167390367520246,0.030064305371849852,91.55552177268574,0.10367072,133,FAIR
14258,-0.5711646064755782,0.21175847792744912,-0.002677362175934525,0.21279518622292046,533.4369731800766,0.37931034,87,UNDERPRICING
14260,-0.43274603769840086,0.07159273866417573,-0.0020285183290130473,0.07367819527174575,146.31941984061106,0.18955512,188,FAIR
14264,-0.05344356468399256,0.8707164337887572,-0.000250519337174913,0.8720132812649593,1116.0966666666668,0.78333336,10,UNDERPRICING
14288,-0.0481449873519539,0.9436161700829997,-0.00022568199540998527,0.9440659044558963,485.30392156862746,1.0,51,UNDERPRICING
14302,0.10816435676111254,0.2122800429519266,0.0005070257405539589,0.21010114855873774,1349.5754722222223,0.31666666,60,EXCEPTIONAL_VALUE
14315,0.8233345813015119,0.9264330295446777,0.003859421331650408,0.9225736082130273,272.0,1.0,1,EXCEPTIONAL_VALUE
14330,-0.5647208458944164,0.0986888350694607,-0.002647156731382845,0.10216445279477951,96.29129138567022,0.26043117,335,UNDERPRICING
14333,-0.8450554865470661,0.07338418075755926,-0.0039612391429646515,0.07714802104840812,67.58442114658713,0.3996541,427,FAIR
14334,-0.2972614754640867,0.2741159068867786,-0.0013934277820207767,0.2726262801509944,386.99782608695654,0.47101453,23,UNDERPRICING
14336,0.3173958217464928,0.9160356688859821,0.0014878085201871687,0.9135140685110348,1603.42,1.0,8,EXCEPTIONAL_VALUE
14337,-0.40134540237821253,0.12487446364152469,-0.0018813263070399898,0.12587456496836463,259.95739322916666,0.34911954,192,UNDERPRICING
14340,-0.3452781785998026,0.1955192020125911,-0.0016185084388596546,0.19663889695962344,151.1663121890547,0.41791046,134,UNDERPRICING
14343,0.5693439060284611,0.11725301214864842,0.0026688275530682764,0.11737251582588551,327.33103703703705,0.3480159,27,EXCEPTIONAL_VALUE
14347,0.11856594488823294,0.12038836037772249,0.0005557836963261931,0.11933460486492023,542.7469283234127,0.22410713,144,EXCEPTIONAL_VALUE
14348,-0.21335889776690098,0.1852762945812986,-0.0010001303237346288,0.1866904597022893,447.9181678921569,0.32170868,136,UNDERPRICING
14350,-0.26663565712500803,0.0776209418483261,-0.001249867752742952,0.0793706335014954,73.33333333333333,0.22857143,3,FAIR
14355,0.37384901718653074,0.04885011535951077,0.00175243564950888,0.046517754013219344,279.1039256510685,0.15170068,105,FAIR
14362,-0.6915761548544274,0.02329321173025395,-0.0032417972293678045,0.024006434485983053,197.78904761904764,0.085948616,35,FAIR
14365,-0.037733059465925124,0.2959653783193358,-0.00017687557150948172,0.29613267407543903,782.737894736842,0.42982456,57,UNDERPRICING
14366,-0.6577453670861846,0.9024108394061917,-0.003083213748308506,0.904379046674987,348.5,1.0,42,UNDERPRICING
14393,-0.5868364020816244,0.41261081760033225,-0.002750824488390329,0.41677879298986475,306.0962837837838,0.5540541,74,UNDERPRICING
14394,0.7476566141067212,0.9028859872442475,0.003504677139482734,0.8993813101047647,3232.1366666666668,1.0,3,EXCEPTIONAL_VALUE
14395,-0.16504126949223163,0.039208863015471385,-0.0007736390655109881,0.0390463304535259,386.54026176933985,0.15214089,322,FAIR
14399,-0.7332651890836299,0.13423480911730273,-0.003437216627087924,0.1381379432586412,129.94459892831867,0.3342737,314,UNDERPRICING
14407,0.22048619279132092,0.2300919467242524,0.0010335398695971738,0.22712559392840784,246.95405701754387,0.4583333,76,EXCEPTIONAL_VALUE
14420,-0.35578813144386395,0.2358156125291406,-0.0016677743595706373,0.237192108845022,138.2931574394464,0.40743944,289,UNDERPRICING
14429,-0.5478426330230473,0.07044146246383912,-0.0025680392786785917,0.07160976161716784,89.69287062989753,0.26354527,316,FAIR
14431,0.751634367499387,0.7740211667330998,0.003523323054089443,0.7705016435155533,657.3333333333334,1.0,3,EXCEPTIONAL_VALUE
14435,-0.6413664593295733,0.08730579025626645,-0.0030064368128795652,0.09102890183891929,194.48189302191466,0.22084501,289,FAIR
14438,-0.23354559368291128,0.06291107459015736,-0.001094756453382473,0.06356708104325802,200.0632246004209,0.15141022,161,FAIR
14443,0.10593674656079205,0.8961501369477,0.0004965837082125886,0.896103833300662,622.1500000000001,1.0,9,EXCEPTIONAL_VALUE
14451,-0.3365980859933614,0.149956284421283,-0.0015778200779832734,0.15169621235997294,553.4636369047619,0.30875,40,UNDERPRICING
14458,-0.3883477708561467,0.1360337955265013,-0.0018203992702114195,0.13855392255825877,292.04383547008547,0.30202994,156,UNDERPRICING
14466,0.0,0.7432807809043772,0.0,0.7432807809043772,675.0,1.0,5,UNDERPRICING
14468,-0.20964634906212942,0.1266380616257647,-0.0009827275691420348,0.12461589420526246,315.90177083333333,0.30916533,32,UNDERPRICING
14469,-0.2958723404217962,0.9354723919171138,-0.001386916143208905,0.9326368028672629,734.8116666666666,1.0,24,UNDERPRICING
14476,0.0,0.7984741581051013,0.0,0.7984741581051013,1178.4630303030303,1.0,33,UNDERPRICING
14478,0.07025883765716694,0.3995175241160155,0.00032934175601174293,0.3989695118726042,396.913125,0.5625,16,EXCEPTIONAL_VALUE
14480,-0.4631817131412984,0.22329167611445683,-0.0021711870541160573,0.22219490776756776,274.5319166666667,0.42708334,40,UNDERPRICING
14481,0.4461991025705211,0.1827353178203922,0.0020915802320627913,0.1825014587129385,293.4860913116123,0.3441604,285,EXCEPTIONAL_VALUE
14482,-0.5754088589247893,0.10516592248136955,-0.0026972573179720443,0.10752451192668394,198.59347097324985,0.27299374,251,UNDERPRICING
14483,-0.570901569877772,0.1585991302643201,-0.0026761291789492983,0.16276693302810574,179.82952519379845,0.42474163,258,UNDERPRICING
14484,-0.5541193711062944,0.43391702923031683,-0.0025974617970591176,0.435221117157071,238.47378571428573,0.64285713,140,UNDERPRICING
14485,-0.4732753399830073,0.8576872614201667,-0.0022185014262210527,0.8597542202824526,281.6063461538462,1.0,104,UNDERPRICING
14496,0.052699009814991565,0.16171405484289952,0.0002470291996181203,0.16204471523867953,251.56620370370368,0.36666667,180,EXCEPTIONAL_VALUE
14498,-0.010514706207897422,0.21302864288577267,-4.928820233767795e-05,0.2113759162300401,315.2011428571428,0.34642857,70,UNDERPRICING
14515,-0.39611358111126665,0.10258041332693182,-0.0018568018876124537,0.10447938718716367,118.48931534845698,0.3212208,233,UNDERPRICING
14531,0.6956215090026187,0.95743983554244,0.003260760025839841,0.9541790755166002,1070.2,1.0,13,EXCEPTIONAL_VALUE
14534,-0.2062589514330938,0.18433880686738888,-0.0009668489762040144,0.1847411006125072,428.16372549019604,0.3124183,51,UNDERPRICING
14535,0.041666666666666664,0.1133982270964157,0.00019531454867096205,0.11430278172142351,646.6986047904192,0.25041348,167,EXCEPTIONAL_VALUE
14544,-0.28091951352517286,0.2997742176317702,-0.0013168240319288487,0.30109104166369904,140.0,0.5,1,UNDERPRICING
14554,-0.7741559757124324,0.06948330558672144,-0.003628894199932848,0.07293224386135198,51.338183454737745,0.37738743,271,FAIR
14559,-0.6182450029393092,0.1704471321657624,-0.0028980538492120508,0.17302678801165622,84.98786312849161,0.4112663,179,UNDERPRICING
14560,0.33500044441462157,0.838528009319362,0.0015703310545299247,0.836957678264832,1712.4486666666667,1.0,15,EXCEPTIONAL_VALUE
14561,-0.571854730757402,0.13151951623126162,-0.0026805971674376755,0.13363179335645797,179.56520803782504,0.3533097,282,UNDERPRICING
14562,-0.4919397977349367,0.14672083190513807,-0.0023059919896292044,0.14960301965640738,144.47970937019969,0.32703534,310,UNDERPRICING
14572,-0.6924599314634885,0.12945415079855305,-0.003245939975676398,0.1325873854441414,154.16621408045978,0.3191092,116,UNDERPRICING
14573,-0.22443226411417827,0.8347526349306394,-0.0010520372729439093,0.83531281635541,700.632380952381,1.0,42,UNDERPRICING
14575,-0.498047369800363,0.14712074889354002,-0.002334621533983623,0.15004668739027183,122.23106995884774,0.43004113,162,UNDERPRICING
14578,0.0327388125694474,0.2694260174852058,0.00015346479362459613,0.26954345959407233,242.34444444444443,0.45222223,15,EXCEPTIONAL_VALUE
14586,-0.4485758609484269,0.08170172596712968,-0.0021027214038199255,0.08287950311945796,103.2069156239138,0.31589618,274,FAIR
14592,-0.4315158484702631,0.9573018144222906,-0.0020227517565200807,0.958488804744027,864.1400000000001,1.0,11,UNDERPRICING
14594,-0.05921927345740894,0.12467260343877057,-0.0002775932560309467,0.12185698653037949,192.22853723024792,0.346044,356,UNDERPRICING
14598,-0.24698330426744197,0.4373700704799508,-0.0011577463824542,0.436222027317636,355.2878787878788,0.65909094,66,UNDERPRICING
14603,-0.1791575691079419,0.19965785779891948,-0.0008398099140313048,0.20036988708858766,439.6485517241379,0.35344827,145,UNDERPRICING
14613,-0.34341278638727213,0.09141618378803454,-0.0016097643211456217,0.09265774051915629,975.8641948198199,0.25225225,148,FAIR
14616,-0.3047415128967911,0.08245587195283599,-0.00142849082526583,0.08019790871434786,152.26687393035778,0.20782469,263,FAIR
14618,-0.2997700904529612,0.1485413752903239,-0.0014051870381249663,0.15046688764706084,381.02950704225356,0.27398178,71,UNDERPRICING
14622,-0.15468686023558603,0.27630399666015193,-0.0007251022630138002,0.27339969750097237,940.4848214285714,0.44642857,28,UNDERPRICING
14623,-0.5407594053158397,0.14807823479237758,-0.0025348363005321855,0.1495468389646504,131.6713247863248,0.32090965,156,UNDERPRICING
14627,-0.5390533952746898,0.12364322623484553,-0.002526839294583018,0.12255103950923649,221.45864512471655,0.2676304,84,UNDERPRICING
14629,-0.48706162054888646,0.1983419435240893,-0.0022831252942188754,0.2007624263329223,96.02437301587301,0.33760685,78,UNDERPRICING
14637,-0.493764690448957,0.07009590375209562,-0.0023145462639526876,0.07144785291438295,645.675433006536,0.20318238,204,FAIR
14640,-0.34208717586447945,0.1065326993045337,-0.001603550456642276,0.10597279932798119,260.929235395189,0.2765464,194,UNDERPRICING
14650,0.785847197628696,0.10717978018539182,0.0036836973775005383,0.1027089614546765,379.7873723316913,0.2493657,87,EXCEPTIONAL_VALUE
14668,1.5534241876202186,0.9438622457105083,0.007281752258390374,0.9365804934521179,480.0,1.0,1,EXCEPTIONAL_VALUE
14678,-0.48421231671527254,0.4317100518574683,-0.0022697690424039454,0.4323536971543006,734.9248113207547,0.6226415,53,UNDERPRICING
14692,-0.4677130345586886,0.1783838079455385,-0.0021924278460565523,0.18166719513709267,319.3295411985019,0.3916533,89,UNDERPRICING
14695,-0.268402832151406,0.41886449774666423,-0.0012581514725678363,0.4193575132709005,341.5573703703704,0.69135803,135,UNDERPRICING
14700,-0.3964527860952962,0.19033623571159086,-0.0018583919276531579,0.19230718127265178,136.67748491083677,0.42400548,243,UNDERPRICING
14709,0.0,0.9365334946133004,0.0,0.9365334946133004,1996.4299999999998,1.0,2,UNDERPRICING
14714,1.0023118543580178,0.27250223219648423,0.0046983860990757915,0.269498871907233,342.76269841269846,0.4857143,105,EXCEPTIONAL_VALUE
14715,-0.01953452893882166,0.4192014556485049,-9.156906487645922e-05,0.41241952648563684,676.884761904762,0.64285713,7,UNDERPRICING
14720,-0.0845048403743699,0.1633094690043389,-0.000396120594197562,0.16471091750008535,205.78568376068375,0.3463675,78,UNDERPRICING
14737,0.10619481182145116,0.21314267223940694,0.0004977934018105076,0.21154913940474457,232.16489361702128,0.32624114,47,EXCEPTIONAL_VALUE
14745,-0.5081964714108227,0.9140456766281326,-0.0023821959467947274,0.9142657733421242,518.1587142857143,1.0,70,UNDERPRICING
14750,-0.7340680161357108,0.8306166514086735,-0.003440979918368037,0.8340576313270415,143.59,1.0,3,UNDERPRICING
14756,-0.08298895604933962,0.091617067365545,-0.0003890148118908258,0.09304871800601787,417.8857786720322,0.21918352,71,FAIR
14761,0.5289290593803474,0.060595576015914046,0.0024793809722838973,0.060752693582157936,359.3524099099099,0.17908129,74,FAIR
14767,-0.2837373766073378,0.17441358782081667,-0.0013300329036754794,0.17677598097174743,360.054096592775,0.29482758,290,UNDERPRICING
14769,-0.4028435785565767,0.038868689587388275,-0.0018883490815385527,0.040308900776893655,139.60221761414115,0.12288723,326,FAIR
14770,-0.4076778201732746,0.22787829119070585,-0.0019110098268073142,0.2294360473052611,131.14120689655172,0.3954023,29,UNDERPRICING
14773,-0.29329151617880583,0.7471493955931976,-0.001374818402675655,0.7485242139958732,760.1206451612902,1.0,31,UNDERPRICING
14779,-0.5032285806761017,0.178421728372424,-0.002358908714713959,0.18150189931028068,206.09522569444445,0.35329863,96,UNDERPRICING
14783,-0.059350469914951895,0.12792520969155144,-0.0002782082458763602,0.12781767460009724,214.15880459284304,0.3228797,169,UNDERPRICING
14786,-0.4284160327517314,0.10031168852400214,-0.0020082212179274046,0.10159766942658352,368.57700310559005,0.31163856,161,UNDERPRICING
14788,-0.5604347114363196,0.2750712106769093,-0.0026270652653694153,0.2781136269096146,83.62456998158379,0.49447513,181,UNDERPRICING
14790,0.6348004073616688,0.946500729031005,0.002975658121439693,0.9434164328755332,1715.239090909091,1.0,11,EXCEPTIONAL_VALUE
14791,-0.5783394783290863,0.24408393406744053,-0.0027109947405226827,0.24679492880796322,75.5,0.3,2,UNDERPRICING
14793,-0.4519172449693301,0.9250151971851102,-0.0021183843057074234,0.9260096770113491,260.3530434782609,1.0,23,UNDERPRICING
14794,0.13623145602247855,0.8980054401861417,0.0006385916483476419,0.8970936107850124,243.73657534246576,1.0,73,EXCEPTIONAL_VALUE
14795,0.02171267525171668,0.13090007166666875,0.00010177923281347706,0.13198526424212126,1103.53091563786,0.3148148,162,EXCEPTIONAL_VALUE
14800,-0.6151007635658245,0.05227655297533494,-0.002883315072552556,0.05507825630392215,73.35735278761094,0.16988519,184,FAIR
14805,-0.34322736071335286,0.1917454616481668,-0.0016088951291820964,0.19220892474701132,316.11361111111114,0.36574075,54,UNDERPRICING
14815,0.8932683224660414,0.23801156216543257,0.004187239181868535,0.2327879602608436,302.55810042735044,0.40064102,78,EXCEPTIONAL_VALUE
14819,-0.543726751093917,0.33829219814948197,-0.0025487458797656863,0.3400792051884455,281.64,0.6388889,54,UNDERPRICING
14820,-0.13179831374357734,0.1726367684651796,-0.000617811075946096,0.17325457954112572,311.6666666666667,0.35833335,3,UNDERPRICING
14822,-0.7250926596076229,0.1381566998399241,-0.0033989074933413695,0.14144859171478086,267.63866666666667,0.3,45,UNDERPRICING
14828,-0.29902191962716546,0.05121551410604344,-0.0014016799505929085,0.05200522951514213,231.35664419105998,0.32402474,478,FAIR
14831,-0.04255336073841476,0.8591511524232237,-0.00019947097072934677,0.8593506233939531,455.0,1.0,2,UNDERPRICING
14835,0.24943016312955765,0.030452355546629728,0.0011692161536777758,0.027332870229768946,577.2229713518617,0.19147564,269,FAIR
14836,0.16574793272446442,0.448823787599862,0.0007769515841573701,0.44804683601570466,717.1428571428571,0.60714287,7,EXCEPTIONAL_VALUE
14840,0.048997702811198494,0.8983496001698373,0.0002296791410515959,0.8999473526515147,1091.2641666666666,0.9166667,6,EXCEPTIONAL_VALUE
14847,0.24944727144710227,0.059429285226679285,0.0011692963497574498,0.05831040191027083,346.60999730994786,0.23371634,359,FAIR
14850,-0.34689742307863036,0.31516049988139205,-0.0016260987269693394,0.3166254267179782,499.95172043010757,0.44220433,62,UNDERPRICING
14860,-0.20662817969321978,0.17557764352016023,-0.0009685797518276082,0.17627163285181463,735.466423611111,0.3326389,144,UNDERPRICING
14862,0.10484194113993578,0.10614258004715985,0.000491451753972819,0.10249607839551342,264.19772237484733,0.28076923,52,EXCEPTIONAL_VALUE
14871,0.8200155966809897,0.1744591076421166,0.0038438634280535317,0.1721916581305058,939.5853030303031,0.34886363,44,EXCEPTIONAL_VALUE
14881,-0.2823223542638488,0.9377078362198635,-0.0013233999168664103,0.9390385345884118,301.1461538461539,1.0,26,UNDERPRICING
14886,0.13913517339897297,0.7891771781002013,0.0006522029663202348,0.7908493698448223,241.42543046357613,0.9966887,151,EXCEPTIONAL_VALUE
14890,-0.03474372226984912,0.09201032443759916,-0.00016286290642283604,0.08906946546292638,409.1457994579946,0.22109266,246,FAIR
14892,-0.4274550492803685,0.2435258273476157,-0.0020037165606556565,0.24581267404771812,128.33928571428572,0.40749997,20,UNDERPRICING
14904,0.17392141153527113,0.11460179541707897,0.0008152651679574753,0.11377978550493656,269.220725308642,0.31613755,108,EXCEPTIONAL_VALUE
14908,-0.2577500364656981,0.1503793845481457,-0.0012082159690133241,0.1520613248393147,380.276,0.3586667,25,UNDERPRICING
14910,-0.23278540853024235,0.043822219055417874,-0.0010911930481024754,0.04575988199855436,294.2445839482967,0.19251631,342,FAIR
14913,-0.6039601632389009,0.13801834186322637,-0.0028310929607579163,0.1418510581797196,222.6334659090909,0.3439394,44,UNDERPRICING
14919,-0.3724099450976921,0.22142657017016493,-0.001745689928336004,0.22129387860827243,160.45507716049383,0.3740741,54,UNDERPRICING
14923,-0.4130502950436703,0.12569974814483814,-0.0019361935669166925,0.12818829900142,104.0664412640056,0.35426006,272,UNDERPRICING
14928,-0.4889127621375078,0.26036190053356295,-0.0022918026114326587,0.263479217799236,129.01165773809524,0.4,56,UNDERPRICING
