hotel_id,segment,actual_price,actual_occupancy,actual_revpar,peer_median_price,peer_p25,peer_p75,peer_occ_median,price_ratio,pricing_status,price_gap_pct,optimal_price,optimal_occupancy,optimal_revpar,revpar_lift,revpar_lift_pct,price_change,price_change_pct,recommendation
9609,resort_coastal,110.0,0.1904762,20.95238134264946,109.3405476190476,94.10636363636362,127.28803571428573,0.30952382,1.006031178691824,fair,0.6031178691824187,121.00000000000001,0.18193334243,22.013934434030002,1.061552434030002,5.066500000000009,11.000000000000014,10.000000000000012,RAISE
9612,coastal_town,82.30750000000002,0.1182266,9.73093609955162,68.57574429771908,55.163529411764706,113.76973684210526,0.056796536,1.2002421678817663,fair,20.02421678817662,90.53825000000003,0.1136157626,10.286572318219454,0.5556364387194517,5.710000000000016,8.230750000000015,10.000000000000016,RAISE
9618,rural,55.326,0.08928572,4.939821546345949,60.962500000000006,48.02,71.32727272727273,0.083333336,0.9075415214271068,fair,-9.245847857289323,60.8586,0.08580357692,5.221885566343512,0.2820638216235123,5.710000000000006,5.532600000000002,10.000000000000004,RAISE
9628,major_metro,74.28571428571429,0.14285715,10.6122453723635,76.52857142857144,68.71365,117.39833333333334,0.17091838,0.9706925518013814,fair,-2.9307448198618684,81.71428571428572,0.13840000691999998,11.30925770832,0.6970122797485718,6.568000000000003,7.428571428571431,10.000000000000002,RAISE
9641,rural,40.166666666666664,0.2857143,11.476190989216168,80.00688235294118,74.75294117647059,95.0,0.12559524,0.5020401431151389,underpriced,-49.79598568848612,72.3103448275862,0.19654274024023463,14.21207332013007,2.7358822701300713,23.83963684649596,32.14367816091954,80.02575475747604,RAISE
9649,urban_core,108.0,0.042857144,4.628571555018425,68.19999999999999,60.99739417989417,92.425,0.06235828,1.583577712609971,overpriced,58.35777126099709,108.0,0.05,5.4,0.771428448,16.666663555555637,0.0,0.0,HOLD
9659,resort_coastal,113.73611111111111,0.32142857,36.55803523005711,89.44,70.28880952380952,140.0625,0.1404762,1.2716470383621548,fair,27.16470383621547,125.10972222222223,0.3070124986355,38.410248423037785,1.8522128712322257,5.066499999999992,11.373611111111117,10.000000000000005,RAISE
9669,resort_coastal,90.86,0.10204082,9.27142888918519,123.525,107.0025,136.66071428571428,0.14158162,0.7355596033191663,underpriced,-26.44403966808338,136.66071428571428,0.07897144089619691,10.792293521046338,1.520864615846337,16.403778008731106,45.80071428571428,50.40800603754598,RAISE
9695,rural,83.0,0.010204081,0.8469387581571937,83.64285714285714,40.16,91.53571428571428,0.023826052,0.9923142613151154,fair,-0.7685738684884665,91.30000000000001,0.05,4.565,3.7180612770000003,439.0000334180021,8.300000000000011,10.000000000000012,RAISE
9702,urban_core,90.56285714285715,0.125,11.320357142857144,85.07547619047618,70.33125,109.1,0.11071429,1.0645001497269937,fair,6.450014972699337,99.61914285714288,0.120125,11.966749535714287,0.6463923928571429,5.71,9.056285714285721,10.000000000000005,RAISE
9703,urban_core,124.20333333333332,0.17857143,22.179167195459208,106.66666666666666,75.41499999999999,138.96333333333334,0.22619048,1.16440625,fair,16.44062500000001,136.62366666666665,0.17160714423,23.44559727089811,1.2664304267981095,5.709999999999997,12.420333333333332,10.0,RAISE
9708,resort_coastal,40.0,1.0,40.0,66.75,50.05630681818182,81.43214285714286,0.67857146,0.599250936329588,underpriced,-40.074906367041194,64.2878078817734,0.7276729541256157,46.78049907559009,6.780499075590093,16.951247688975233,24.287807881773404,60.71951970443351,RAISE
9709,small_town,115.0,0.12698413,14.603175446391106,117.95035714285714,95.75416666666666,142.77664285714286,0.08049887,0.97498645011067,fair,-2.501354988932996,126.50000000000001,0.12203174893,15.437016239645002,0.8338412896450027,5.710000000000019,11.500000000000014,10.000000000000012,RAISE
9727,resort_coastal,250.0,0.06122449,15.306122601032255,87.34328571428571,76.085,94.05,0.15178572,2.862269239764934,overpriced,186.2269239764934,250.0,0.06122449,15.3061225,0.0,0.0,0.0,0.0,HOLD
9745,small_town,61.07,0.04761905,2.908095292262733,56.372125,50.57,66.11363636363637,0.1,1.0833368442293063,fair,8.333684422930652,67.177,0.05,3.3588500000000003,0.45075461650000026,15.499994225000297,6.107000000000006,10.00000000000001,RAISE
9755,rural,97.6,0.5714286,55.77143106460571,165.998875,99.10178571428573,215.0,0.53571427,0.5879557918690713,underpriced,-41.20442081309286,174.51724137931035,0.3957978878347936,69.07355552868587,13.302124168685879,23.85114357711525,76.91724137931035,78.80864895421144,RAISE
9761,urban_core,99.33733333333332,0.42857143,42.57314328006903,88.73124999999999,76.4625,145.1,0.18452382,1.1195304172242964,fair,11.953041722429637,109.27106666666666,0.41185714422999997,45.00406946429927,2.430926465245946,5.7100000000000035,9.933733333333336,10.000000000000005,RAISE
9768,resort_coastal,73.26666666666667,0.032967035,2.415384744356076,79.54,53.76402867965368,115.1125,0.08571429,0.9211298298549996,fair,-7.88701701450005,80.59333333333333,0.05,4.0296666666666665,1.6142819023333335,66.83332304527842,7.326666666666668,10.000000000000002,RAISE
9782,coastal_town,87.45,0.030612245,2.6770408429205417,97.68076923076924,83.57666666666665,106.371875,0.11201298,0.8952632200653621,fair,-10.473677993463792,96.19500000000001,0.05,4.809750000000001,2.132709174750001,79.6666660677778,8.745000000000005,10.000000000000005,RAISE
9783,coastal_town,34.56771428571429,0.104166664,3.6008034855787248,52.29404761904762,46.625625,95.68231092436974,0.041904762,0.6610257927925878,underpriced,-33.89742072074122,95.68231092436974,0.05,4.784115546218487,1.1833120669704869,32.86244511232289,61.114596638655456,176.7967535646756,RAISE
9787,major_metro,90.0,0.015306123,1.3775510340929031,72.92767496392497,49.82202380952381,96.5174609375,0.02164502,1.2340994011466864,fair,23.409940114668636,99.00000000000001,0.05,4.950000000000001,3.572448930000001,259.3333203973339,9.000000000000014,10.000000000000016,RAISE
9788,urban_fringe,136.66666666666666,0.21428572,29.285714576641716,165.0,137.98571428571427,198.925,0.35714287,0.8282828282828282,underpriced,-17.171717171717177,198.925,0.176214856615439,35.05354035222621,5.767825285559542,19.69501264500298,62.258333333333354,45.55487804878051,RAISE
9793,major_metro,169.10750000000002,0.47619048,80.52738119237125,88.0624649859944,67.14285714285714,106.020625,0.15476191,1.9203130417357177,overpriced,92.03130417357175,169.10750000000002,0.47619048,80.52738159660001,0.0,0.0,0.0,0.0,HOLD
9801,resort_coastal,133.25,0.071428575,9.517857568338512,80.125,54.88214285714285,108.00192307692306,0.07417583,1.6630265210608424,overpriced,66.30265210608425,133.25,0.071428575,9.51785761875,0.0,0.0,0.0,0.0,HOLD
9806,coastal_town,118.87714285714289,0.33333334,39.6257154666526,122.63680555555555,88.69416720779223,167.36642857142857,0.53571427,0.9693431129310562,fair,-3.065688706894377,130.76485714285718,0.32033333973999994,41.88834340919543,2.262628330966848,5.70999999999999,11.887714285714296,10.000000000000005,RAISE
9811,small_town,74.0,0.42857143,31.714286029338837,94.06785714285716,68.21000000000001,148.26923076923077,0.35714287,0.7866661604464862,fair,-21.333383955351387,81.4,0.41185714422999997,33.525171540322,1.810885720322002,5.710000000000007,7.400000000000006,10.000000000000007,RAISE
9815,resort_coastal,33.666666666666664,0.019933555,0.6710963609317938,90.12565317035906,53.442884615384614,171.59754310344823,0.04647436,0.3735525400634668,underpriced,-62.64474599365331,171.59754310344823,0.05,8.579877155172412,7.908780803505745,1178.4866336799928,137.93087643678157,409.6956725844998,RAISE
9824,small_town,30.479166666666668,0.10084034,3.073529455655565,77.49646276595745,67.28799019607843,93.38365384615383,0.08418367,0.3932975206715566,underpriced,-60.67024793284433,93.38365384615383,0.05,4.669182692307692,1.5956531627243589,51.915986079387864,62.90448717948716,206.38519375361474,RAISE
9826,resort_coastal,58.32000000000001,0.23809524,13.885714327096942,60.96946428571428,45.3275,69.0,0.45238096,0.956544406011206,fair,-4.345559398879397,64.15200000000002,0.227416668486,14.589234116713875,0.7035197199138725,5.066500000000003,5.832000000000008,10.000000000000012,RAISE
9836,urban_fringe,97.695,0.071428575,6.978214597664773,95.0,73.02,126.1875,0.12244898,1.0283684210526316,fair,2.836842105263151,107.4645,0.06864286057499999,7.376670690262086,0.3984560556370873,5.709999999999997,9.769500000000008,10.000000000000009,RAISE
9854,resort_coastal,138.33333333333334,0.17142858,23.71428636213144,123.31642857142856,94.3125,218.125,0.14285715,1.1217753784785174,fair,12.177537847851738,152.16666666666669,0.163740008187,24.915771245788502,1.2014843457885007,5.066500000000003,13.833333333333343,10.000000000000005,RAISE
9855,rural,81.375,0.049689442,4.043478336185217,68.89210084033613,54.458333333333336,83.21927083333333,0.053416148,1.1811949266664716,fair,18.11949266664716,89.5125,0.05,4.475625,0.4321466572499997,10.68749775857816,8.137500000000003,10.000000000000004,RAISE
9888,urban_fringe,140.0,0.15584415,21.81818127632141,127.14785714285716,95.72241732804233,146.55785714285713,0.1,1.1010802945951563,fair,10.108029459515633,154.0,0.14976622814999999,23.063999135099998,1.2458181350999986,5.709999999999994,14.0,10.0,RAISE
9950,rural,91.05,0.114285715,10.405714343860748,86.931,75.68815624999999,91.86507936507935,0.23809524,1.0473824067363773,fair,4.738240673637729,100.155,0.109828572115,10.999880640177825,0.5941662894278252,5.710000000000003,9.105000000000004,10.000000000000005,RAISE
9951,rural,62.05,0.14285715,8.864286110550166,107.35972222222222,86.28295454545454,145.0,0.19285715,0.5779634924125798,underpriced,-42.20365075874202,110.67586206896551,0.09919630700448748,10.978636791779413,2.1143506342794147,23.852463658232427,48.62586206896552,78.3656117146906,RAISE
9966,urban_fringe,100.11,0.21428572,21.45214307025075,111.0,98.9875,132.815,0.42857143,0.901891891891892,fair,-9.810810810810812,110.12100000000001,0.20592857692,22.67706081900732,1.2249173898073202,5.710000000000001,10.01100000000001,10.00000000000001,RAISE
9981,small_town,98.53846153846152,0.18571429,18.3000003775725,75.0,72.79151785714285,96.29317632850244,0.12471656,1.3138461538461537,overpriced,31.384615384615376,98.53846153846152,0.18571429,18.30000042230769,0.0,0.0,0.0,0.0,HOLD
9982,provincial_city,38.333333333333336,0.14285715,5.476190720995268,87.95124999999999,69.75,99.33071428571428,0.13095239,0.4358475102210979,underpriced,-56.41524897789021,67.7803448275862,0.10005838581251424,6.781991893263874,1.3058011432638743,23.845063163000198,29.44701149425287,76.8182908545727,RAISE
9985,urban_fringe,180.0,0.17142858,30.857143700122833,158.68875,145.4131334841629,171.87299999999996,0.16904762,1.1342959094453766,overpriced,13.429590944537656,180.0,0.17142858,30.8571444,0.0,0.0,0.0,0.0,HOLD
9990,resort_coastal,76.25,0.071428575,5.446428814902902,77.95555555555555,54.88214285714285,114.61730769230768,0.06868132,0.9781214367160777,fair,-2.1878563283922374,83.875,0.06822500341124998,5.722372161118592,0.27594331736859257,5.066499999999978,7.625,10.0,RAISE
9992,urban_fringe,92.0,0.14285715,13.14285773038864,89.62230769230769,73.5,101.36386160714288,0.23571429,1.0265301393025432,fair,2.6530139302543225,101.2,0.13728572114999998,13.89331498038,0.7504571803800015,5.710000000000012,9.200000000000003,10.000000000000004,RAISE
9996,resort_coastal,111.9,0.35714287,39.96428666710854,87.38499999999999,61.410535714285714,104.6925,0.35714287,1.2805401384677009,overpriced,28.054013846770054,111.9,0.35714287,39.964287153,0.0,0.0,0.0,0.0,HOLD
9999,resort_coastal,136.8493939393939,0.67346936,92.16387438815651,149.9375,114.056928228022,165.999375,0.22619048,0.912709588591206,fair,-8.72904114087941,150.5343333333333,0.643264259204,96.83335641643465,4.669482663683155,5.0665000000000004,13.684939393939402,10.000000000000009,RAISE
10002,resort_coastal,142.8940740740741,0.7714286,110.23257337534872,169.18666666666667,142.3890625,244.3,0.16904762,0.8445941804362485,fair,-15.54058195637515,157.18348148148152,0.73683002729,115.81750894953724,5.584933438277957,5.066500000000005,14.289407407407424,10.00000000000001,RAISE
10019,major_metro,87.3888888888889,0.06122449,5.350340189205276,64.9930303030303,54.92322115384616,119.85576923076924,0.02289728,1.3445886194479286,fair,34.458861944792865,96.1277777777778,0.059314285912,5.701750495196312,0.35141034130742277,6.56800000000001,8.738888888888894,10.000000000000005,RAISE
10037,major_metro,40.264,0.04373178,1.760816344022751,90.83333333333334,71.88222222222223,135.5857158730159,0.024958633,0.4432733944954128,underpriced,-55.67266055045872,135.5857158730159,0.05,6.779285793650795,5.018469403730794,285.0081037670714,95.32171587301588,236.74179384317472,RAISE
10044,small_town,129.28571428571428,0.14285715,18.469388580748017,110.8075,96.25416666666666,150.1995,0.08049887,1.1667595991761774,fair,16.675959917617735,142.21428571428572,0.13728572114999998,19.523990772117855,1.0546020935464284,5.71,12.928571428571445,10.000000000000012,RAISE
10050,urban_core,87.104,0.14285715,12.443429127693175,110.32,86.0,146.9878869047619,0.13265306,0.7895576504713561,fair,-21.04423495286439,95.8144,0.13728572114999998,13.15394900055456,0.7105198069545615,5.710000000000013,8.710400000000007,10.000000000000007,RAISE
10053,urban_core,109.24772727272727,0.35714287,39.01704638478431,149.84714285714284,126.79895833333332,175.6621875,0.20238096,0.7290611298266719,underpriced,-27.093887017332808,175.6621875,0.27246755367434633,47.862246501209334,8.84519964205024,22.670090009577095,66.41446022727271,60.79253260937401,RAISE
10056,urban_fringe,140.0,0.14285715,20.00000089406967,82.269,68.84955882352942,102.213,0.21904762,1.7017345537201132,overpriced,70.17345537201132,140.0,0.14285715,20.000000999999997,0.0,0.0,0.0,0.0,HOLD
10058,urban_core,175.0,0.071428575,12.500000558793545,85.215,57.0,158.8825,0.09464286,2.0536290559173853,overpriced,105.36290559173852,175.0,0.071428575,12.500000624999998,0.0,0.0,0.0,0.0,HOLD
10067,resort_coastal,79.63928571428572,0.1,7.963928690100356,87.8,68.03999999999999,128.557375,0.052380953,0.9070533680442564,fair,-9.294663195574348,87.6032142857143,0.095515,8.367421012500001,0.4034924410714291,5.066500000000007,7.963928571428582,10.000000000000012,RAISE
10122,major_metro,157.00777777777776,0.038961038,6.117185995264185,81.31630952380954,68.03999999999999,106.859625,0.048654243,1.930827637127404,overpriced,93.08276371274036,157.00777777777776,0.05,7.850388888888888,1.733202892593333,28.33333649888896,0.0,0.0,HOLD
10133,urban_fringe,274.4444444444444,1.0,274.4444444444444,230.17241379310343,199.06,260.22749999999996,0.64285713,1.1923429047024552,overpriced,19.234290470245515,274.4444444444444,1.0,274.4444444444444,0.0,0.0,0.0,0.0,HOLD
10138,coastal_town,60.983333333333334,0.42857143,26.13571454534928,101.03,98.0334,125.67248376623375,0.33928573,0.6036160876307367,underpriced,-39.63839123692632,107.82720088819227,0.3001819592893233,32.367780427301014,6.232066054467683,23.845018986531247,46.84386755485893,76.81421298965662,RAISE
10141,major_metro,137.71428571428572,0.09090909,12.519480892590115,97.97486607142858,88.06287499999999,114.84087575757574,0.08712122,1.4056083078887305,overpriced,40.560830788873055,137.71428571428572,0.09090909,12.519480394285715,0.0,0.0,0.0,0.0,HOLD
10143,rural,40.0,0.08571429,3.4285715222358704,85.0,65.86714285714285,109.575,0.29761904,0.4705882352941176,underpriced,-52.94117647058824,109.575,0.05,5.478750000000001,2.050178400000001,59.79686701015668,69.575,173.9375,RAISE
10159,rural,131.73749999999998,0.8,105.39000157043336,115.66666666666666,94.625,138.45,0.17142858,1.1389409221902016,fair,13.894092219020168,144.91125,0.7688,111.407769,6.0177690000000155,5.710000000000016,13.173750000000013,10.00000000000001,RAISE
10174,urban_core,79.87114285714287,0.17857143,14.26270442168202,143.10577380952378,112.79579545454546,171.35214285714284,0.23214287,0.558126627116057,underpriced,-44.1873372883943,142.96148768472906,0.12356042414860971,17.664382055241365,3.4016778595070765,23.850160620483564,63.09034482758619,78.99016161622887,RAISE
10176,resort_coastal,107.8095238095238,0.05357143,5.775510261456172,88.80132440476191,75.77258333333333,145.23456486042693,0.18253969,1.2140531071149496,fair,21.40531071149497,118.59047619047618,0.0511687513645,6.0681265903881325,0.2926162322928949,5.066499999999994,10.780952380952385,10.000000000000005,RAISE
10179,rural,74.47058823529412,0.16190477,12.05714324817938,64.58907407407406,54.422250000000005,102.93882352941176,0.15646258,1.152990491083483,fair,15.299049108348305,81.91764705882353,0.15559048397,12.745606351566,0.6884628915659992,5.709999999999993,7.447058823529417,10.000000000000007,RAISE
10189,urban_fringe,155.0,0.057142857,8.857142906636,111.20433333333337,90.29125,119.6086956521739,0.19642857,1.3938305761466128,overpriced,39.38305761466128,155.0,0.057142857,8.857142835,0.0,0.0,0.0,0.0,HOLD
10201,rural,81.94,0.04761905,3.9019048345834015,82.428,67.83125,107.43352272727272,0.058333334,0.9940796816615712,fair,-0.5920318338428684,90.134,0.05,4.5067,0.6047950430000002,15.499994225000293,8.194000000000003,10.000000000000004,RAISE
10202,urban_fringe,109.52380952380952,0.025210084,2.7611044812060537,85.69446428571429,72.95492753623189,125.33333333333331,0.074829936,1.2780733322358573,fair,27.80733322358572,120.47619047619048,0.05,6.023809523809525,3.2627050857142867,118.1666669575556,10.952380952380963,10.00000000000001,RAISE
10206,major_metro,90.0,0.010989011,0.989011013880372,64.9930303030303,54.92322115384616,119.20299145299148,0.036151603,1.3847638674543192,fair,38.47638674543193,99.00000000000001,0.05,4.950000000000001,3.960989010000001,400.49999949950006,9.000000000000014,10.000000000000016,RAISE
10219,major_metro,78.24874999999999,0.25,19.562187499999997,96.8668,86.05295454545454,153.95,0.21428572,0.8077974083999881,underpriced,-19.22025916000118,153.95,0.17453940158788478,26.87034087445486,7.308153374454864,37.358569303432276,75.70125,96.74435693860927,RAISE
10228,rural,52.5,0.017857144,0.937500041909516,81.56666666666666,65.29426470588236,85.6140625,0.048654243,0.6436452799346138,underpriced,-35.63547200653861,85.6140625,0.05,4.2807031250000005,3.3432030650000004,356.60830411040195,33.1140625,63.074404761904766,RAISE
10241,small_town,96.0,0.11904762,11.428571462631226,86.34714285714286,60.107142857142854,102.81799999999998,0.2,1.1117912744238374,fair,11.179127442383734,105.60000000000001,0.11440476282,12.081142953792002,0.6525714337920014,5.710000000000012,9.600000000000009,10.000000000000009,RAISE
10243,urban_core,32.61,0.02255639,0.7355638979002833,77.38374223602484,59.858333333333334,90.74615259740258,0.050420173,0.4214063452829359,underpriced,-57.8593654717064,90.74615259740258,0.05,4.53730762987013,3.80174375197013,516.8475323752884,58.136152597402585,178.27707021589262,RAISE
10252,rural,48.5,0.08791209,4.263736370950937,88.34049999999999,59.24974999999999,119.428125,0.07467532,0.5490120612855939,underpriced,-45.09879387144061,119.428125,0.05,5.97140625,1.7076698850000005,40.05101954749964,70.928125,146.2435567010309,RAISE
10262,small_town,195.0,0.08163265,15.918367020785809,122.14285714285714,106.9625,150.1995,0.13492064,1.5964912280701755,overpriced,59.64912280701755,195.0,0.08163265,15.91836675,0.0,0.0,0.0,0.0,HOLD
10281,resort_coastal,101.95,0.42857143,43.69285757690668,107.43004761904764,100.4086931818182,114.38910714285714,0.46428573,0.94898961938023,fair,-5.101038061976991,112.14500000000001,0.40935000136449995,45.906555903021854,2.213698614521853,5.0665000000000004,10.195000000000007,10.000000000000007,RAISE
10289,small_town,87.34545454545456,0.071428575,6.238961317864332,66.97468897468897,52.7625,94.49326923076924,0.057815127,1.3041561802319692,fair,30.415618023196927,96.08000000000003,0.06864286057499999,6.595206044046001,0.3562446931369099,5.710000000000012,8.734545454545469,10.000000000000014,RAISE
10291,urban_fringe,260.0,0.17142858,44.571429789066315,128.20541666666668,94.8525,159.76678571428573,0.15714286,2.0279954370102664,overpriced,102.79954370102666,260.0,0.17142858,44.5714308,0.0,0.0,0.0,0.0,HOLD
10294,small_town,75.88888888888889,0.075630255,5.739496021635002,83.84,62.5975,89.51136363636364,0.06318682,0.9051632739609838,fair,-9.48367260390162,83.47777777777777,0.07268067505499999,6.067221240980166,0.32772522264683257,5.7099999999999875,7.588888888888889,10.0,RAISE
10299,resort_coastal,90.0,0.10714286,9.642857238650322,111.12,70.5675,137.46428571428572,0.15714286,0.8099352051835853,fair,-19.00647948164147,99.00000000000001,0.102337502729,10.131412770171002,0.48855537017100126,5.066500000000013,9.000000000000014,10.000000000000016,RAISE
10302,resort_coastal,88.45619047619047,0.125,11.057023809523807,104.1560989010989,79.68083333333334,156.6447222222222,0.04090909,0.8492655870318624,fair,-15.073441296813764,97.30180952380952,0.11939374999999999,11.617227920833333,0.560204111309524,5.066500000000001,8.845619047619053,10.000000000000005,RAISE
10303,resort_coastal,113.46666666666664,0.17142858,19.451429102818167,161.298125,117.56951851851852,190.95833333333337,0.29761904,0.703459303489527,underpriced,-29.654069651047305,182.94195402298854,0.1243516937425477,22.749141839329912,3.297712295329916,16.95357293853567,69.4752873563219,61.229689209449404,RAISE
10312,small_town,155.79999999999998,0.0625,9.7375,82.82100877192983,70.27338888888889,114.09316964285712,0.053101502,1.8811652056670507,overpriced,88.11652056670508,155.79999999999998,0.0625,9.737499999999999,0.0,0.0,0.0,0.0,HOLD
10314,resort_coastal,89.81285714285715,0.1904762,17.10721120300038,110.49916666666668,94.10636363636362,139.39603571428572,0.2857143,0.8127921671462724,underpriced,-18.72078328537275,139.39603571428572,0.14331346118078653,19.97732835309482,2.8701166133805316,16.77723206475298,49.58317857142856,55.20721659323353,RAISE
10315,resort_coastal,107.6827619047619,0.71428573,76.91626033722787,110.49916666666668,94.10636363636362,139.39603571428572,0.2857143,0.9745119818830782,fair,-2.548801811692182,118.4510380952381,0.6822500150094999,80.81322251836704,3.896962322807994,5.066499999999993,10.7682761904762,10.000000000000009,RAISE
10321,small_town,38.875,0.08163265,3.173469322733581,80.64285714285714,69.49553571428572,107.125,0.14285715,0.4820637732506643,underpriced,-51.79362267493357,107.125,0.05,5.35625,2.1827807312500003,68.78216067016704,68.25,175.56270096463024,RAISE
10328,coastal_town,82.14285714285712,0.125,10.26785714285714,90.01625000000001,83.79807692307692,101.5,0.06746032,0.9125336496783316,underpriced,-8.746635032166845,101.5,0.11351195652173912,11.521463586956521,1.2536064440993808,12.209036672967885,19.357142857142875,23.565217391304376,RAISE
10330,urban_fringe,134.4,0.04761905,6.40000011920929,81.79287500000001,70.65326086956523,101.93125,0.12987013,1.6431749097950157,overpriced,64.31749097950157,134.4,0.05,6.720000000000001,0.31999967999999956,4.999994750000255,0.0,0.0,HOLD
10345,rural,56.475,0.08163265,4.610203987173736,95.5,74.125,101.23964285714284,0.14285715,0.5913612565445027,underpriced,-40.86387434554974,101.23964285714284,0.05639741308339026,5.709653958629185,1.0994500498791853,23.848187013864376,44.76464285714284,79.26452918484787,RAISE
10354,rural,60.69866071428572,0.20779221,12.612708708105078,80.26683333333334,69.375,96.925,0.08181818,0.7562109802216239,underpriced,-24.378901977837604,96.925,0.15942631700327808,15.452395775542728,2.8396869216811194,22.514488795257474,36.226339285714275,59.68227117272825,RAISE
10382,urban_core,114.39666666666666,0.2857143,32.68476336588462,107.68636363636364,82.61,155.425,0.2857143,1.0623133960857147,fair,6.231339608571463,125.83633333333334,0.27457144229999997,34.5510635370769,1.8662999980769044,5.710000000000014,11.439666666666682,10.000000000000012,RAISE
10396,urban_core,107.73788095238096,0.2857143,30.78225307675416,160.77375,126.92777777777778,245.29,0.18452382,0.6701210922329109,underpriced,-32.98789077670891,193.11505829228244,0.19741242052024005,38.12331109638673,7.341057856593871,23.848344692012123,85.37717733990148,79.24527249393118,RAISE
10406,urban_fringe,84.96,0.2857143,24.274286799430847,120.9,108.875,183.92040178571432,0.30357143,0.70272952853598,underpriced,-29.72704714640199,149.7961253078818,0.20067902244290303,30.060939992520325,5.78665306452033,23.83861195051427,64.8361253078818,76.31370681247859,RAISE
10411,rural,75.0,0.05357143,4.0178571827709675,80.3203125,74.80312500000001,81.725,0.13492064,0.9337613072658302,fair,-6.623869273416982,82.5,0.05148214423,4.247276898975,0.2294196489749991,5.709999999999977,7.5,10.0,RAISE
10413,rural,76.92500000000001,0.057142857,4.3957143102772545,89.088,82.57740384615386,100.40625,0.09821428,0.8634720725574715,underpriced,-13.652792744252851,100.40625,0.050340173512665745,5.054468046756095,0.6587537720310941,14.98627369433165,23.48124999999999,30.52486187845302,RAISE
10416,resort_coastal,97.0,0.11111111,10.77777785807848,141.39249999999998,93.84791895604396,165.08167091836734,0.11349207,0.6860335590643069,fair,-31.39664409356931,106.7,0.10612777671649999,11.323833775650549,0.546056105650548,5.066499999999981,9.700000000000003,10.000000000000004,RAISE
10417,rural,121.0,0.028571429,3.4571428764611483,95.3,73.0725,127.2107840909091,0.053416148,1.2696747114375655,fair,26.96747114375656,133.10000000000002,0.05,6.655000000000001,3.1978570910000013,92.49999711250008,12.100000000000023,10.000000000000018,RAISE
10419,urban_fringe,220.3875,0.85714287,188.90357330515985,128.0,86.42062499999999,142.1238095238095,0.39285713,1.72177734375,overpriced,72.17773437500001,220.3875,0.85714287,188.90357426212498,0.0,0.0,0.0,0.0,HOLD
10423,urban_fringe,150.0,0.071428575,10.71428619325161,81.125,62.0740625,88.125,0.17142858,1.8489984591679507,overpriced,84.89984591679507,150.0,0.071428575,10.714286249999999,0.0,0.0,0.0,0.0,HOLD
10425,small_town,104.62777777777777,0.045918368,4.804336782420674,107.4674375,82.86389705882353,124.125625,0.070913464,0.9735765568782428,fair,-2.64234431217571,115.09055555555555,0.05,5.754527777777778,0.9501909747555555,19.777776074271628,10.462777777777788,10.00000000000001,RAISE
10440,major_metro,276.90333333333336,0.071428575,19.778810407991212,140.92555555555555,112.35341071428572,192.0625,0.1607143,1.9648908407118024,overpriced,96.48908407118024,276.90333333333336,0.071428575,19.77881051275,0.0,0.0,0.0,0.0,HOLD
10441,rural,80.0,0.31428573,25.142858028411865,81.5,76.559375,89.795375,0.29591838,0.98159509202454,fair,-1.8404907975460123,88.0,0.30202858653,26.578515614639997,1.435657214639999,5.709999999999997,8.0,10.0,RAISE
10447,urban_core,112.05176470588236,0.22077923,24.73870179744328,64.21407407407406,57.184285714285714,89.175,0.058531746,1.744972053581668,overpriced,74.4972053581668,112.05176470588236,0.22077923,24.738702331905884,0.0,0.0,0.0,0.0,HOLD
10448,major_metro,225.0,0.1904762,42.85714365541935,91.1868,70.69855113636363,114.9543344155844,0.2916667,2.4674623958730866,overpriced,146.74623958730868,225.0,0.1904762,42.857145,0.0,0.0,0.0,0.0,HOLD
10453,urban_core,111.1575,0.114285715,12.703714356701822,86.54,71.26111111111112,130.5078125,0.14285715,1.284463831754102,fair,28.446383175410205,122.27325,0.109828572115,13.429096455360424,0.7253820902479244,5.710000000000005,11.115750000000006,10.000000000000005,RAISE
10455,urban_fringe,237.8,0.42857143,101.91428672671316,222.355,145.75,258.94,0.42857143,1.06946099705426,fair,6.946099705425992,261.58000000000004,0.41185714422999997,107.73359178768341,5.819305733683407,5.710000000000007,23.78000000000003,10.000000000000012,RAISE
10457,urban_fringe,146.72,0.05952381,8.733333359360694,127.14785714285716,79.63761706349206,144.55357142857142,0.1,1.153932148735724,overpriced,15.39321487357238,146.72,0.05952381,8.7333334032,0.0,0.0,0.0,0.0,HOLD
10458,urban_fringe,130.0,0.18367347,23.87755125761032,123.15125,69.899,150.8245833333333,0.14285715,1.0556125090082318,fair,5.561250900823171,143.0,0.17651020467,25.240959267810002,1.3634081678100003,5.710000000000001,13.0,10.0,RAISE
10471,urban_core,169.0,0.42857143,72.42857214808464,223.4311111111111,210.2675,255.89,0.3214286,0.7563852641629535,underpriced,-24.361473583704655,255.89,0.3426362648783846,87.67719381972984,15.24862214972984,21.053324396904873,86.88999999999999,51.41420118343194,RAISE
10472,urban_fringe,229.32,0.08571429,19.656000536978247,141.39249999999998,102.63767857142858,165.08167091836734,0.10357143,1.62186820375904,overpriced,62.186820375903984,229.32,0.08571429,19.6560009828,0.0,0.0,0.0,0.0,HOLD
10474,resort_coastal,175.70624999999998,0.44444445,78.09166724849491,141.39249999999998,91.2764903846154,160.19917091836734,0.10555556,1.2426843715189986,overpriced,24.268437151899853,175.70624999999998,0.44444445,78.0916676428125,0.0,0.0,0.0,0.0,HOLD
