market_segment,high_price_hotel,low_price_hotel,high_price,low_price,high_occupancy,low_occupancy,price_diff_pct,match_distance,room_type,room_view,month,capacity,days_in_month,dist_coast_diff,dist_madrid_diff,price_avg,occ_avg,price_pct_change,occ_pct_change,arc_elasticity,current_revenue,counterfactual_occ,counterfactual_revenue,opportunity
False_False,14756,14640,478.5469565217391,166.20153846153846,0.018883415,0.03448276,1.8793172491148875,1.7777790839410532,apartment,standard,2024-02-01 00:00:00,26.0,29,104.36575749329356,110.18314255019061,322.3742474916388,0.026683087,0.9688907240281398,-0.5846154,-0.6033863209503262,4321.239983902126,0.014323606519942578,5168.306803126228,847.0668192241019
False_False,14756,8303,478.5469565217391,176.23466666666664,0.018883415,0.03448276,1.7153962700588938,1.8253236432966236,apartment,standard,2024-02-01 00:00:00,15.0,29,20.531819587347087,172.81497493656127,327.3908115942029,0.026683087,0.9233988222912775,-0.5846154,-0.6331125785103348,2643.51999015212,0.014323606519942578,2981.7154633420546,338.19547318993455
False_False,14756,7546,478.5469565217391,156.8,0.018883415,0.03448276,2.0519576308784377,1.9733972442856198,apartment,standard,2024-02-01 00:00:00,4.0,29,7.616200610211081,45.33023812141391,317.67347826086956,0.026683087,1.012822846537804,-0.5846154,-0.5772138843161612,627.1999976634979,0.014323606519942578,795.1241235578813,167.92412589438334
False_False,12775,9131,433.9,96.85714285714288,0.01724138,0.03448276,3.4797935103244826,1.9882101077078198,apartment,mountain_view,2024-02-01 00:00:00,7.0,29,80.19369047320919,45.03317180968267,265.37857142857143,0.025862068,1.2700454875783918,-0.6666667,-0.5249155979491896,677.9999974742533,0.011494252145632933,1012.4332692159962,334.43327174174294
False_False,19851,18071,342.75666666666666,101.64692307692306,0.024193548,0.032258064,2.3720318952230324,1.623266336345171,apartment,garden_view,2024-03-01 00:00:00,13.0,31,16.665201911909655,52.982398258516184,222.20179487179485,0.028225806,1.0850935912955078,-0.2857143,-0.26330843788837743,1321.409960618913,0.023041473555674763,3182.740324425585,1861.3303638066723
False_False,19851,23024,342.75666666666666,233.94500000000002,0.024193548,0.032258064,0.46511644474840935,1.9568434425281587,apartment,garden_view,2024-03-01 00:00:00,6.0,31,36.454058845768884,183.08003460608876,288.35083333333336,0.028225806,0.3773585996225661,-0.2857143,-0.7571426721756994,1403.6699581673743,0.023041473555674763,1468.9570728118088,65.2871146444345
False_False,19851,18221,342.75666666666666,160.55,0.024193548,0.032258064,1.1348904806394684,1.9394778393898202,apartment,garden_view,2024-03-01 00:00:00,9.0,31,8.846913027438468,148.86084450242555,251.65333333333334,0.028225806,0.7240383596481932,-0.2857143,-0.39461210125045976,1444.9499569371344,0.023041473555674763,2203.435609217713,758.4856522805787
False_False,19851,18071,342.75666666666666,200.0,0.024193548,0.032258064,0.7137833333333333,1.2850682897149477,apartment,garden_view,2024-03-01 00:00:00,1.0,31,16.665201911909655,52.982398258516184,271.37833333333333,0.028225806,0.5260429781301627,-0.2857143,-0.5431386984810455,199.99999403953552,0.023041473555674763,244.8261788019681,44.826184762432575
False_False,19851,22203,342.75666666666666,200.906,0.024193548,0.032258064,0.7060549046154254,1.5057444611209545,apartment,garden_view,2024-03-01 00:00:00,5.0,31,38.48807398150626,108.80912849316184,271.8313333333333,0.028225806,0.5218333917846115,-0.2857143,-0.5475201529545644,1004.5299700626731,0.023041473555674763,1224.1308940098404,219.6009239471673
False_False,19851,22222,342.75666666666666,197.675,0.024193548,0.032258064,0.7339403903714007,1.8253485076706368,apartment,garden_view,2024-03-01 00:00:00,2.0,31,20.07952259691205,136.88773198191535,270.2158333333333,0.028225806,0.5369103093514752,-0.2857143,-0.5321453015715399,395.34998821765186,0.023041473555674763,489.6523576039362,94.30236938628434
False_False,19851,22222,342.75666666666666,227.72692307692307,0.024193548,0.032258064,0.5051214060925422,1.921703303960066,apartment,garden_view,2024-03-01 00:00:00,13.0,31,20.07952259691205,136.88773198191535,285.24179487179487,0.028225806,0.40327099905343466,-0.2857143,-0.7084920541207863,2960.4499117717146,0.023041473555674763,3182.740324425585,222.2904126538706
False_False,23989,18071,224.66666666666666,45.08,0.016666668,0.033333335,3.983732623484176,1.9068802697536371,apartment,city_view,2024-04-01 00:00:00,9.0,30,66.07541003802405,107.28483416500046,134.87333333333333,0.025000002,1.3315209332212938,-0.6666666,-0.5006805453049826,405.7200211599469,0.011111113015148447,674.0001154989047,268.28009433895784
False_False,19851,18071,303.28,65.96875,0.024242423,0.033333335,3.597328280435812,1.411149899291176,apartment,garden_view,2024-04-01 00:00:00,16.0,30,16.665201911909655,52.982398258516184,184.624375,0.02878788,1.2853733424960816,-0.31578955,-0.24567924361150667,1055.5000550486147,0.022807016171384142,3320.1176949395435,2264.617639890929
False_False,19851,18071,303.28,171.0,0.024242423,0.033333335,0.7735672514619881,1.8149644475470192,apartment,garden_view,2024-04-01 00:00:00,1.0,30,16.665201911909655,52.982398258516184,237.14,0.02878788,0.5578139495656573,-0.31578955,-0.5661198519483448,171.00000891834497,0.022807016171384142,207.50735593372147,36.507347015376496
False_False,19851,8095,303.28,158.06666666666666,0.024242423,0.033333335,0.9186840995360606,1.6182000253778577,apartment,garden_view,2024-04-01 00:00:00,6.0,30,24.83918055652073,54.158616641224455,230.67333333333332,0.02878788,0.6295193780526573,-0.31578955,-0.5016359488721197,948.4000494629145,0.022807016171384142,1245.0441356023287,296.6440861394142
