hotel_id,segment,actual_price,actual_occupancy,actual_revpar,peer_revpar_median,peer_revpar_p25,peer_revpar_p75,peer_price_median,best_peer_price,best_peer_revpar,performance,revpar_gap_pct
9982,provincial_city,38.333333333333336,0.14285715,5.476190720995268,13.174881040049453,5.955357366241515,25.8242417395075,87.95124999999999,99.49428571428572,49.74714285714286,underperforming,-58.434609736903454
9985,urban_fringe,180.0,0.17142858,30.857143700122833,29.80339132747054,20.751429499089717,44.09183794579336,158.68875,144.84192307692308,89.66405090790529,on_par,3.5356794167280685
9990,resort_coastal,76.25,0.071428575,5.446428814902902,4.847436027015958,2.7884616190567613,10.558035845030098,77.95555555555555,120.58916666666664,38.76080305802325,on_par,12.356899287553428
9992,urban_fringe,92.0,0.14285715,13.142857730388641,21.190476562295643,12.734183573665527,30.00982195528991,89.62230769230769,102.67562500000001,39.114524538088595,on_par,-37.977526405546655
9996,resort_coastal,111.9,0.35714287,39.96428666710854,29.328572739660743,19.42833384880175,41.97020561395301,87.38499999999999,260.0,222.85714507102966,on_par,36.26400105404797
9999,resort_coastal,136.84939393939393,0.67346936,92.16387438815651,26.92976288609207,17.599821911961772,40.29064771930554,149.9375,134.37057005494506,102.37757909165103,outperforming,242.23797208312865
10002,resort_coastal,142.8940740740741,0.7714286,110.23257337534871,30.407619579136373,20.751429499089717,48.681249941051,169.18666666666667,155.55625,106.66714577116072,outperforming,262.5162867105281
10019,major_metro,87.3888888888889,0.06122449,5.350340189205276,1.5275934928241703,1.299259946256255,7.218781532889063,64.9930303030303,53.23096153846154,20.812105191590696,on_par,250.24633283254718
10037,major_metro,40.264,0.04373178,1.760816344022751,3.4007516896936263,1.36026524274403,6.882026089045075,90.83333333333334,53.23096153846154,20.812105191590696,on_par,-48.22273118736926
10044,small_town,129.28571428571428,0.14285715,18.469388580748014,12.020942811921238,7.201458600005135,15.589569127187133,110.8075,93.0,37.642857670784,outperforming,53.64342772209027
10050,urban_core,87.104,0.14285715,12.443429127693177,16.903928739354015,11.565706798538255,24.452381563062467,110.32,215.63269553975437,104.73588087434798,on_par,-26.387354563772824
10053,urban_core,109.24772727272727,0.35714287,39.01704638478431,27.276786132901904,15.470242649393425,65.39830357142856,149.84714285714284,215.63269553975437,104.73588087434798,on_par,43.04121532016202
10056,urban_fringe,140.0,0.14285715,20.00000089406967,14.820462463344722,11.898428831286731,23.0978574321717,82.269,148.32857142857142,49.44285861636911,on_par,34.948561446955125
10058,urban_core,175.0,0.071428575,12.500000558793545,8.828571505844593,4.499142888803035,14.661536208372564,85.215,204.354907120743,123.26169484286945,on_par,41.58576560792913
10067,resort_coastal,79.63928571428572,0.1,7.963928690100356,4.950774813788943,3.040780871286988,9.016641266234219,87.8,84.0,24.000001072883606,on_par,60.86226882950017
10122,major_metro,157.00777777777776,0.038961038,6.117185995264185,5.049271495433214,3.040780871286988,7.851194607555601,81.31630952380954,84.0,24.000001072883606,on_par,21.14987282416564
10133,urban_fringe,274.4444444444444,1.0,274.4444444444444,119.67642976030706,85.31142941892148,179.74239050586823,230.17241379310343,273.3333333333333,234.28571661313373,outperforming,129.3220519647128
10138,coastal_town,60.983333333333334,0.42857143,26.13571454534928,36.70017901913686,21.930393034382163,43.26964328698814,101.03,130.42045454545453,51.23660603233358,on_par,-28.78586632582601
10141,major_metro,137.71428571428572,0.09090909,12.519480892590115,8.703712380602955,6.50410265044991,23.622094229750385,97.97486607142858,93.7115,29.749683559283614,on_par,43.8407009001235
10143,rural,40.0,0.08571429,3.4285715222358704,22.950476348102093,10.228826599369446,29.150510555211003,85.0,153.7828947368421,87.8759437779847,underperforming,-85.06100060742574
10159,rural,131.73749999999998,0.8,105.39000157043337,18.91428610320602,12.460714427488192,24.57428587757051,115.66666666666666,155.06666666666666,36.920635030666986,outperforming,457.1978820420269
10174,urban_core,79.87114285714287,0.17857143,14.26270442168202,28.354286030669297,19.46517876479775,38.66019550287395,143.10577380952378,215.63269553975437,104.73588087434798,underperforming,-49.698241718183894
10176,resort_coastal,107.80952380952381,0.05357143,5.775510261456172,21.077098076364827,4.846938829869032,62.18186746939706,88.80132440476191,248.0,75.91836810112,on_par,-72.59817152944483
10179,rural,74.47058823529412,0.16190477,12.05714324817938,9.347562558173436,5.773720320580528,14.470127976400157,64.58907407407406,112.05176470588236,24.73870179744328,on_par,28.987029219041776
10189,urban_fringe,155.0,0.057142857,8.857142906636,18.607136531312552,10.376785817369818,26.5018707844573,111.20433333333335,118.43478260869566,38.914286924445115,underperforming,-52.399215796955225
10201,rural,81.94,0.04761905,3.9019048345834015,5.014183628046886,3.4230769015848637,6.9260000860989095,82.428,113.63636363636364,14.880953187292272,on_par,-22.182649778559
10202,urban_fringe,109.52380952380952,0.025210084,2.7611044812060537,7.755612441253449,5.320000171847641,9.106221877959602,85.69446428571429,69.20434782608697,17.491209811101793,underperforming,-64.39862741826474
10206,major_metro,90.0,0.010989011,0.989011013880372,1.7595290732383728,1.5027129758687483,8.116806129576883,64.9930303030303,53.23096153846154,20.812105191590696,underperforming,-43.791152478082104
10219,major_metro,78.24874999999999,0.25,19.562187499999997,23.046208165687325,21.79238114617765,29.92256108877333,96.86680000000001,225.0,42.85714365541935,underperforming,-15.117544025635254
10228,rural,52.5,0.017857144,0.9375000419095159,4.357691562098141,2.8505451710242777,5.9099236495234075,81.56666666666666,69.9270588235294,8.49114287202849,underperforming,-78.48631486304349
10241,small_town,96.0,0.11904762,11.428571462631226,17.26942882876311,11.373214692276504,18.759643010303375,86.34714285714286,129.81,55.632857695519924,on_par,-33.82194873986591
10243,urban_core,32.61,0.02255639,0.7355638979002833,4.664428554631092,2.1507539541581524,12.70516764118718,77.38374223602484,222.45867647058822,30.01426739891881,underperforming,-84.23035342303665
10252,rural,48.5,0.08791209,4.263736370950937,6.709143008053303,4.796799515932799,10.558943693095818,88.34049999999999,30.282857142857132,12.617856842023981,underperforming,-36.448867376459674
10262,small_town,195.0,0.08163265,15.918367020785809,15.14444521665573,11.799667972557247,27.295919587569575,122.14285714285714,161.06122448979593,32.21224537795904,on_par,5.110268438746935
10281,resort_coastal,101.95,0.42857143,43.69285757690668,50.64619227379064,26.231715048581364,76.37063725681043,107.43004761904763,107.17733333333335,91.86628662689529,on_par,-13.729234883630731
10289,small_town,87.34545454545456,0.071428575,6.238961317864332,3.7857142500579357,2.013234651577659,6.100449065546374,66.97468897468897,125.14285714285714,10.516206788165228,outperforming,64.80275334486359
10291,urban_fringe,260.0,0.17142858,44.571429789066315,23.750000855575006,13.010625434517863,31.390143996467813,128.20541666666668,146.0,41.7142875790596,outperforming,87.6691712985928
10294,small_town,75.88888888888889,0.075630255,5.739496021635002,3.7043650968000295,2.289578771662588,7.036079745746472,83.84,125.14285714285714,10.516206788165228,on_par,54.93872422545487
10299,resort_coastal,90.0,0.10714286,9.642857238650322,15.722143091782927,10.7166075020656,22.6020415175174,111.12,179.36113636363635,70.4633020441776,underperforming,-38.667030427358874
10302,resort_coastal,88.45619047619047,0.125,11.057023809523809,3.5379184945867888,3.040780871286988,8.010778028588327,104.1560989010989,187.70529914529916,17.238241929488307,outperforming,212.52907115982654
10303,resort_coastal,113.46666666666665,0.17142858,19.451429102818167,43.57321405340944,25.634286557585,68.73512035608292,161.298125,142.8940740740741,110.23257337534871,underperforming,-55.35920513236464
10312,small_town,155.79999999999998,0.0625,9.737499999999999,4.6043752058316025,3.406470640748739,12.503591416850933,82.82100877192983,103.76767857142858,16.94166146046083,on_par,111.48363382000481
10314,resort_coastal,89.81285714285715,0.1904762,17.10721120300038,33.82851222409669,22.995455319434406,41.8797871247828,110.49916666666667,115.85214285714285,77.23476420653718,underperforming,-49.42960810787716
10315,resort_coastal,107.6827619047619,0.71428573,76.91626033722787,33.82851222409669,22.995455319434406,41.8797871247828,110.49916666666667,115.85214285714285,77.23476420653718,outperforming,127.37109993988727
10321,small_town,38.875,0.08163265,3.173469322733581,10.969387876269009,9.88775535127414,26.654858199842273,80.64285714285714,68.4932,48.92371545214653,underperforming,-71.06976835417579
10328,coastal_town,82.14285714285712,0.125,10.26785714285714,6.652936552045866,5.550317584876902,10.446429066359997,90.01625000000001,82.25,23.500001050531864,on_par,54.335714199763984
10330,urban_fringe,134.4,0.04761905,6.40000011920929,11.752263517996962,9.4429288992472,14.19840222671628,81.79287500000001,79.71875,30.36904818471521,underperforming,-45.54240458096794
10345,rural,56.475,0.08163265,4.610203987173736,11.289524191468955,5.955357366241515,25.804464978884372,95.5,165.02777777777777,70.72619117879205,underperforming,-59.163876980240815
10354,rural,60.69866071428572,0.20779221,12.612708708105078,6.130714361695572,4.952922030352056,10.579578167337925,80.26683333333334,87.7,19.36233805269003,outperforming,105.72983773161435
10382,urban_core,114.39666666666666,0.2857143,32.68476336588462,32.64285860210657,24.642857909202576,38.66598252696917,107.68636363636364,265.5,189.6428616642952,on_par,0.12837345003646566
10396,urban_core,107.73788095238096,0.2857143,30.78225307675416,28.374113128360076,19.516131824819993,33.197620603876814,160.77375,268.97,65.87020473599435,on_par,8.487102090204662
10406,urban_fringe,84.96,0.2857143,24.274286799430847,23.828571561723948,20.761904863241526,81.69122633949323,120.9,143.94285714285712,95.96190762179236,on_par,1.8705075818428656
10411,rural,75.0,0.05357143,4.0178571827709675,10.573810058366508,8.418367505073547,15.857143018128616,80.3203125,80.140625,30.529762473423034,underperforming,-62.0018029395956
10413,rural,76.92500000000001,0.057142857,4.3957143102772545,9.563186969452847,5.601000082150102,17.58035732548541,89.088,108.6,33.24489828944206,underperforming,-54.0350478944076
10416,resort_coastal,97.0,0.11111111,10.77777785807848,16.867803085439323,12.751509678848652,22.90864379581064,141.39249999999998,137.035,43.50317609414458,underperforming,-36.104436342500904
10417,rural,121.0,0.028571429,3.4571428764611483,8.787552174292506,4.287207270539831,11.142857380915022,95.3,131.45454545454547,27.542857460000302,underperforming,-60.65863612651056
10419,urban_fringe,220.38750000000002,0.85714287,188.90357330515982,50.361250707047326,29.17857171843449,80.0050022353977,128.0,264.64375,226.8375022534281,outperforming,275.09706501138487
10423,urban_fringe,150.0,0.071428575,10.71428619325161,9.104421961597271,6.733244108774233,21.6428579762578,81.125,169.0666666666667,54.342856423060105,on_par,17.682223412368128
10425,small_town,104.62777777777777,0.045918368,4.804336782420674,5.748534951808259,3.0185955479790247,10.604316013740144,107.4674375,180.131857536403,36.921436654568154,on_par,-16.42502267626603
10440,major_metro,276.90333333333336,0.071428575,19.778810407991212,24.710943600821956,18.067262522764505,32.58842087571128,140.92555555555555,246.545,44.02589390680194,on_par,-19.959307392319438
10441,rural,80.0,0.31428573,25.142858028411865,24.239795773290098,15.494387860542961,33.666667971760035,81.5,83.1815,47.532287839144466,on_par,3.725535741175074
10447,urban_core,112.05176470588236,0.22077923,24.73870179744328,5.313642965060259,4.53214298626408,6.471707251319662,64.21407407407406,64.02814814814815,20.580475917877973,outperforming,365.56951530451073
10448,major_metro,225.0,0.1904762,42.85714365541935,23.046208165687325,20.566666814386846,41.53049726438613,91.1868,115.85214285714285,77.23476420653718,outperforming,85.96180051531348
10453,urban_core,111.1575,0.114285715,12.703714356701822,13.21785756610334,11.365714741554111,18.20879166354151,86.54,117.03125,38.21428493130952,on_par,-3.8897620649205544
10455,urban_fringe,237.79999999999998,0.42857143,101.91428672671317,67.65285890802741,46.877143601775174,204.0914318406582,222.35500000000002,268.73333333333335,230.34285943110785,on_par,50.64298593096181
10457,urban_fringe,146.72,0.05952381,8.733333359360694,10.85764315730227,5.80791512908373,14.805194791406393,127.14785714285715,140.0,21.81818127632141,on_par,-19.565109731137913
10458,urban_fringe,130.0,0.18367347,23.87755125761032,17.33265353153149,9.005357377440669,43.38922734851389,123.15125,220.44,62.98285995841026,on_par,37.76050628469772
10471,urban_core,169.0,0.42857143,72.42857214808464,71.12111346263025,32.8757154764235,193.8557162114978,223.43111111111114,268.73333333333335,230.34285943110785,on_par,1.8383551969295042
10472,urban_fringe,229.32000000000002,0.08571429,19.656000536978247,13.662048853218973,11.099206583574414,22.621628055721523,141.39249999999998,137.035,43.50317609414458,on_par,43.873007249180006
10474,resort_coastal,175.70624999999998,0.44444445,78.09166724849491,13.406590245516238,11.739445008561015,16.90191734369492,141.39249999999998,137.035,43.50317609414458,outperforming,482.4871635396796
10475,resort_coastal,89.36865384615385,0.042857144,3.830085269468478,14.972209986554144,11.107440671604127,19.36898479688913,141.39249999999998,175.70624999999998,78.09166724849491,underperforming,-74.41870456727429
10499,resort_coastal,66.68517857142857,0.0952381,6.350969506051125,9.929025893112023,6.316071657463908,13.837987168442394,79.43878787878788,82.5909090909091,21.630953553048048,on_par,-36.0363284936448
10500,resort_coastal,115.07166666666667,0.077922076,8.966623153934876,11.98457163763543,6.707870096151517,25.36211386401138,79.43878787878788,112.23356109457671,57.720120383608204,on_par,-25.181947047846247
10501,resort_coastal,218.9,0.14285715,31.271429969370367,26.178572598844767,15.761637168054778,40.090486179925506,114.22833333333332,179.36113636363635,70.4633020441776,on_par,19.454297407912694
10510,resort_coastal,81.69605590062112,0.18253969,14.912772437339152,4.664428554631092,2.1507539541581524,7.023522041318938,69.27377164502164,222.45867647058822,30.01426739891881,outperforming,219.71274214357854
