hotel_id,latitude,longitude,city,country
7018,28.3428398,-16.405762,Arafo,ES
7342,42.22289000000001,2.1711,Campdevànol,ES
4527,41.3667247,0.9171009999999999,"La Pobla de Cérvoles, Lleida",ES
12866,40.3650725,-5.7398295,"CANDELARIO, SALAMANCA",ES
5348,37.0573508,-95.7119039,,ES
8437,42.345,1.80156,Bor,ES
5374,37.0573508,-95.7119039,,ES
4759,41.3987455,2.162638,Barcelona,ES
15021,39.3165316,2.9951054,"Colònia de Sant Jordi, Illes Balears",ES
11273,42.7144545,-0.3159678,"Tramacastilla de Tena, Huesca",ES
5540,37.0573508,-95.7119039,,ES
9510,41.7163412,-5.6952831,Pajares de la Lampreana,ES
5503,39.9708501,3.8339723,"Cala Blanca, Ciudadela",ES
5690,37.0573508,-95.7119039,,ES
5697,37.0573508,-95.7119039,,ES
5793,36.3616751,-94.2187855,,ES
5828,37.3814993,-5.998399699999999,Sevilla,ES
5860,40.46366700000001,-3.74922,,ES
5891,39.3587759,2.7356328,,ES
18638,42.5227986,-9.0194078,Ribeira,ES
5907,41.978085,3.089169,Peratallada,ES
5938,40.46366700000001,-3.74922,,ES
6322,40.7532631,-3.7881011,Soto del Real,ES
6088,36.3616751,-94.2187855,,ES
6324,36.3616751,-94.2187855,,ES
6327,36.3616751,-94.2187855,,ES
6297,39.8765621,3.0162027,Pollensa,ES
6308,37.6299139,-0.7045920999999999,Cabo de Palos,ES
6458,40.7249484,-4.6098276,Gallegos de San Vicente ( Avila),ES
6508,36.3616751,-94.2187855,,ES
6645,28.0377314,-16.6340791,El Monte O Guargacho,ES
6578,27.7535832,-15.5729705,Gran Canaria,ES
6579,42.6705903,-6.9814409,"Las Herrerías, León,",ES
5970,43.3628,-5.152909999999999,Cangas de Onís,ES
6521,42.4000236,-8.1428967,PAZOS DE ARENTEIRO,ES
6197,36.3616751,-94.2187855,,ES
6141,40.3517192,0.3657519,peñiscola,ES
9250,41.39184760000001,2.195844,Barcelona,ES
6807,39.0330945,1.5649456,San Carlos de Peralta,ES
9755,37.6906915,-2.093672,Vélez Blanco,ES
6684,40.5462111,-4.785351299999999,Riofrío - Escalonilla (Ávila),ES
6358,38.3643921,-2.3252217,Yeste,ES
23963,42.4646554,1.9818737,Llivia,ES
6993,37.2263568,-7.213403,Pinares de Lepe,ES
6992,38.9181322,-6.3447719,Mérida,ES
7029,37.1712343,-3.5926412,Granada,ES
7335,42.3490003,2.4043921,"Molló, Girona",ES
9325,41.0162747,0.1881632,Calaceite,ES
7689,39.9269681,3.8425992,Son Xoriguer-Ciutadella de Menorca,ES
12519,39.5599743,2.6244852,Palma de Mallorca,ES
7604,37.3877305,-5.9874025,Sevilla,ES
21289,28.1868893,-16.8187464,Guía de Isora,ES
7885,41.9831049,2.8289164,Girona,ES
8883,42.1794781,2.4860116,Olot,ES
24066,36.3823721,-6.1978503,Chiclana,ES
7632,39.8596064,-4.0240106,Toledo,ES
7908,37.3955522,-5.9922774,Sevilla,ES
7925,40.4096173,-4.7044758,NAVALUENGA,ES
21280,40.7067226,0.7366674,Sant Jaume Enveja,ES
7605,43.3744155,-4.5156943,Unquera,ES
7798,39.4907277,3.232084,Manacor,ES
8034,43.4526226,-3.9078097,"Soto de la Marina,",ES
8096,37.9970706,-1.1022245,Murcia,ES
8112,43.4419355,-3.8983947,Somo,ES
8283,36.252034,-5.9667359,"Véjer de la Frontera, Cádiz",ES
8611,43.6838239,-7.8544069,Ortigueira,ES
5848,39.8467978,-6.0290458,Villarreal de San Carlos,ES
7916,28.3909763,-16.5244466,La Orotava,ES
8930,36.532175,-6.294575099999999,Cádiz,ES
8666,41.36190089999999,1.9287999,Vallirana,ES
8987,41.2817461,2.0187356,Barcelona,ES
3608,43.27746570000001,-2.3081059,"Deba, Pais Vasco",ES
8915,42.7369786,-4.2731642,"Mave, Palencia",ES
9076,40.3077236,-1.0741794,Teruel,ES
11683,36.5160602,-4.8510689, MARBELLA ,ES
7806,39.0329811,1.5641257,Santa Eulalia del Río,ES
6961,42.43212399999999,1.9270819,Puigcerda,ES
9107,36.9168032,-3.4817245,"Lanjarón, Granada",ES
9981,38.4267359,-6.421526,ZAFRA,ES
8340,42.9312455,-2.8583729,"Lukiano, Araba",ES
22544,41.3714048,2.099718,Hospitalet de Llobregat ,ES
10145,36.3422736,-5.8116007,Benalup-Casas Viejas,ES
10104,37.5034644,-2.4754066,Cúllar,ES
10133,42.2356668,2.73987,Beuda,ES
10189,41.9749512,3.0000994,Monells,ES
9824,42.6995973,-8.2447773,Silleda,ES
12590,42.4022419,1.9327007,Les Pereres,ES
10192,40.3562347,-5.1763568,Hoyos del Espino,ES
10206,40.4133349,-3.7000857,Madrid,ES
10425,36.8655176,-5.1696611,Setenil de las Bodegas,ES
10389,39.87614,3.01611,Pollensa,ES
10411,38.1727885,-6.654604,Fregenal de la Sierra,ES
10423,43.3710512,-5.4987565,Nava,ES
10458,36.0159591,-5.6079951,Tarifa,ES
