hotel_id,n_observations,price_std,price_premium_mean,avg_residual,residual_std,avg_price,avg_occupancy,city,elasticity,method
24131,29,0.44952874814667887,-0.33015142592268987,0.21172313938256257,0.1894133074462131,128.4911896551724,0.39310348,TARIFA,0.00468754916810309,market_fallback
24157,2,0.276822450328323,1.7800310892615845,0.954351475143552,0.008269106259808395,5643.195,1.0,Ibiza,0.00468754916810309,market_fallback
24182,50,0.1052783792998843,-0.7511443053391236,0.4710081427481191,0.19735004814741092,363.452,0.58,Amieva,0.40136399254020183,estimated
24184,77,0.272961827683338,-0.2986419873332673,0.339171837768692,0.250970402385012,106.41444805194806,0.48939395,Chulilla,0.02920783625355824,estimated
24185,4,0.47036084117395277,0.448095564224323,0.8340559750931539,0.03313213435780108,1599.725,1.0,San Bartolomé de Tirajana,0.00468754916810309,market_fallback
24187,7,0.8093063230846543,0.5635745944867816,0.6944479842072021,0.2919510515525777,450.60714285714283,0.7619048,Torrevieja,0.00468754916810309,market_fallback
24201,2,0.10678116910955254,0.4140624239466419,0.9054238187798894,0.05991533211300239,1211.415,1.0,San Agustín San Bartolome de Tirajana ,0.00468754916810309,market_fallback
24220,113,0.5086466974745305,-0.2035781517491207,0.21936511451177962,0.19872066517295828,271.67583101559205,0.3043405,Girona,0.056555587829027316,estimated
24224,36,0.28052820768215775,-0.19963502418441031,0.22677408589308967,0.22036614285000655,669.4739814814815,0.31435186,Pozo Alcón,0.028472850100480958,estimated
24230,47,0.8007198732198211,0.2109078356013435,0.26625421542353056,0.17063039501278252,763.5415957446809,0.32446808,"El Morche, Malága",-0.0008450450013323755,estimated
24231,10,0.3973819647174849,-0.10325742616553299,0.8741573588792461,0.08451326328902542,843.195,1.0,"Olivenza, Badajoz",0.00468754916810309,market_fallback
24235,9,0.2712211086150508,-0.27102310292292786,0.8194319561628958,0.10237978608205213,176.01666666666668,1.0,El Pueyo de Jaca,0.00468754916810309,market_fallback
24247,5,0.6685030789433948,0.8707215460210896,0.9580752305662278,0.0033923238357745364,2369.886,1.0,Ibiza,0.00468754916810309,market_fallback
24251,106,0.4789447172504329,-0.04478290274678131,0.27576560855023224,0.17351065714984445,455.65265723270437,0.43081763,Viveiro,-0.02993603837684005,estimated
24259,56,0.5566688337831864,1.1455658731125584,0.17035602016669552,0.19621293773547102,3868.174651785714,0.20942065,San Jose,-0.024934573616608516,estimated
24271,34,0.6561249835875981,0.7168291898478073,0.2506360702428649,0.18862842600697152,1529.8834803921568,0.33872548,Marbella,0.0031390953842684623,estimated
