product_key,hotel_id,month,room_type,room_view,children_allowed,adr_2023,revenue_2023,nights_2023,capacity_2023,adr_2024,revenue_2024,nights_2024,capacity_2024,price_change_pct,revenue_change_pct,volume_change_pct,revpar_2023,revpar_2024,revpar_change_pct,strategy_bin,fine_bin
8224_4_apartment_sea_view_True,8224,4,apartment,sea_view,True,423.01047619047625,8883.220000000001,21,21.0,249.2473684210526,4735.7,19,19.0,-0.4107773153381202,-0.4668937614963944,-0.09523809523809523,423.01047619047625,249.2473684210526,-0.4107773153381202,"Slashers
 (Prices decrease by >10%)",
11420_7_apartment_sea_view_True,11420,7,apartment,sea_view,True,208.32000000000002,3124.8,15,15.0,311.03999999999996,1555.1999999999998,5,5.0,0.49308755760368633,-0.5023041474654378,-0.6666666666666666,208.32000000000002,311.03999999999996,0.49308755760368633,"Moonshots
 (Prices increase by >30%)","(0.45, 0.5]"
11549_7_room_city_view_False,11549,7,room,city_view,False,402.3076923076923,5230.0,13,26.0,470.4166666666667,5645.0,12,24.0,0.169295729764181,0.07934990439770555,-0.07692307692307693,201.15384615384616,235.20833333333334,0.169295729764181,"Hikers
 (Prices increase by >15% to +30%)","(0.15, 0.2]"
6990_8_room_pool_view_True,6990,8,room,pool_view,True,410.5,4105.0,10,10.0,406.03333333333336,3654.3,9,9.0,-0.010881039382866359,-0.10979293544457974,-0.1,410.5,406.03333333333336,-0.010881039382866359,"Flatliners
 (Prices change by -10% to +5%)","(-0.05, -5.55e-17]"
8190_8_room_mountain_view_True,8190,8,room,mountain_view,True,74.84112676056338,5313.72,71,71.0,106.78333333333335,1281.4,12,12.0,0.42680018267177555,-0.7588506733512492,-0.8309859154929577,74.84112676056338,106.78333333333335,0.42680018267177555,"Moonshots
 (Prices increase by >30%)","(0.4, 0.45]"
11627_5_apartment_city_view_True,11627,5,apartment,city_view,True,292.3152380952381,6138.62,21,21.0,364.2078947368421,6919.95,19,19.0,0.24594221331075777,0.12728105013830468,-0.09523809523809523,292.3152380952381,364.2078947368421,0.24594221331075777,"Hikers
 (Prices increase by >15% to +30%)","(0.2, 0.25]"
7101_6_room_mountain_view_True,7101,6,room,mountain_view,True,299.4921428571428,4192.889999999999,14,14.0,169.84333333333333,2038.1200000000001,12,12.0,-0.43289552870057,-0.5139104531719172,-0.14285714285714285,299.4921428571428,169.84333333333333,-0.43289552870057,"Slashers
 (Prices decrease by >10%)",
5956_8_apartment_mountain_view_True,5956,8,apartment,mountain_view,True,232.78894736842108,4422.990000000001,19,19.0,295.6593333333333,4434.889999999999,15,15.0,0.27007461769828367,0.0026904876565397445,-0.21052631578947367,232.78894736842108,295.6593333333333,0.27007461769828367,"Hikers
 (Prices increase by >15% to +30%)","(0.25, 0.3]"
9239_8_room_mountain_view_True,9239,8,room,mountain_view,True,60.590476190476195,1272.4,21,21.0,64.32625,1029.22,16,16.0,0.06165612228858843,-0.19111914492298024,-0.23809523809523808,60.590476190476195,64.32625,0.06165612228858843,"Nudgers
 (Prices increase by >5% to +15%)","(0.05, 0.1]"
8886_8_room_landmark_view_True,8886,8,room,landmark_view,True,87.85,1757.0,20,20.0,124.84615384615384,1623.0,13,13.0,0.4211286721246881,-0.07626636311895275,-0.35,87.85,124.84615384615384,0.4211286721246881,"Moonshots
 (Prices increase by >30%)","(0.4, 0.45]"
8696_6_room_no_view_True,8696,6,room,no_view,True,48.69565217391305,1120.0,23,126.0,51.520833333333336,618.25,12,60.0,0.058017113095238076,-0.4479910714285714,-0.4782608695652174,8.88888888888889,10.304166666666667,0.15921875,"Nudgers
 (Prices increase by >5% to +15%)","(0.05, 0.1]"
11851_6_room_landmark_view_True,11851,6,room,landmark_view,True,90.838,1816.7599999999998,20,40.0,91.126,2733.78,30,52.0,0.003170479314824313,0.5047557189722366,0.5,45.419,52.572692307692314,0.15750439920941275,"Flatliners
 (Prices change by -10% to +5%)","(-5.55e-17, 0.05]"
7625_5_apartment_landmark_view_True,7625,5,apartment,landmark_view,True,135.4,1083.2,8,14.0,206.58499999999998,2065.85,10,16.0,0.5257385524372228,0.9071731905465287,0.25,77.37142857142858,129.115625,0.6687765417282124,"Moonshots
 (Prices increase by >30%)","(0.5, 0.55]"
11105_6_villa_no_view_True,11105,6,villa,no_view,True,571.7647058823529,9720.0,17,17.0,678.4375,10855.0,16,16.0,0.18656764403292184,0.11676954732510288,-0.058823529411764705,571.7647058823529,678.4375,0.18656764403292184,"Hikers
 (Prices increase by >15% to +30%)","(0.15, 0.2]"
12442_5_room_city_view_True,12442,5,room,city_view,True,277.30589743589746,10814.93,39,273.0,483.78666666666663,2902.72,6,42.0,0.7445956654365767,-0.7316006668559113,-0.8461538461538461,39.61512820512821,69.11238095238095,0.7445956654365767,"Moonshots
 (Prices increase by >30%)",
9217_8_room_no_view_True,9217,8,room,no_view,True,336.5,5384.0,16,26.0,371.7,1858.5,5,5.0,0.10460624071322433,-0.6548105497771174,-0.6875,207.07692307692307,371.7,0.7949851411589897,"Nudgers
 (Prices increase by >5% to +15%)","(0.1, 0.15]"
6962_5_room_city_view_True,6962,5,room,city_view,True,287.81583333333333,3453.79,12,12.0,268.6227777777778,9670.42,36,36.0,-0.06668519703475498,1.7999444088957348,2.0,287.81583333333333,268.6227777777778,-0.06668519703475498,"Flatliners
 (Prices change by -10% to +5%)","(-0.1, -0.05]"
11671_5_apartment_city_view_True,11671,5,apartment,city_view,True,629.67,3778.02,6,6.0,679.362,3396.81,5,5.0,0.07891752822907239,-0.10090205980910637,-0.16666666666666666,629.67,679.362,0.07891752822907239,"Nudgers
 (Prices increase by >5% to +15%)","(0.05, 0.1]"
7504_3_room_no_view_False,7504,3,room,no_view,False,122.26666666666668,2200.8,18,18.0,150.29166666666666,1803.5,12,12.0,0.22921210468920372,-0.18052526354053078,-0.3333333333333333,122.26666666666668,150.29166666666666,0.22921210468920372,"Hikers
 (Prices increase by >15% to +30%)","(0.2, 0.25]"
12244_8_room_city_view_True,12244,8,room,city_view,True,210.74365079365077,13276.849999999999,63,258.0,377.706,15108.24,40,170.0,0.7922532829699819,0.13793859236189318,-0.36507936507936506,51.460658914728675,88.872,0.7269891578198144,"Moonshots
 (Prices increase by >30%)",
8901_3_apartment_city_view_True,8901,3,apartment,city_view,True,165.304,826.52,5,5.0,183.7657142857143,1286.3600000000001,7,7.0,0.11168340926846473,0.5563567729758507,0.4,165.304,183.7657142857143,0.11168340926846473,"Nudgers
 (Prices increase by >5% to +15%)","(0.1, 0.15]"
12109_3_apartment_pool_view_True,12109,3,apartment,pool_view,True,239.956,1199.78,5,5.0,425.93999999999994,2129.7,5,5.0,0.7750754304955907,0.7750754304955908,0.0,239.956,425.93999999999994,0.7750754304955907,"Moonshots
 (Prices increase by >30%)",
13755_7_room_no_view_True,13755,7,room,no_view,True,191.53703703703704,5171.5,27,81.0,297.0833333333333,5347.5,18,54.0,0.5510490186599631,0.03403267910664217,-0.3333333333333333,63.84567901234568,99.02777777777777,0.5510490186599633,"Moonshots
 (Prices increase by >30%)",
7653_7_apartment_no_view_True,7653,7,apartment,no_view,True,1101.8,26443.2,24,80.0,1403.6215384615386,36494.16,26,88.0,0.27393495957663705,0.3800962062080233,0.08333333333333333,330.54,414.7063636363637,0.2546329147345666,"Hikers
 (Prices increase by >15% to +30%)","(0.25, 0.3]"
11328_6_room_garden_view_True,11328,6,room,garden_view,True,108.9064705882353,1851.41,17,17.0,181.10166666666666,1086.61,6,6.0,0.6629100703427837,-0.4130905634084293,-0.6470588235294118,108.9064705882353,181.10166666666666,0.6629100703427837,"Moonshots
 (Prices increase by >30%)",
13108_8_room_city_view_True,13108,8,room,city_view,True,178.25531914893617,16756.0,94,484.0,265.96981132075473,14096.4,53,264.0,0.4920722287032075,-0.1587252327524469,-0.43617021276595747,34.6198347107438,53.39545454545454,0.5423370732871805,"Moonshots
 (Prices increase by >30%)","(0.45, 0.5]"
9072_3_room_mountain_view_True,9072,3,room,mountain_view,True,205.01624999999999,3280.2599999999998,16,160.0,143.14923076923077,3721.88,26,260.0,-0.30176641720238867,0.13462957204611842,0.625,20.501624999999997,14.314923076923078,-0.3017664172023886,"Slashers
 (Prices decrease by >10%)",
10419_8_cottage_no_view_True,10419,8,cottage,no_view,True,1492.2779999999998,7461.389999999999,5,5.0,1493.894,7469.47,5,5.0,0.0010829081444611614,0.0010829081444611308,0.0,1492.2779999999998,1493.894,0.0010829081444611614,"Flatliners
 (Prices change by -10% to +5%)","(-5.55e-17, 0.05]"
6137_4_cottage_mountain_view_True,6137,4,cottage,mountain_view,True,307.6923076923077,4000.0,13,13.0,203.43478260869566,4679.0,23,23.0,-0.33883695652173906,0.16975,0.7692307692307693,307.6923076923077,203.43478260869566,-0.33883695652173906,"Slashers
 (Prices decrease by >10%)",
11328_3_room_garden_view_True,11328,3,room,garden_view,True,81.08714285714287,567.61,7,7.0,89.449,1788.98,20,20.0,0.10312186184175741,2.151776748119307,1.8571428571428572,81.08714285714287,89.449,0.10312186184175741,"Nudgers
 (Prices increase by >5% to +15%)","(0.1, 0.15]"
8955_9_apartment_mountain_view_True,8955,9,apartment,mountain_view,True,108.0,1620.0,15,15.0,180.0,1440.0,8,8.0,0.6666666666666666,-0.1111111111111111,-0.4666666666666667,108.0,180.0,0.6666666666666666,"Moonshots
 (Prices increase by >30%)",
10417_6_room_landmark_view_False,10417,6,room,landmark_view,False,357.5142857142857,2502.6,7,7.0,280.0888888888889,2520.8,9,9.0,-0.21656588259321405,0.007272436665867607,0.2857142857142857,357.5142857142857,280.0888888888889,-0.21656588259321405,"Slashers
 (Prices decrease by >10%)","(-0.25, -0.2]"
6299_4_room_city_view_True,6299,4,room,city_view,True,261.44444444444446,2353.0,9,9.0,180.78333333333333,3254.1,18,18.0,-0.3085210369740757,0.38295792605184864,1.0,261.44444444444446,180.78333333333333,-0.3085210369740757,"Slashers
 (Prices decrease by >10%)",
10441_6_room_garden_view_True,10441,6,room,garden_view,True,60.833333333333336,1825.0,30,79.0,118.79310344827586,3445.0,29,77.0,0.9527633443552195,0.8876712328767123,-0.03333333333333333,23.10126582278481,44.74025974025974,0.9367016545098735,"Moonshots
 (Prices increase by >30%)",
6290_6_villa_mountain_view_True,6290,6,villa,mountain_view,True,286.09555555555556,2574.86,9,9.0,257.98875,2063.91,8,8.0,-0.09824271999254337,-0.19843797332670524,-0.1111111111111111,286.09555555555556,257.98875,-0.09824271999254337,"Flatliners
 (Prices change by -10% to +5%)","(-0.1, -0.05]"
11581_3_villa_pool_view_True,11581,3,villa,pool_view,True,168.30857142857144,1178.16,7,7.0,175.28666666666666,1051.72,6,6.0,0.0414601299201013,-0.10731988863991312,-0.14285714285714285,168.30857142857144,175.28666666666666,0.0414601299201013,"Flatliners
 (Prices change by -10% to +5%)","(-5.55e-17, 0.05]"
9768_7_apartment_city_view_True,9768,7,apartment,city_view,True,288.5837931034483,8368.93,29,174.0,263.61,2636.1,10,60.0,-0.08653913941208727,-0.6850134963489956,-0.6551724137931034,48.09729885057472,43.934999999999995,-0.0865391394120875,"Flatliners
 (Prices change by -10% to +5%)","(-0.1, -0.05]"
12145_6_room_mountain_view_True,12145,6,room,mountain_view,True,325.6,8140.0,25,130.0,290.7142857142857,6105.0,21,111.0,-0.10714285714285718,-0.25,-0.16,62.61538461538461,55.0,-0.12162162162162159,"Slashers
 (Prices decrease by >10%)","(-0.15, -0.1]"
9950_4_room_mountain_view_False,9950,4,room,mountain_view,False,234.5142857142857,1641.6,7,7.0,198.19428571428574,1387.3600000000001,7,7.0,-0.1548732943469784,-0.15487329434697844,0.0,234.5142857142857,198.19428571428574,-0.1548732943469784,"Slashers
 (Prices decrease by >10%)","(-0.2, -0.15]"
7170_6_apartment_garden_view_True,7170,6,apartment,garden_view,True,134.79166666666666,808.75,6,6.0,114.11666666666667,684.7,6,6.0,-0.15338485316846975,-0.1533848531684698,0.0,134.79166666666666,114.11666666666667,-0.15338485316846975,"Slashers
 (Prices decrease by >10%)","(-0.2, -0.15]"
7555_8_room_city_view_True,7555,8,room,city_view,True,343.7894736842105,19596.0,57,363.0,358.1090909090909,19696.0,55,369.0,0.04165228525302016,0.005103082261686058,-0.03508771929824561,53.98347107438016,53.37669376693767,-0.011240057287284375,"Flatliners
 (Prices change by -10% to +5%)","(-5.55e-17, 0.05]"
14993_9_room_no_view_True,14993,9,room,no_view,True,111.14090909090909,1222.55,11,11.0,88.05714285714285,616.4,7,7.0,-0.20769819522426783,-0.4958079424154431,-0.36363636363636365,111.14090909090909,88.05714285714285,-0.20769819522426783,"Slashers
 (Prices decrease by >10%)","(-0.25, -0.2]"
7921_3_room_garden_view_True,7921,3,room,garden_view,True,79.81642857142857,3352.29,42,141.0,91.53571428571429,3844.5,42,138.0,0.1468279892252759,0.14682798922527587,0.0,23.775106382978723,27.858695652173914,0.17175903246930363,"Nudgers
 (Prices increase by >5% to +15%)","(0.1, 0.15]"
13739_5_room_no_view_False,13739,5,room,no_view,False,125.15625,4005.0,32,57.0,95.72413793103448,2776.0,29,54.0,-0.23516294287313277,-0.30686641697877654,-0.09375,70.26315789473684,51.407407407407405,-0.26835899569981964,"Slashers
 (Prices decrease by >10%)","(-0.25, -0.2]"
12648_4_apartment_mountain_view_True,12648,4,apartment,mountain_view,True,425.6307692307692,11066.4,26,64.0,426.2917647058824,7246.96,17,45.0,0.0015529785976417239,-0.34513843707077274,-0.34615384615384615,172.9125,161.04355555555554,-0.0686413327228769,"Flatliners
 (Prices change by -10% to +5%)","(-5.55e-17, 0.05]"
14095_8_room_garden_view_True,14095,8,room,garden_view,True,113.46392523364486,12140.64,107,107.0,188.3017910447761,12616.22,67,67.0,0.6595740950881538,0.03917256421407767,-0.37383177570093457,113.46392523364486,188.3017910447761,0.6595740950881538,"Moonshots
 (Prices increase by >30%)",
12074_7_room_no_view_False,12074,7,room,no_view,False,88.94204545454546,3913.4500000000003,44,176.0,110.11428571428571,770.8,7,28.0,0.23804534909825623,-0.8030382399161866,-0.8409090909090909,22.235511363636366,27.52857142857143,0.23804534909825623,"Hikers
 (Prices increase by >15% to +30%)","(0.2, 0.25]"
11936_6_apartment_mountain_view_True,11936,6,apartment,mountain_view,True,81.63250000000001,653.0600000000001,8,8.0,81.27166666666666,487.63,6,6.0,-0.0044202166212396555,-0.2533151624659297,-0.25,81.63250000000001,81.27166666666666,-0.0044202166212396555,"Flatliners
 (Prices change by -10% to +5%)","(-0.05, -5.55e-17]"
7848_5_room_mountain_view_True,7848,5,room,mountain_view,True,56.158,280.79,5,5.0,74.39999999999999,520.8,7,7.0,0.32483350546671874,0.8547669076534061,0.4,56.158,74.39999999999999,0.32483350546671874,"Moonshots
 (Prices increase by >30%)","(0.3, 0.35]"
13827_6_apartment_sea_view_True,13827,6,apartment,sea_view,True,436.0,6540.0,15,15.0,513.6,2568.0,5,5.0,0.17798165137614685,-0.6073394495412844,-0.6666666666666666,436.0,513.6,0.17798165137614685,"Hikers
 (Prices increase by >15% to +30%)","(0.15, 0.2]"
7921_8_room_no_view_True,7921,8,room,no_view,True,80.50882352941176,2737.2999999999997,34,68.0,85.21428571428571,596.5,7,14.0,0.05844654012556694,-0.782084535856501,-0.7941176470588235,40.25441176470588,42.607142857142854,0.05844654012556694,"Nudgers
 (Prices increase by >5% to +15%)","(0.05, 0.1]"
10056_8_apartment_sea_view_True,10056,8,apartment,sea_view,True,2804.375,22435.0,8,8.0,2031.8,10159.0,5,5.0,-0.2754891909962113,-0.5471807443726321,-0.375,2804.375,2031.8,-0.2754891909962113,"Slashers
 (Prices decrease by >10%)","(-0.3, -0.25]"
9332_7_room_no_view_True,9332,7,room,no_view,True,53.55238095238096,1124.6000000000001,21,21.0,50.2,251.0,5,5.0,-0.06260003556820207,-0.7768095322781434,-0.7619047619047619,53.55238095238096,50.2,-0.06260003556820207,"Flatliners
 (Prices change by -10% to +5%)","(-0.1, -0.05]"
11146_3_apartment_city_view_True,11146,3,apartment,city_view,True,144.50666666666666,867.04,6,6.0,119.42750000000001,955.4200000000001,8,8.0,-0.1735502398966598,0.10193301347112026,0.3333333333333333,144.50666666666666,119.42750000000001,-0.1735502398966598,"Slashers
 (Prices decrease by >10%)","(-0.2, -0.15]"
11783_6_room_city_view_True,11783,6,room,city_view,True,85.07592592592593,2297.05,27,54.0,82.36375,1976.73,24,48.0,-0.031879475849459174,-0.13944842297729704,-0.1111111111111111,42.537962962962965,41.181875,-0.031879475849459174,"Flatliners
 (Prices change by -10% to +5%)","(-0.05, -5.55e-17]"
8886_1_room_no_view_True,8886,1,room,no_view,True,82.84615384615384,1077.0,13,13.0,76.375,2444.0,32,32.0,-0.07811049210770651,1.2692664809656453,1.4615384615384615,82.84615384615384,76.375,-0.07811049210770651,"Flatliners
 (Prices change by -10% to +5%)","(-0.1, -0.05]"
9215_1_apartment_no_view_True,9215,1,apartment,no_view,True,184.75,1108.5,6,6.0,256.29285714285714,1794.0500000000002,7,7.0,0.3872414459694568,0.6184483536310331,0.16666666666666666,184.75,256.29285714285714,0.3872414459694568,"Moonshots
 (Prices increase by >30%)","(0.35, 0.4]"
11656_3_apartment_mountain_view_True,11656,3,apartment,mountain_view,True,195.88454545454545,2154.73,11,11.0,186.31,1304.17,7,7.0,-0.048878513781308974,-0.3947408724062875,-0.36363636363636365,195.88454545454545,186.31,-0.048878513781308974,"Flatliners
 (Prices change by -10% to +5%)","(-0.05, -5.55e-17]"
11829_7_room_mountain_view_False,11829,7,room,mountain_view,False,230.6037037037037,6226.3,27,27.0,236.82333333333332,3552.35,15,15.0,0.02697107431379789,-0.4294605142701123,-0.4444444444444444,230.6037037037037,236.82333333333332,0.02697107431379789,"Flatliners
 (Prices change by -10% to +5%)","(-5.55e-17, 0.05]"
14535_8_room_garden_view_True,14535,8,room,garden_view,True,311.0814285714286,4355.14,14,14.0,380.7,1903.5,5,5.0,0.2237953314933617,-0.5629302387523708,-0.6428571428571429,311.0814285714286,380.7,0.2237953314933617,"Hikers
 (Prices increase by >15% to +30%)","(0.2, 0.25]"
10541_4_room_mountain_view_True,10541,4,room,mountain_view,True,184.07714285714286,5154.16,28,28.0,186.72222222222223,1680.5,9,9.0,0.014369406891175733,-0.673952690642122,-0.6785714285714286,184.07714285714286,186.72222222222223,0.014369406891175733,"Flatliners
 (Prices change by -10% to +5%)","(-5.55e-17, 0.05]"
12655_4_room_no_view_True,12655,4,room,no_view,True,208.88838235294116,14204.41,68,221.0,327.1374,16356.87,50,161.0,0.5660870954865427,0.15153462903422255,-0.2647058823529412,64.2733484162896,101.59546583850933,0.5806779690469763,"Moonshots
 (Prices increase by >30%)",
7907_8_room_no_view_True,7907,8,room,no_view,True,100.19446153846152,6512.639999999999,65,245.0,96.87764705882353,3293.84,34,118.0,-0.03310377069459849,-0.4942388954402515,-0.47692307692307695,26.58220408163265,27.913898305084746,0.0500972086198168,"Flatliners
 (Prices change by -10% to +5%)","(-0.05, -5.55e-17]"
9491_1_room_no_view_True,9491,1,room,no_view,True,70.14806122448981,6874.510000000001,98,980.0,74.2471794871795,8686.92,117,1170.0,0.05843523243745215,0.26364206321614175,0.19387755102040816,7.014806122448981,7.424717948717949,0.05843523243745207,"Nudgers
 (Prices increase by >5% to +15%)","(0.05, 0.1]"
6542_2_room_no_view_True,6542,2,room,no_view,True,51.306000000000004,513.0600000000001,10,10.0,39.574999999999996,316.59999999999997,8,8.0,-0.22864772151405308,-0.3829181772112425,-0.2,51.306000000000004,39.574999999999996,-0.22864772151405308,"Slashers
 (Prices decrease by >10%)","(-0.25, -0.2]"
11829_4_room_garden_view_False,11829,4,room,garden_view,False,195.6,978.0,5,5.0,260.0,1300.0,5,5.0,0.3292433537832311,0.3292433537832311,0.0,195.6,260.0,0.3292433537832311,"Moonshots
 (Prices increase by >30%)","(0.3, 0.35]"
7817_8_apartment_mountain_view_True,7817,8,apartment,mountain_view,True,160.352,4008.8,25,25.0,288.70588235294116,4908.0,17,17.0,0.8004507730052706,0.22430652564358405,-0.32,160.352,288.70588235294116,0.8004507730052706,"Moonshots
 (Prices increase by >30%)",
9041_4_villa_garden_view_True,9041,4,villa,garden_view,True,105.4357142857143,738.0500000000001,7,7.0,76.58333333333333,459.5,6,6.0,-0.2736490301018451,-0.37741345437301,-0.14285714285714285,105.4357142857143,76.58333333333333,-0.2736490301018451,"Slashers
 (Prices decrease by >10%)","(-0.3, -0.25]"
6249_1_room_no_view_True,6249,1,room,no_view,True,88.23076923076923,1147.0,13,13.0,75.0,375.0,5,5.0,-0.1499564080209241,-0.6730601569311246,-0.6153846153846154,88.23076923076923,75.0,-0.1499564080209241,"Slashers
 (Prices decrease by >10%)","(-0.15, -0.1]"
12631_6_room_no_view_False,12631,6,room,no_view,False,318.425,2547.4,8,8.0,488.0,2440.0,5,5.0,0.5325429850043181,-0.042160634372301206,-0.375,318.425,488.0,0.5325429850043181,"Moonshots
 (Prices increase by >30%)","(0.5, 0.55]"
6342_9_room_mountain_view_True,6342,9,room,mountain_view,True,251.11904761904762,5273.5,21,29.0,317.57142857142856,2223.0,7,8.0,0.26462501185171133,-0.5784583293827629,-0.6666666666666666,181.8448275862069,277.875,0.5280885559874846,"Hikers
 (Prices increase by >15% to +30%)","(0.25, 0.3]"
13694_8_apartment_mountain_view_True,13694,8,apartment,mountain_view,True,412.4563636363637,4537.02,11,11.0,549.3255555555556,4943.93,9,9.0,0.3318392052737505,0.08968662249670485,-0.18181818181818182,412.4563636363637,549.3255555555556,0.3318392052737505,"Moonshots
 (Prices increase by >30%)","(0.3, 0.35]"
8733_1_apartment_river_view_True,8733,1,apartment,river_view,True,114.2,571.0,5,5.0,117.46428571428571,822.25,7,7.0,0.02858393795346502,0.44001751313485116,0.4,114.2,117.46428571428571,0.02858393795346502,"Flatliners
 (Prices change by -10% to +5%)","(-5.55e-17, 0.05]"
9999_9_apartment_pool_view_True,9999,9,apartment,pool_view,True,339.25714285714287,2374.8,7,7.0,356.73333333333335,2140.4,6,6.0,0.05151310987591939,-0.09870304867778343,-0.14285714285714285,339.25714285714287,356.73333333333335,0.05151310987591939,"Nudgers
 (Prices increase by >5% to +15%)","(0.05, 0.1]"
7790_1_apartment_pool_view_True,7790,1,apartment,pool_view,True,127.71857142857142,894.03,7,7.0,102.4105,2048.21,20,20.0,-0.19815498361352524,1.2909857611042137,1.8571428571428572,127.71857142857142,102.4105,-0.19815498361352524,"Slashers
 (Prices decrease by >10%)","(-0.2, -0.15]"
10417_7_room_mountain_view_True,10417,7,room,mountain_view,True,208.84722222222223,7518.5,36,432.0,228.5666666666667,2742.8,12,144.0,0.09442042960696956,-0.6351931901310102,-0.6666666666666666,17.403935185185187,19.047222222222224,0.09442042960696949,"Nudgers
 (Prices increase by >5% to +15%)","(0.05, 0.1]"
7057_5_apartment_mountain_view_True,7057,5,apartment,mountain_view,True,455.17857142857144,3186.25,7,7.0,469.15,2345.75,5,5.0,0.030694389956845734,-0.26378972145939583,-0.2857142857142857,455.17857142857144,469.15,0.030694389956845734,"Flatliners
 (Prices change by -10% to +5%)","(-5.55e-17, 0.05]"
11213_2_apartment_city_view_True,11213,2,apartment,city_view,True,729.84,4379.04,6,6.0,814.3641666666667,9772.37,12,17.0,0.11581191311337649,1.2316238262267531,1.0,729.84,574.8452941176471,-0.21236806133173428,"Nudgers
 (Prices increase by >5% to +15%)","(0.1, 0.15]"
11671_2_apartment_landmark_view_True,11671,2,apartment,landmark_view,True,599.1609090909092,6590.77,11,11.0,365.09444444444443,9857.55,27,27.0,-0.39065710244950314,0.4956598394421287,1.4545454545454546,599.1609090909092,365.09444444444443,-0.39065710244950314,"Slashers
 (Prices decrease by >10%)",
14481_7_room_mountain_view_True,14481,7,room,mountain_view,True,372.8403703703704,10066.69,27,69.0,551.3305263157894,10475.279999999999,19,43.0,0.4787307655769982,0.04058831651714698,-0.2962962962962963,145.8940579710145,243.61116279069765,0.6697812520856545,"Moonshots
 (Prices increase by >30%)","(0.45, 0.5]"
11658_8_room_city_view_False,11658,8,room,city_view,False,115.55555555555556,1040.0,9,9.0,219.83333333333334,1319.0,6,6.0,0.9024038461538462,0.26826923076923076,-0.3333333333333333,115.55555555555556,219.83333333333334,0.9024038461538462,"Moonshots
 (Prices increase by >30%)",
8231_7_room_mountain_view_True,8231,7,room,mountain_view,True,150.96615384615384,1962.56,13,13.0,163.38888888888889,1470.5,9,9.0,0.08228821312752505,-0.25072354475786723,-0.3076923076923077,150.96615384615384,163.38888888888889,0.08228821312752505,"Nudgers
 (Prices increase by >5% to +15%)","(0.05, 0.1]"
11947_7_room_no_view_False,11947,7,room,no_view,False,38.8235294117647,660.0,17,46.0,26.75,428.0,16,85.0,-0.3109848484848484,-0.3515151515151515,-0.058823529411764705,14.347826086956522,5.035294117647059,-0.6490552584670232,"Slashers
 (Prices decrease by >10%)",
10570_7_room_city_view_True,10570,7,room,city_view,True,281.12500000000006,3935.7500000000005,14,24.0,297.5072727272728,3272.5800000000004,11,19.0,0.05827398035490518,-0.1684990154354316,-0.21428571428571427,163.98958333333334,172.24105263157898,0.05031703313419178,"Nudgers
 (Prices increase by >5% to +15%)","(0.05, 0.1]"
12109_6_apartment_mountain_view_True,12109,6,apartment,mountain_view,True,297.96375,2383.71,8,8.0,308.9045454545455,3397.9500000000003,11,11.0,0.03671854530809698,0.42548799979863333,0.375,297.96375,308.9045454545455,0.03671854530809698,"Flatliners
 (Prices change by -10% to +5%)","(-5.55e-17, 0.05]"
12812_6_villa_no_view_True,12812,6,villa,no_view,True,279.87142857142857,1959.1000000000001,7,7.0,295.0,1770.0,6,6.0,0.05405543361747743,-0.09652391404216228,-0.14285714285714285,279.87142857142857,295.0,0.05405543361747743,"Nudgers
 (Prices increase by >5% to +15%)","(0.05, 0.1]"
12498_6_room_mountain_view_False,12498,6,room,mountain_view,False,94.88333333333333,569.3,6,6.0,134.0,670.0,5,5.0,0.41226067099947317,0.17688389249956096,-0.16666666666666666,94.88333333333333,134.0,0.41226067099947317,"Moonshots
 (Prices increase by >30%)","(0.4, 0.45]"
11684_8_cottage_lake_view_True,11684,8,cottage,lake_view,True,543.5799999999999,2717.8999999999996,5,5.0,551.26,2756.3,5,5.0,0.014128555134478945,0.014128555134479028,0.0,543.5799999999999,551.26,0.014128555134478945,"Flatliners
 (Prices change by -10% to +5%)","(-5.55e-17, 0.05]"
11908_10_room_city_view_True,11908,10,room,city_view,True,162.54746987951808,13491.44,83,581.0,176.66666666666666,5300.0,30,210.0,0.08686199051645578,-0.6071583166807991,-0.6385542168674698,23.22106712564544,25.238095238095237,0.08686199051645575,"Nudgers
 (Prices increase by >5% to +15%)","(0.05, 0.1]"
10302_3_room_city_view_True,10302,3,room,city_view,True,127.78246305418719,25939.84,203,4006.0,178.98083333333332,4295.54,24,508.0,0.4006682063831799,-0.8344037588512496,-0.8817733990147784,6.475247129306041,8.455787401574803,0.30586327173601147,"Moonshots
 (Prices increase by >30%)","(0.4, 0.45]"
7101_3_room_mountain_view_True,7101,3,room,mountain_view,True,119.196,1191.96,10,10.0,167.30260869565217,3847.96,23,23.0,0.4035924753821619,2.2282626933789724,1.3,119.196,167.30260869565217,0.4035924753821619,"Moonshots
 (Prices increase by >30%)","(0.4, 0.45]"
9374_2_room_mountain_view_True,9374,2,room,mountain_view,True,99.96,2499.0,25,127.0,137.05882352941177,2330.0,17,95.0,0.3711366899701058,-0.06762705082032813,-0.32,19.677165354330707,24.526315789473685,0.24643541627177198,"Moonshots
 (Prices increase by >30%)","(0.35, 0.4]"
10176_4_room_sea_view_True,10176,4,room,sea_view,True,177.24959183673468,8685.23,49,49.0,152.65555555555554,8243.4,54,54.0,-0.1387536976888094,-0.0508714219427695,0.10204081632653061,177.24959183673468,152.65555555555554,-0.1387536976888094,"Slashers
 (Prices decrease by >10%)","(-0.15, -0.1]"
